"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Roman Polak","D","1","1.6666666666667","0","4","0.00","0","3","0.00","0","2","0.00","0","1","0.00","0","4","0.00","0","0","0.00","0","0","0.00","0.00","50.00","0.500","0","2","0","0.00"
"","James van Riemsdyk","L","1","2.2166666666667","1","3","25.00","0","2","0.00","0","1","0.00","0","0","0.00","0","3","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","3","0","0.00"
"","Tyler Bozak","C","1","2.2166666666667","1","3","25.00","0","2","0.00","0","1","0.00","0","0","0.00","0","3","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","3","0","0.00"
"","Mitchell Marner","C","1","2.4","1","3","25.00","0","2","0.00","0","1","0.00","0","0","0.00","0","3","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","3","0","0.00"
"","Andreas Borgman","D","1","1.5166666666667","0","3","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0","3","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","2","0","0.00"
"","Ron Hainsey","D","1","0.76666666666667","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","0.00","0.000","0","0","0","0.00"
"","Nazem Kadri","C","1","0.58333333333333","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","0.00","0.000","0","0","0","0.00"
"","William Nylander","C","1","0.066666666666667","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","0.00","0.000","0","0","0","0.00"
"","Auston Matthews","C","1","0.066666666666667","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","0.00","0.000","0","0","0","0.00"
"","Patrick Marleau","C","1","0.35","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
"","Leo Komarov","C","1","0.43333333333333","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
"","Jake Gardiner","D","1","0.61666666666667","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Morgan Rielly","D","1","0.8","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
"","Connor Carrick","D","1","0.43333333333333","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Connor Brown","R","1","0.18333333333333","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
"","Frederik Gauthier","C","1","0.18333333333333","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
