"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Connor Carrick","D","1","9.8","9","12","42.86","6","10","37.50","6","6","50.00","0","0","0.00","5","6","45.45","1","3","25.00","0","0","0.00","0.00","100.00","1.000","2","2","4","33.33"
"","Roman Polak","D","1","6.9833333333333","5","12","29.41","3","9","25.00","2","9","18.18","0","1","0.00","5","7","41.67","1","1","50.00","0","1","0.00","0.00","88.89","0.889","1","2","0","100.00"
"","Morgan Rielly","D","1","8.2166666666667","8","11","42.11","8","6","57.14","6","5","54.55","0","0","0.00","7","7","50.00","3","1","75.00","0","0","0.00","0.00","100.00","1.000","1","2","2","33.33"
"","Jake Gardiner","D","1","11.6","10","11","47.62","6","9","40.00","5","5","50.00","0","0","0.00","4","6","40.00","1","3","25.00","0","0","0.00","0.00","100.00","1.000","2","2","5","28.57"
"","Mitchell Marner","C","1","6.9","7","11","38.89","4","9","30.77","4","8","33.33","0","1","0.00","5","6","45.45","2","3","40.00","0","1","0.00","0.00","87.50","0.875","1","2","2","33.33"
"","Tyler Bozak","C","1","7.65","6","11","35.29","3","8","27.27","3","7","30.00","0","1","0.00","4","5","44.44","2","1","66.67","0","1","0.00","0.00","85.71","0.857","1","2","3","25.00"
"","William Nylander","C","1","7.8333333333333","4","11","26.67","3","7","30.00","3","6","33.33","0","1","0.00","3","6","33.33","0","2","0.00","0","1","0.00","0.00","83.33","0.833","1","2","3","25.00"
"","Zach Hyman","C","1","8.4833333333333","5","10","33.33","4","5","44.44","4","5","44.44","0","0","0.00","4","6","40.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","1","2","3","25.00"
"","Auston Matthews","C","1","8.0833333333333","4","10","28.57","3","6","33.33","3","5","37.50","0","0","0.00","3","6","33.33","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","2","3","25.00"
"","Ron Hainsey","D","1","8.4666666666667","7","9","43.75","6","6","50.00","4","5","44.44","0","0","0.00","4","5","44.44","2","1","66.67","0","0","0.00","0.00","100.00","1.000","1","2","2","33.33"
"","Andreas Borgman","D","1","6.9333333333333","5","9","35.71","3","8","27.27","3","8","27.27","0","1","0.00","5","5","50.00","2","1","66.67","0","1","0.00","0.00","87.50","0.875","1","2","3","25.00"
"","Connor Brown","R","1","4.7","3","9","25.00","1","8","11.11","1","5","16.67","0","0","0.00","3","7","30.00","1","3","25.00","0","0","0.00","0.00","100.00","1.000","1","0","1","50.00"
"","James van Riemsdyk","L","1","6.5833333333333","7","8","46.67","4","6","40.00","3","6","33.33","0","0","0.00","4","3","57.14","2","0","100.00","0","0","0.00","0.00","100.00","1.000","1","2","1","50.00"
"","Frederik Gauthier","C","1","3.3833333333333","4","7","36.36","2","7","22.22","2","5","28.57","0","0","0.00","3","5","37.50","1","3","25.00","0","0","0.00","0.00","100.00","1.000","1","0","1","50.00"
"","Patrick Marleau","C","1","7.2","7","6","53.85","7","5","58.33","5","3","62.50","0","0","0.00","4","3","57.14","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","2","3","25.00"
"","Matt Martin","L","1","3.5833333333333","3","5","37.50","1","5","16.67","1","3","25.00","0","0","0.00","3","3","50.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","1","0","1","50.00"
"","Nazem Kadri","C","1","7.6166666666667","9","4","69.23","9","3","75.00","6","2","75.00","0","0","0.00","5","2","71.43","2","0","100.00","0","0","0.00","0.00","100.00","1.000","1","2","2","33.33"
"","Leo Komarov","C","1","6","8","4","66.67","8","3","72.73","5","2","71.43","0","0","0.00","5","2","71.43","2","0","100.00","0","0","0.00","0.00","100.00","1.000","1","2","1","50.00"
