"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Morgan Rielly","D","1","14.9","13","17","43.33","11","13","45.83","10","12","45.45","0","1","0.00","7","9","43.75","3","4","42.86","0","1","0.00","0.00","91.67","0.917","4","8","10","28.57"
"","Jake Gardiner","D","1","15.6","13","16","44.83","9","13","40.91","7","10","41.18","1","1","50.00","7","9","43.75","4","5","44.44","1","1","50.00","14.29","90.00","1.043","12","7","2","85.71"
"","Zach Hyman","C","1","8.9166666666667","5","13","27.78","4","9","30.77","4","6","40.00","1","1","50.00","3","6","33.33","3","3","50.00","1","1","50.00","25.00","83.33","1.083","3","4","7","30.00"
"","Auston Matthews","C","1","10.4","6","13","31.58","4","9","30.77","4","6","40.00","1","1","50.00","5","6","45.45","3","3","50.00","1","1","50.00","25.00","83.33","1.083","5","3","7","41.67"
"","Ron Hainsey","D","1","15.883333333333","18","12","60.00","14","9","60.87","11","8","57.89","0","0","0.00","11","5","68.75","5","1","83.33","0","0","0.00","0.00","100.00","1.000","3","9","10","23.08"
"","William Nylander","C","1","9.0333333333333","7","12","36.84","4","9","30.77","3","6","33.33","1","1","50.00","4","6","40.00","2","3","40.00","1","1","50.00","33.33","83.33","1.167","4","2","7","36.36"
"","Roman Polak","D","1","11.966666666667","7","10","41.18","5","6","45.45","4","6","40.00","0","1","0.00","3","4","42.86","2","1","66.67","0","1","0.00","0.00","83.33","0.833","5","4","4","55.56"
"","Patrick Marleau","C","1","11.783333333333","16","9","64.00","11","7","61.11","9","7","56.25","0","0","0.00","9","5","64.29","2","3","40.00","0","0","0.00","0.00","100.00","1.000","6","4","5","54.55"
"","Tyler Bozak","C","1","7.9166666666667","6","7","46.15","5","5","50.00","4","5","44.44","0","1","0.00","3","3","50.00","2","1","66.67","0","1","0.00","0.00","80.00","0.800","6","7","2","75.00"
"","Mitchell Marner","C","1","8.2833333333333","6","7","46.15","5","5","50.00","4","5","44.44","0","1","0.00","4","3","57.14","3","1","75.00","0","1","0.00","0.00","80.00","0.800","5","7","2","71.43"
"","James van Riemsdyk","L","1","7.4333333333333","5","7","41.67","4","5","44.44","3","5","37.50","0","1","0.00","3","3","50.00","2","1","66.67","0","1","0.00","0.00","80.00","0.800","5","6","2","71.43"
"","Nazem Kadri","C","1","11.683333333333","19","6","76.00","15","5","75.00","12","5","70.59","0","0","0.00","9","3","75.00","4","1","80.00","0","0","0.00","0.00","100.00","1.000","6","4","5","54.55"
"","Leo Komarov","C","1","10.733333333333","15","6","71.43","12","4","75.00","9","4","69.23","0","0","0.00","9","2","81.82","4","1","80.00","0","0","0.00","0.00","100.00","1.000","6","3","5","54.55"
"","Connor Carrick","D","1","5.8166666666667","5","6","45.45","4","5","44.44","3","2","60.00","1","1","50.00","3","3","50.00","2","3","40.00","1","1","50.00","33.33","50.00","0.833","7","3","0","100.00"
"","Connor Brown","R","1","6.2","3","6","33.33","3","5","37.50","1","4","20.00","0","0","0.00","2","4","33.33","2","2","50.00","0","0","0.00","0.00","100.00","1.000","1","4","0","100.00"
"","Dominic Moore","C","1","5.2","2","6","25.00","2","4","33.33","2","3","40.00","0","0","0.00","0","3","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","2","0","0.00"
"","Andreas Borgman","D","1","5.6333333333333","6","5","54.55","5","2","71.43","3","2","60.00","0","0","0.00","3","2","60.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","1","1","2","33.33"
"","Matt Martin","L","1","4.8666666666667","2","4","33.33","2","3","40.00","2","2","50.00","0","0","0.00","0","2","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","2","0","0.00"
