"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Jake Gardiner","D","1","8.7833333333333","11","10","52.38","10","7","58.82","8","5","61.54","1","1","50.00","11","4","73.33","1","2","33.33","0","1","0.00","12.50","80.00","0.925","2","4","4","33.33"
"","Nazem Kadri","C","1","8.1166666666667","8","10","44.44","5","8","38.46","5","4","55.56","0","1","0.00","6","3","66.67","1","2","33.33","0","1","0.00","0.00","75.00","0.750","4","7","0","100.00"
"","Patrick Marleau","C","1","8.6666666666667","8","10","44.44","4","8","33.33","4","4","50.00","0","1","0.00","6","3","66.67","0","2","0.00","0","1","0.00","0.00","75.00","0.750","4","8","0","100.00"
"","Nikita Zaitsev","D","1","7.7666666666667","4","8","33.33","4","5","44.44","4","3","57.14","0","0","0.00","4","2","66.67","0","0","0.00","0","0","0.00","0.00","100.00","1.000","3","3","2","60.00"
"","Leo Komarov","C","1","4.95","5","8","38.46","3","6","33.33","3","2","60.00","0","0","0.00","4","1","80.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","3","5","0","100.00"
"","Morgan Rielly","D","1","9.8166666666667","16","7","69.57","12","6","66.67","9","4","69.23","0","2","0.00","11","2","84.62","5","2","71.43","0","1","0.00","0.00","50.00","0.500","4","5","1","80.00"
"","Ron Hainsey","D","1","7.7","11","4","73.33","7","4","63.64","6","2","75.00","0","1","0.00","7","0","100.00","2","0","100.00","0","0","0.00","0.00","50.00","0.500","3","5","2","60.00"
"","William Nylander","C","1","6.15","13","3","81.25","12","2","85.71","9","2","81.82","1","1","50.00","13","2","86.67","3","2","60.00","0","1","0.00","11.11","50.00","0.611","1","2","2","33.33"
"","Connor Brown","R","1","6.1833333333333","4","3","57.14","3","2","60.00","2","2","50.00","0","0","0.00","3","1","75.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","3","0","100.00"
"","Eric Fehr","C","1","2.75","2","3","40.00","2","2","50.00","1","2","33.33","0","0","0.00","2","1","66.67","1","0","100.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Matt Martin","L","1","2.5166666666667","2","3","40.00","2","2","50.00","1","2","33.33","0","0","0.00","2","1","66.67","1","0","100.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Auston Matthews","C","1","6.65","14","1","93.33","12","0","100.00","9","0","100.00","1","0","100.00","13","0","100.00","3","0","100.00","0","0","0.00","11.11","100.00","1.111","1","2","2","33.33"
"","Tyler Bozak","C","1","7.1833333333333","12","1","92.31","9","1","90.00","5","1","83.33","0","1","0.00","6","0","100.00","3","0","100.00","0","0","0.00","0.00","0.00","0.000","1","1","4","20.00"
"","James van Riemsdyk","L","1","6.9166666666667","9","1","90.00","6","1","85.71","4","1","80.00","0","1","0.00","3","0","100.00","2","0","100.00","0","0","0.00","0.00","0.00","0.000","1","1","4","20.00"
"","Calle Rosen","D","1","7.05","9","1","90.00","6","0","100.00","3","0","100.00","0","0","0.00","5","0","100.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","0","2","2","0.00"
"","Mitchell Marner","C","1","7.4166666666667","7","1","87.50","5","1","83.33","3","1","75.00","0","1","0.00","2","0","100.00","1","0","100.00","0","0","0.00","0.00","0.00","0.000","2","2","3","40.00"
"","Zach Hyman","C","1","3.4666666666667","4","1","80.00","4","0","100.00","3","0","100.00","0","0","0.00","4","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","0","1","50.00"
"","Andreas Borgman","D","1","6.3666666666667","7","0","100.00","5","0","100.00","2","0","100.00","0","0","0.00","4","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","0","2","1","0.00"
