"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Jake Gardiner","D","1","11.9","12","13","48.00","11","8","57.89","7","5","58.33","0","1","0.00","10","7","58.82","5","3","62.50","0","1","0.00","0.00","80.00","0.800","1","5","5","16.67"
"","Nazem Kadri","C","1","10","10","12","45.45","6","9","40.00","6","5","54.55","1","1","50.00","6","5","54.55","2","2","50.00","0","1","0.00","16.67","80.00","0.967","3","9","0","100.00"
"","Patrick Marleau","C","1","11.383333333333","9","12","42.86","5","9","35.71","5","5","50.00","0","1","0.00","5","5","50.00","2","2","50.00","0","1","0.00","0.00","80.00","0.800","3","12","1","75.00"
"","Nikita Zaitsev","D","1","10.6","10","11","47.62","9","7","56.25","8","4","66.67","2","0","100.00","9","6","60.00","4","1","80.00","0","0","0.00","25.00","100.00","1.250","1","4","4","20.00"
"","Morgan Rielly","D","1","13.416666666667","26","9","74.29","19","6","76.00","15","4","78.95","0","1","0.00","17","4","80.95","8","2","80.00","0","1","0.00","0.00","75.00","0.750","3","8","1","75.00"
"","Leo Komarov","C","1","8.1","4","9","30.77","2","6","25.00","2","2","50.00","1","0","100.00","2","2","50.00","0","0","0.00","0","0","0.00","50.00","100.00","1.500","2","9","0","100.00"
"","William Nylander","C","1","10.433333333333","23","6","79.31","22","4","84.62","15","3","83.33","0","1","0.00","21","5","80.77","11","3","78.57","0","1","0.00","0.00","66.67","0.667","1","5","4","20.00"
"","Ron Hainsey","D","1","11.9","21","6","77.78","15","5","75.00","13","3","81.25","1","0","100.00","13","3","81.25","5","0","100.00","0","0","0.00","7.69","100.00","1.077","3","9","0","100.00"
"","Tyler Bozak","C","1","9.6333333333333","18","5","78.26","13","4","76.47","8","3","72.73","0","0","0.00","11","3","78.57","3","0","100.00","0","0","0.00","0.00","100.00","1.000","4","2","3","57.14"
"","Calle Rosen","D","1","11.483333333333","16","5","76.19","13","3","81.25","8","2","80.00","1","0","100.00","13","2","86.67","4","0","100.00","0","0","0.00","12.50","100.00","1.125","4","5","4","50.00"
"","Mitchell Marner","C","1","9.65","13","5","72.22","9","4","69.23","6","3","66.67","0","0","0.00","7","3","70.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","4","3","2","66.67"
"","Eric Fehr","C","1","5.1833333333333","3","5","37.50","3","3","50.00","2","3","40.00","1","0","100.00","3","3","50.00","1","0","100.00","0","0","0.00","50.00","100.00","1.500","0","1","1","0.00"
"","Andreas Borgman","D","1","11.316666666667","14","4","77.78","12","3","80.00","6","2","75.00","0","0","0.00","11","2","84.62","3","0","100.00","0","0","0.00","0.00","100.00","1.000","4","4","2","66.67"
"","James van Riemsdyk","L","1","8.8666666666667","15","4","78.95","10","3","76.92","7","2","77.78","0","0","0.00","8","2","80.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","4","2","3","57.14"
"","Connor Brown","R","1","7.4666666666667","9","4","69.23","7","2","77.78","6","2","75.00","2","0","100.00","7","2","77.78","2","0","100.00","0","0","0.00","33.33","100.00","1.333","1","1","1","50.00"
"","Matt Martin","L","1","4.6","3","4","42.86","3","2","60.00","2","2","50.00","1","0","100.00","3","2","60.00","1","0","100.00","0","0","0.00","50.00","100.00","1.500","0","1","1","0.00"
"","Auston Matthews","C","1","10.516666666667","24","3","88.89","22","1","95.65","15","0","100.00","0","0","0.00","21","2","91.30","11","1","91.67","0","0","0.00","0.00","100.00","1.000","1","5","4","20.00"
"","Zach Hyman","C","1","8.1666666666667","17","3","85.00","16","1","94.12","11","0","100.00","0","0","0.00","15","2","88.24","8","1","88.89","0","0","0.00","0.00","100.00","1.000","1","3","2","33.33"
