"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Zach Hyman","C","1","7.8333333333333","7","18","28.00","5","12","29.41","4","8","33.33","1","0","100.00","2","7","22.22","0","2","0.00","0","0","0.00","25.00","100.00","1.250","2","3","4","33.33"
"","Auston Matthews","C","1","7.5166666666667","5","18","21.74","4","12","25.00","3","8","27.27","1","0","100.00","2","7","22.22","0","2","0.00","0","0","0.00","33.33","100.00","1.333","2","3","4","33.33"
"","Nikita Zaitsev","D","1","9.05","8","17","32.00","5","11","31.25","3","6","33.33","0","0","0.00","3","7","30.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","3","5","4","42.86"
"","Jake Gardiner","D","1","8.65","5","17","22.73","2","12","14.29","2","6","25.00","1","0","100.00","2","7","22.22","0","1","0.00","0","0","0.00","50.00","100.00","1.500","1","4","4","20.00"
"","William Nylander","C","1","5.05","2","15","11.76","1","11","8.33","1","8","11.11","1","0","100.00","2","7","22.22","0","2","0.00","0","0","0.00","100.00","100.00","2.000","1","3","4","20.00"
"","Ron Hainsey","D","1","10.216666666667","14","11","56.00","12","7","63.16","7","5","58.33","1","0","100.00","9","5","64.29","3","4","42.86","1","0","100.00","14.29","100.00","1.143","6","4","1","85.71"
"","Mitchell Marner","C","1","9.1833333333333","9","9","50.00","6","7","46.15","4","2","66.67","1","0","100.00","5","3","62.50","2","2","50.00","1","0","100.00","25.00","100.00","1.250","3","5","2","60.00"
"","Patrick Marleau","C","1","8.9166666666667","10","8","55.56","7","5","58.33","4","2","66.67","1","0","100.00","5","3","62.50","2","2","50.00","1","0","100.00","25.00","100.00","1.250","3","5","3","50.00"
"","Morgan Rielly","D","1","9.5166666666667","9","7","56.25","7","4","63.64","4","3","57.14","1","0","100.00","5","4","55.56","2","3","40.00","1","0","100.00","25.00","100.00","1.250","4","4","2","66.67"
"","Nazem Kadri","C","1","8.4666666666667","8","7","53.33","5","5","50.00","4","2","66.67","0","0","0.00","5","3","62.50","2","2","50.00","0","0","0.00","0.00","100.00","1.000","3","5","3","50.00"
"","Travis Dermott","D","1","6.75","11","6","64.71","10","5","66.67","9","3","75.00","2","0","100.00","8","2","80.00","5","1","83.33","1","0","100.00","22.22","100.00","1.222","1","2","2","33.33"
"","Connor Brown","R","1","6.8333333333333","13","5","72.22","11","2","84.62","7","2","77.78","1","0","100.00","8","2","80.00","4","1","80.00","1","0","100.00","14.29","100.00","1.143","4","2","1","80.00"
"","Roman Polak","D","1","6.8166666666667","9","4","69.23","8","3","72.73","7","1","87.50","1","0","100.00","5","1","83.33","4","0","100.00","1","0","100.00","14.29","100.00","1.143","1","3","3","25.00"
"","Tomas Plekanec","C","1","3.9166666666667","2","4","33.33","2","3","40.00","1","1","50.00","1","0","100.00","1","2","33.33","1","1","50.00","1","0","100.00","100.00","100.00","2.000","0","1","0","0.00"
"","Kasperi Kapanen","R","1","3.1833333333333","0","3","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Tyler Bozak","C","1","5.8333333333333","14","2","87.50","12","1","92.31","9","1","90.00","1","0","100.00","9","1","90.00","5","0","100.00","1","0","100.00","11.11","100.00","1.111","3","2","2","60.00"
"","James van Riemsdyk","L","1","5.6","12","2","85.71","11","1","91.67","9","1","90.00","1","0","100.00","9","1","90.00","5","0","100.00","1","0","100.00","11.11","100.00","1.111","3","2","1","75.00"
"","Andreas Johnsson","L","1","4.2","2","2","50.00","2","2","50.00","2","0","100.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
