"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Nikita Zaitsev","D","1","17.6","20","28","41.67","14","19","42.42","10","17","37.04","0","3","0.00","9","13","40.91","2","4","33.33","0","1","0.00","0.00","82.35","0.824","11","4","6","64.71"
"","Ron Hainsey","D","1","18.816666666667","20","25","44.44","17","14","54.84","11","10","52.38","1","1","50.00","14","16","46.67","5","6","45.45","1","1","50.00","9.09","90.00","0.991","12","9","6","66.67"
"","Jake Gardiner","D","1","16.3","17","25","40.48","11","18","37.93","9","15","37.50","1","2","33.33","10","11","47.62","2","3","40.00","0","0","0.00","11.11","86.67","0.978","8","3","5","61.54"
"","Auston Matthews","C","1","13.9","13","25","34.21","10","16","38.46","8","14","36.36","1","3","25.00","8","11","42.11","0","3","0.00","0","1","0.00","12.50","78.57","0.911","5","2","7","41.67"
"","Zach Hyman","C","1","13.316666666667","12","25","32.43","9","18","33.33","7","16","30.43","1","3","25.00","6","11","35.29","0","3","0.00","0","1","0.00","14.29","81.25","0.955","4","3","6","40.00"
"","Mitchell Marner","C","1","18.583333333333","15","24","38.46","11","16","40.74","7","7","50.00","1","0","100.00","11","14","44.00","4","3","57.14","1","0","100.00","14.29","100.00","1.143","9","10","5","64.29"
"","Morgan Rielly","D","1","18.516666666667","17","21","44.74","12","11","52.17","8","7","53.33","1","0","100.00","12","15","44.44","4","4","50.00","1","0","100.00","12.50","100.00","1.125","9","9","8","52.94"
"","Patrick Marleau","C","1","17.333333333333","15","21","41.67","11","12","47.83","7","6","53.85","1","0","100.00","10","13","43.48","4","3","57.14","1","0","100.00","14.29","100.00","1.143","9","9","6","60.00"
"","William Nylander","C","1","10.1","7","21","25.00","6","15","28.57","6","14","30.00","1","2","33.33","7","9","43.75","0","2","0.00","0","0","0.00","16.67","85.71","1.024","4","2","5","44.44"
"","Nazem Kadri","C","1","17.366666666667","15","20","42.86","11","12","47.83","8","6","57.14","1","0","100.00","11","12","47.83","5","3","62.50","1","0","100.00","12.50","100.00","1.125","9","10","6","60.00"
"","Connor Brown","R","1","13.266666666667","23","14","62.16","18","8","69.23","11","7","61.11","1","1","50.00","13","9","59.09","6","4","60.00","1","1","50.00","9.09","85.71","0.948","10","3","4","71.43"
"","Roman Polak","D","1","14.35","18","13","58.06","14","9","60.87","10","4","71.43","1","0","100.00","10","5","66.67","4","0","100.00","1","0","100.00","10.00","100.00","1.100","3","7","6","33.33"
"","Travis Dermott","D","1","13.6","20","12","62.50","14","9","60.87","10","5","66.67","2","0","100.00","11","4","73.33","5","1","83.33","1","0","100.00","20.00","100.00","1.200","3","6","3","50.00"
"","Tyler Bozak","C","1","11.866666666667","23","9","71.88","19","6","76.00","13","5","72.22","1","0","100.00","14","5","73.68","7","2","77.78","1","0","100.00","7.69","100.00","1.077","9","3","4","69.23"
"","James van Riemsdyk","L","1","11.416666666667","20","8","71.43","17","5","77.27","12","3","80.00","1","0","100.00","13","5","72.22","7","2","77.78","1","0","100.00","8.33","100.00","1.083","9","3","3","75.00"
"","Tomas Plekanec","C","1","6.6833333333333","6","7","46.15","2","5","28.57","1","3","25.00","0","0","0.00","1","3","25.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","4","1","0.00"
"","Kasperi Kapanen","R","1","7.0166666666667","8","7","53.33","2","4","33.33","1","4","20.00","0","0","0.00","1","3","25.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","4","1","0.00"
"","Andreas Johnsson","L","1","7.6666666666667","11","5","68.75","7","3","70.00","6","2","75.00","0","0","0.00","4","1","80.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","4","3","25.00"
