"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Nikita Zaitsev","D","1","16.333333333333","18","18","50.00","12","12","50.00","4","6","40.00","0","2","0.00","8","8","50.00","6","3","66.67","0","1","0.00","0.00","66.67","0.667","8","1","6","57.14"
"","Jake Gardiner","D","1","15.966666666667","22","16","57.89","16","12","57.14","10","8","55.56","0","2","0.00","16","8","66.67","11","4","73.33","0","1","0.00","0.00","75.00","0.750","7","3","3","70.00"
"","Zach Hyman","C","1","14.25","12","11","52.17","10","8","55.56","8","5","61.54","1","0","100.00","9","7","56.25","4","4","50.00","1","0","100.00","12.50","100.00","1.125","5","5","2","71.43"
"","Auston Matthews","C","1","12.766666666667","14","10","58.33","12","8","60.00","10","4","71.43","1","0","100.00","10","7","58.82","3","3","50.00","1","0","100.00","10.00","100.00","1.100","5","5","3","62.50"
"","William Nylander","C","1","13.033333333333","12","10","54.55","10","7","58.82","8","4","66.67","1","0","100.00","9","6","60.00","4","3","57.14","1","0","100.00","12.50","100.00","1.125","5","5","3","62.50"
"","Andreas Borgman","D","1","13.583333333333","22","9","70.97","14","8","63.64","7","3","70.00","0","0","0.00","11","3","78.57","4","2","66.67","0","0","0.00","0.00","100.00","1.000","12","3","2","85.71"
"","Nazem Kadri","C","1","10.716666666667","18","9","66.67","13","6","68.42","8","4","66.67","0","1","0.00","12","3","80.00","8","1","88.89","0","0","0.00","0.00","75.00","0.750","3","3","4","42.86"
"","Leo Komarov","C","1","9.5166666666667","12","9","57.14","10","6","62.50","6","4","60.00","0","1","0.00","8","3","72.73","6","1","85.71","0","0","0.00","0.00","75.00","0.750","0","3","4","0.00"
"","Tyler Bozak","C","1","12.733333333333","18","8","69.23","13","7","65.00","8","3","72.73","0","0","0.00","11","3","78.57","5","1","83.33","0","0","0.00","0.00","100.00","1.000","9","6","2","81.82"
"","Patrick Marleau","C","1","11.666666666667","20","8","71.43","11","8","57.89","6","5","54.55","0","1","0.00","9","5","64.29","3","3","50.00","0","1","0.00","0.00","80.00","0.800","10","6","0","100.00"
"","Connor Brown","R","1","8.8","11","8","57.89","4","7","36.36","3","6","33.33","0","1","0.00","2","5","28.57","1","3","25.00","0","1","0.00","0.00","83.33","0.833","7","5","0","100.00"
"","Roman Polak","D","1","12.383333333333","18","7","72.00","14","7","66.67","9","5","64.29","0","0","0.00","10","3","76.92","6","1","85.71","0","0","0.00","0.00","100.00","1.000","5","4","1","83.33"
"","Morgan Rielly","D","1","15.166666666667","19","7","73.08","13","6","68.42","12","5","70.59","1","0","100.00","13","6","68.42","4","2","66.67","1","0","100.00","8.33","100.00","1.083","7","15","3","70.00"
"","Kasperi Kapanen","R","1","9.4833333333333","13","6","68.42","11","4","73.33","6","3","66.67","0","1","0.00","9","1","90.00","7","0","100.00","0","0","0.00","0.00","66.67","0.667","0","3","4","0.00"
"","Ron Hainsey","D","1","13.266666666667","10","6","62.50","8","6","57.14","8","5","61.54","1","0","100.00","5","5","50.00","1","2","33.33","1","0","100.00","12.50","100.00","1.125","3","14","3","50.00"
"","Matt Martin","L","1","8.4666666666667","9","5","64.29","7","5","58.33","5","3","62.50","0","0","0.00","6","3","66.67","2","1","66.67","0","0","0.00","0.00","100.00","1.000","4","6","2","66.67"
"","James van Riemsdyk","L","1","8.0833333333333","16","5","76.19","6","5","54.55","4","4","50.00","0","1","0.00","6","2","75.00","3","1","75.00","0","1","0.00","0.00","75.00","0.750","10","5","0","100.00"
"","Mitchell Marner","C","1","11.083333333333","15","4","78.95","11","4","73.33","7","3","70.00","0","0","0.00","9","3","75.00","4","1","80.00","0","0","0.00","0.00","100.00","1.000","9","7","2","81.82"
