"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Nikita Zaitsev","D","1","17.583333333333","18","18","50.00","12","12","50.00","4","6","40.00","0","2","0.00","8","8","50.00","6","3","66.67","0","1","0.00","0.00","66.67","0.667","8","2","7","53.33"
"","Jake Gardiner","D","1","16.883333333333","22","17","56.41","16","13","55.17","10","9","52.63","0","3","0.00","16","9","64.00","11","4","73.33","0","1","0.00","0.00","66.67","0.667","8","4","3","72.73"
"","Zach Hyman","C","1","15.216666666667","12","11","52.17","10","8","55.56","8","5","61.54","1","0","100.00","9","7","56.25","4","4","50.00","1","0","100.00","12.50","100.00","1.125","5","6","2","71.43"
"","Andreas Borgman","D","1","14.55","22","10","68.75","14","9","60.87","7","4","63.64","0","0","0.00","11","4","73.33","4","2","66.67","0","0","0.00","0.00","100.00","1.000","12","3","3","80.00"
"","Auston Matthews","C","1","13.633333333333","14","10","58.33","12","8","60.00","10","4","71.43","1","0","100.00","10","7","58.82","3","3","50.00","1","0","100.00","10.00","100.00","1.100","5","6","3","62.50"
"","William Nylander","C","1","14","12","10","54.55","10","7","58.82","8","4","66.67","1","0","100.00","9","6","60.00","4","3","57.14","1","0","100.00","12.50","100.00","1.125","5","6","3","62.50"
"","Roman Polak","D","1","13.016666666667","18","9","66.67","14","9","60.87","9","7","56.25","0","1","0.00","10","5","66.67","6","1","85.71","0","0","0.00","0.00","85.71","0.857","6","4","1","85.71"
"","Tyler Bozak","C","1","12.933333333333","18","9","66.67","13","8","61.90","8","4","66.67","0","1","0.00","11","4","73.33","5","1","83.33","0","0","0.00","0.00","75.00","0.750","10","6","2","83.33"
"","Nazem Kadri","C","1","11.366666666667","19","9","67.86","13","6","68.42","8","4","66.67","0","1","0.00","12","3","80.00","8","1","88.89","0","0","0.00","0.00","75.00","0.750","4","3","4","50.00"
"","Patrick Marleau","C","1","12.516666666667","20","9","68.97","11","9","55.00","6","6","50.00","0","1","0.00","9","6","60.00","3","3","50.00","0","1","0.00","0.00","83.33","0.833","10","6","1","90.91"
"","Leo Komarov","C","1","10.066666666667","13","9","59.09","10","6","62.50","6","4","60.00","0","1","0.00","8","3","72.73","6","1","85.71","0","0","0.00","0.00","75.00","0.750","1","3","4","20.00"
"","Connor Brown","R","1","9.65","11","9","55.00","4","8","33.33","3","7","30.00","0","1","0.00","2","6","25.00","1","3","25.00","0","1","0.00","0.00","85.71","0.857","7","5","1","87.50"
"","Morgan Rielly","D","1","15.85","20","7","74.07","13","6","68.42","12","5","70.59","1","0","100.00","13","6","68.42","4","2","66.67","1","0","100.00","8.33","100.00","1.083","8","15","3","72.73"
"","Kasperi Kapanen","R","1","10.033333333333","14","6","70.00","11","4","73.33","6","3","66.67","0","1","0.00","9","1","90.00","7","0","100.00","0","0","0.00","0.00","66.67","0.667","1","3","4","20.00"
"","Ron Hainsey","D","1","13.95","11","6","64.71","8","6","57.14","8","5","61.54","1","0","100.00","5","5","50.00","1","2","33.33","1","0","100.00","12.50","100.00","1.125","4","14","3","57.14"
"","Matt Martin","L","1","8.6666666666667","9","6","60.00","7","6","53.85","5","4","55.56","0","1","0.00","6","4","60.00","2","1","66.67","0","0","0.00","0.00","75.00","0.750","5","6","2","71.43"
"","James van Riemsdyk","L","1","8.9333333333333","16","6","72.73","6","6","50.00","4","5","44.44","0","1","0.00","6","3","66.67","3","1","75.00","0","1","0.00","0.00","80.00","0.800","10","5","1","90.91"
"","Mitchell Marner","C","1","11.283333333333","15","5","75.00","11","5","68.75","7","4","63.64","0","1","0.00","9","4","69.23","4","1","80.00","0","0","0.00","0.00","75.00","0.750","10","7","2","83.33"
