"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Zach Hyman","C","1","7.3666666666667","6","10","37.50","6","8","42.86","5","7","41.67","1","1","50.00","5","4","55.56","0","2","0.00","0","0","0.00","20.00","85.71","1.057","0","3","4","0.00"
"","William Nylander","C","1","7.8666666666667","7","10","41.18","6","9","40.00","5","8","38.46","1","1","50.00","6","5","54.55","0","2","0.00","0","0","0.00","20.00","87.50","1.075","0","3","3","0.00"
"","Ron Hainsey","D","1","8.0166666666667","3","10","23.08","3","9","25.00","2","8","20.00","0","2","0.00","0","5","0.00","0","0","0.00","0","0","0.00","0.00","75.00","0.750","0","4","7","0.00"
"","Jake Gardiner","D","1","8.8833333333333","8","9","47.06","5","6","45.45","4","6","40.00","1","1","50.00","6","6","50.00","1","4","20.00","0","0","0.00","25.00","83.33","1.083","0","6","0","0.00"
"","Morgan Rielly","D","1","6.85","3","9","25.00","3","9","25.00","2","8","20.00","0","2","0.00","0","5","0.00","0","0","0.00","0","0","0.00","0.00","75.00","0.750","0","4","7","0.00"
"","Patrick Marleau","C","1","5.1166666666667","5","9","35.71","2","5","28.57","1","4","20.00","0","1","0.00","3","5","37.50","1","2","33.33","0","0","0.00","0.00","75.00","0.750","0","3","0","0.00"
"","Connor Carrick","D","1","6.7333333333333","10","7","58.82","7","6","53.85","3","5","37.50","0","0","0.00","8","5","61.54","1","4","20.00","0","0","0.00","0.00","100.00","1.000","0","2","1","0.00"
"","Mitchell Marner","C","1","6.2833333333333","6","7","46.15","2","4","33.33","1","4","20.00","0","0","0.00","4","3","57.14","1","2","33.33","0","0","0.00","0.00","100.00","1.000","0","3","1","0.00"
"","Travis Dermott","D","1","6.0166666666667","12","6","66.67","7","3","70.00","3","2","60.00","0","0","0.00","9","2","81.82","1","2","33.33","0","0","0.00","0.00","100.00","1.000","0","2","1","0.00"
"","Tomas Plekanec","C","1","4.9333333333333","4","6","40.00","4","6","40.00","1","6","14.29","0","1","0.00","2","5","28.57","0","3","0.00","0","0","0.00","0.00","83.33","0.833","0","3","4","0.00"
"","Andreas Johnsson","L","1","5.2","4","6","40.00","4","5","44.44","3","4","42.86","1","0","100.00","4","2","66.67","0","2","0.00","0","0","0.00","33.33","100.00","1.333","0","2","3","0.00"
"","Nazem Kadri","C","1","6.35","5","6","45.45","3","5","37.50","2","4","33.33","0","1","0.00","3","4","42.86","1","1","50.00","0","0","0.00","0.00","75.00","0.750","0","3","2","0.00"
"","Roman Polak","D","1","8.4166666666667","6","5","54.55","5","3","62.50","4","3","57.14","1","1","50.00","5","3","62.50","1","2","33.33","0","0","0.00","25.00","66.67","0.917","0","6","0","0.00"
"","Josh Leivo","L","1","4.1","3","4","42.86","3","4","42.86","1","4","20.00","0","0","0.00","2","3","40.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","0","3","1","0.00"
"","Tyler Bozak","C","1","4.8333333333333","6","3","66.67","4","3","57.14","2","2","50.00","0","2","0.00","4","3","57.14","1","0","100.00","0","0","0.00","0.00","0.00","0.000","0","3","2","0.00"
"","Kasperi Kapanen","R","1","5.1","4","3","57.14","4","3","57.14","1","3","25.00","0","0","0.00","2","3","40.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","0","3","3","0.00"
"","Connor Brown","R","1","4.3","5","2","71.43","3","1","75.00","2","1","66.67","0","1","0.00","3","1","75.00","1","0","100.00","0","0","0.00","0.00","0.00","0.000","0","3","0","0.00"
"","James van Riemsdyk","L","1","3.9666666666667","5","1","83.33","3","1","75.00","2","1","66.67","0","1","0.00","3","1","75.00","1","0","100.00","0","0","0.00","0.00","0.00","0.000","0","3","0","0.00"
