"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Jake Gardiner","D","1","5.7166666666667","5","6","45.45","5","3","62.50","3","3","50.00","1","0","100.00","2","1","66.67","1","1","50.00","1","0","100.00","33.33","100.00","1.333","1","1","5","16.67"
"","Zach Hyman","C","1","4.5666666666667","4","5","44.44","4","3","57.14","3","3","50.00","1","0","100.00","3","1","75.00","1","1","50.00","1","0","100.00","33.33","100.00","1.333","2","2","3","40.00"
"","Auston Matthews","C","1","3.9333333333333","4","5","44.44","4","3","57.14","3","3","50.00","1","0","100.00","3","1","75.00","1","1","50.00","1","0","100.00","33.33","100.00","1.333","2","1","3","40.00"
"","Roman Polak","D","1","4.6333333333333","5","4","55.56","5","3","62.50","3","3","50.00","1","0","100.00","2","1","66.67","1","1","50.00","1","0","100.00","33.33","100.00","1.333","1","1","4","20.00"
"","William Nylander","C","1","4","4","4","50.00","4","3","57.14","3","3","50.00","1","0","100.00","3","1","75.00","1","1","50.00","1","0","100.00","33.33","100.00","1.333","2","1","3","40.00"
"","Mitchell Marner","C","1","4.3","6","4","60.00","4","2","66.67","2","2","50.00","0","0","0.00","4","1","80.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","0","2","1","0.00"
"","Ron Hainsey","D","1","3.8333333333333","0","4","0.00","0","2","0.00","0","2","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
"","Patrick Marleau","C","1","2.8666666666667","2","3","40.00","2","2","50.00","1","2","33.33","0","0","0.00","1","1","50.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
"","Nazem Kadri","C","1","3.7","2","3","40.00","2","2","50.00","1","2","33.33","0","0","0.00","1","1","50.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","2","1","0.00"
"","Morgan Rielly","D","1","3.1166666666667","7","2","77.78","5","2","71.43","3","2","60.00","0","0","0.00","4","1","80.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
"","Connor Carrick","D","1","3.4166666666667","7","2","77.78","5","2","71.43","3","2","60.00","0","0","0.00","4","1","80.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
"","Nikita Zaitsev","D","1","3.0666666666667","0","2","0.00","0","2","0.00","0","2","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","James van Riemsdyk","L","1","2.5666666666667","7","1","87.50","5","1","83.33","3","1","75.00","0","0","0.00","4","1","80.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","0","0","1","0.00"
"","Tyler Bozak","C","1","2.65","7","1","87.50","5","1","83.33","3","1","75.00","0","0","0.00","4","1","80.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","0","0","1","0.00"
"","Connor Brown","R","1","1.8333333333333","2","1","66.67","2","1","66.67","1","1","50.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","1","0.00"
"","Tomas Plekanec","C","1","1.9166666666667","1","1","50.00","1","1","50.00","1","1","50.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
"","Matt Martin","L","1","2.05","1","1","50.00","1","1","50.00","1","1","50.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
"","Andreas Johnsson","L","1","2.0833333333333","1","1","50.00","1","1","50.00","1","1","50.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
