"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Jake Gardiner","D","1","1.8833333333333","1","2","33.33","1","2","33.33","0","2","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","50.00","0.500","1","0","1","50.00"
"","Patrick Marleau","C","1","0.55","1","1","50.00","1","1","50.00","1","1","50.00","1","1","50.00","0","0","0.00","0","0","0.00","0","0","0.00","100.00","0.00","1.000","0","1","0","0.00"
"","Tyler Bozak","C","1","1.7833333333333","1","1","50.00","1","1","50.00","0","1","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","1","50.00"
"","Zach Hyman","C","1","0.55","1","1","50.00","1","1","50.00","1","1","50.00","1","1","50.00","0","0","0.00","0","0","0.00","0","0","0.00","100.00","0.00","1.000","0","1","0","0.00"
"","Morgan Rielly","D","1","2.6166666666667","1","1","50.00","1","1","50.00","0","1","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","0.00","0.000","1","2","0","100.00"
"","Mitchell Marner","C","1","1.6166666666667","1","1","50.00","1","1","50.00","0","1","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","1","50.00"
"","Leo Komarov","C","1","1","0","1","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Josh Leivo","L","1","0.1","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","0.00","0.000","0","0","0","0.00"
"","William Nylander","C","1","1.0333333333333","0","1","0.00","0","1","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","0.00","0.000","0","1","0","0.00"
"","Nikita Zaitsev","D","1","0.45","0","1","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","1","0.00"
"","Roman Polak","D","1","0.033333333333333","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","100.00","100.00","2.000","0","0","0","0.00"
"","James van Riemsdyk","L","1","1.4666666666667","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Nazem Kadri","C","1","2.1","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
"","Connor Brown","R","1","0.45","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","100.00","100.00","2.000","0","1","0","0.00"
"","Andreas Borgman","D","1","0.033333333333333","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","100.00","100.00","2.000","0","0","0","0.00"
"","Ron Hainsey","D","1","1.1833333333333","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","2","0","0.00"
"","Dominic Moore","C","1","0.083333333333333","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","1","0.00"
