"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","11.1","10","13","43.48","7","11","38.89","6","8","42.86","2","0","100.00","7","7","50.00","5","3","62.50","2","0","100.00","33.33","100.00","1.333","2","7","5","28.57"
"","Patrick Marleau","C","1","9.65","7","13","35.00","6","12","33.33","4","10","28.57","0","2","0.00","4","9","30.77","1","5","16.67","0","1","0.00","0.00","80.00","0.800","3","7","2","60.00"
"","Mitchell Marner","C","1","9.4","6","13","31.58","5","12","29.41","3","10","23.08","0","2","0.00","3","9","25.00","1","5","16.67","0","1","0.00","0.00","80.00","0.800","3","7","2","60.00"
"","Nazem Kadri","C","1","8.9","7","12","36.84","6","11","35.29","4","9","30.77","0","2","0.00","4","8","33.33","1","5","16.67","0","1","0.00","0.00","77.78","0.778","3","6","2","60.00"
"","Morgan Rielly","D","1","11.2","12","9","57.14","9","8","52.94","6","8","42.86","1","0","100.00","7","5","58.33","3","3","50.00","1","0","100.00","16.67","100.00","1.167","3","7","2","60.00"
"","Tyler Bozak","C","1","8.6833333333333","7","8","46.67","4","7","36.36","2","3","40.00","1","0","100.00","5","4","55.56","2","2","50.00","1","0","100.00","50.00","100.00","1.500","2","1","5","28.57"
"","Nikita Zaitsev","D","1","9.2","6","7","46.15","5","6","45.45","3","3","50.00","1","1","50.00","4","3","57.14","3","1","75.00","1","0","100.00","33.33","66.67","1.000","3","3","4","42.86"
"","Jake Gardiner","D","1","10.75","5","7","41.67","4","6","40.00","2","3","40.00","0","1","0.00","4","5","44.44","2","1","66.67","0","0","0.00","0.00","66.67","0.667","3","3","3","50.00"
"","Travis Dermott","D","1","6.2166666666667","8","6","57.14","6","5","54.55","3","4","42.86","0","1","0.00","5","5","50.00","1","4","20.00","0","1","0.00","0.00","75.00","0.750","1","2","1","50.00"
"","Connor Brown","R","1","7.05","7","6","53.85","4","5","44.44","2","2","50.00","1","0","100.00","5","2","71.43","2","1","66.67","1","0","100.00","50.00","100.00","1.500","2","1","3","40.00"
"","James van Riemsdyk","L","1","7.1166666666667","6","6","50.00","3","5","37.50","2","2","50.00","1","0","100.00","5","3","62.50","2","1","66.67","1","0","100.00","50.00","100.00","1.500","2","1","4","33.33"
"","Connor Carrick","D","1","6.3666666666667","7","4","63.64","5","4","55.56","2","2","50.00","0","1","0.00","3","3","50.00","0","2","0.00","0","1","0.00","0.00","50.00","0.500","2","2","1","66.67"
"","William Nylander","C","1","8.4","11","2","84.62","9","1","90.00","6","1","85.71","1","0","100.00","7","1","87.50","4","0","100.00","1","0","100.00","16.67","100.00","1.167","2","3","1","66.67"
"","Auston Matthews","C","1","7.8833333333333","10","2","83.33","8","1","88.89","5","1","83.33","1","0","100.00","6","1","85.71","4","0","100.00","1","0","100.00","20.00","100.00","1.200","2","3","1","66.67"
"","Kasperi Kapanen","R","1","2.8","1","2","33.33","1","2","33.33","0","1","0.00","0","0","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
"","Zach Hyman","C","1","7.3666666666667","8","1","88.89","6","1","85.71","4","1","80.00","1","0","100.00","5","0","100.00","3","0","100.00","1","0","100.00","25.00","100.00","1.250","2","3","1","66.67"
"","Dominic Moore","C","1","1.55","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Andreas Johnsson","L","1","1.45","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
