"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Morgan Rielly","D","1","17.183333333333","19","17","52.78","16","12","57.14","11","9","55.00","0","1","0.00","12","8","60.00","5","5","50.00","0","0","0.00","0.00","88.89","0.889","6","10","5","54.55"
"","Ron Hainsey","D","1","15.333333333333","17","17","50.00","14","12","53.85","10","9","52.63","0","1","0.00","12","8","60.00","5","6","45.45","0","0","0.00","0.00","88.89","0.889","6","9","5","54.55"
"","Connor Brown","R","1","12.8","12","17","41.38","10","13","43.48","5","9","35.71","0","0","0.00","6","11","35.29","2","7","22.22","0","0","0.00","0.00","100.00","1.000","6","9","3","66.67"
"","Andreas Borgman","D","1","11.883333333333","9","17","34.62","6","14","30.00","5","9","35.71","0","0","0.00","3","8","27.27","0","5","0.00","0","0","0.00","0.00","100.00","1.000","4","8","1","80.00"
"","Nazem Kadri","C","1","13.8","14","15","48.28","10","12","45.45","7","9","43.75","1","1","50.00","9","8","52.94","3","5","37.50","1","0","100.00","14.29","88.89","1.032","5","9","4","55.56"
"","Dominic Moore","C","1","8.7833333333333","9","15","37.50","9","11","45.00","6","8","42.86","0","1","0.00","5","7","41.67","3","4","42.86","0","0","0.00","0.00","87.50","0.875","2","5","1","66.67"
"","Connor Carrick","D","1","12.15","13","15","46.43","9","12","42.86","7","8","46.67","0","0","0.00","4","7","36.36","1","4","20.00","0","0","0.00","0.00","100.00","1.000","5","9","1","83.33"
"","Leo Komarov","C","1","12.316666666667","10","15","40.00","8","13","38.10","7","10","41.18","0","0","0.00","7","7","50.00","3","6","33.33","0","0","0.00","0.00","100.00","1.000","5","8","5","50.00"
"","Nikita Zaitsev","D","1","15.966666666667","17","13","56.67","11","11","50.00","6","10","37.50","1","0","100.00","10","9","52.63","2","5","28.57","1","0","100.00","16.67","100.00","1.167","3","5","6","33.33"
"","Patrick Marleau","C","1","12.5","14","11","56.00","9","9","50.00","4","7","36.36","1","0","100.00","9","8","52.94","3","4","42.86","1","0","100.00","25.00","100.00","1.250","6","5","5","54.55"
"","Josh Leivo","L","1","8.1333333333333","10","11","47.62","8","8","50.00","4","6","40.00","0","0","0.00","3","6","33.33","1","4","20.00","0","0","0.00","0.00","100.00","1.000","2","5","2","50.00"
"","Zach Hyman","C","1","11.483333333333","10","11","47.62","7","10","41.18","4","7","36.36","0","0","0.00","8","7","53.33","4","3","57.14","0","0","0.00","0.00","100.00","1.000","5","5","2","71.43"
"","William Nylander","C","1","11.65","13","10","56.52","8","9","47.06","5","8","38.46","0","1","0.00","10","6","62.50","1","3","25.00","0","0","0.00","0.00","87.50","0.875","5","5","5","50.00"
"","James van Riemsdyk","L","1","11.633333333333","18","9","66.67","11","7","61.11","8","6","57.14","1","0","100.00","8","5","61.54","1","4","20.00","1","0","100.00","12.50","100.00","1.125","2","4","3","40.00"
"","Matt Martin","L","1","6.8166666666667","6","9","40.00","6","6","50.00","3","4","42.86","0","0","0.00","2","4","33.33","0","2","0.00","0","0","0.00","0.00","100.00","1.000","2","5","1","66.67"
"","Jake Gardiner","D","1","15.233333333333","21","8","72.41","12","7","63.16","6","6","50.00","2","0","100.00","12","6","66.67","2","2","50.00","2","0","100.00","33.33","100.00","1.333","4","4","7","36.36"
"","Tyler Bozak","C","1","11.633333333333","18","7","72.00","11","5","68.75","8","4","66.67","1","0","100.00","8","3","72.73","1","2","33.33","1","0","100.00","12.50","100.00","1.125","1","4","3","25.00"
"","Mitchell Marner","C","1","12.033333333333","18","7","72.00","11","5","68.75","8","4","66.67","2","0","100.00","8","3","72.73","2","2","50.00","2","0","100.00","25.00","100.00","1.250","1","4","4","20.00"
