"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","4.05","5","5","50.00","3","4","42.86","3","4","42.86","0","2","0.00","3","2","60.00","1","0","100.00","0","0","0.00","0.00","50.00","0.500","6","2","1","85.71"
"","Leo Komarov","C","1","3.3666666666667","4","4","50.00","3","3","50.00","3","2","60.00","1","1","50.00","2","2","50.00","1","1","50.00","1","0","100.00","33.33","50.00","0.833","2","2","0","100.00"
"","Morgan Rielly","D","1","4.05","3","4","42.86","2","4","33.33","2","4","33.33","0","2","0.00","1","2","33.33","0","0","0.00","0","0","0.00","0.00","50.00","0.500","7","1","1","87.50"
"","Connor Carrick","D","1","4.7166666666667","5","3","62.50","5","3","62.50","4","1","80.00","0","0","0.00","3","2","60.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","2","2","1","66.67"
"","Tomas Plekanec","C","1","3.65","5","3","62.50","4","2","66.67","4","1","80.00","1","0","100.00","3","1","75.00","1","1","50.00","1","0","100.00","25.00","100.00","1.250","2","2","0","100.00"
"","Matt Martin","L","1","3.0666666666667","4","3","57.14","3","2","60.00","3","1","75.00","1","0","100.00","2","1","66.67","1","1","50.00","1","0","100.00","33.33","100.00","1.333","2","2","0","100.00"
"","James van Riemsdyk","L","1","3.75","6","2","75.00","6","2","75.00","5","1","83.33","0","0","0.00","4","1","80.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","4","2","2","66.67"
"","Jake Gardiner","D","1","4.8666666666667","7","2","77.78","6","2","75.00","5","1","83.33","1","0","100.00","3","1","75.00","1","1","50.00","1","0","100.00","20.00","100.00","1.200","2","1","0","100.00"
"","Tyler Bozak","C","1","4.3166666666667","6","2","75.00","6","2","75.00","5","1","83.33","0","0","0.00","4","1","80.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","4","2","2","66.67"
"","Kasperi Kapanen","R","1","3.85","5","2","71.43","5","2","71.43","4","1","80.00","0","0","0.00","3","1","75.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","4","2","2","66.67"
"","Patrick Marleau","C","1","3.4666666666667","3","2","60.00","1","2","33.33","1","2","33.33","0","2","0.00","2","2","50.00","1","0","100.00","0","0","0.00","0.00","0.00","0.000","5","0","0","100.00"
"","Nazem Kadri","C","1","2.5166666666667","1","2","33.33","0","2","0.00","0","2","0.00","0","2","0.00","0","2","0.00","0","0","0.00","0","0","0.00","0.00","0.00","0.000","4","0","0","100.00"
"","Nikita Zaitsev","D","1","4.1833333333333","6","1","85.71","4","0","100.00","3","0","100.00","1","0","100.00","4","0","100.00","2","0","100.00","1","0","100.00","33.33","100.00","1.333","2","2","0","100.00"
"","William Nylander","C","1","3.1","3","1","75.00","2","1","66.67","1","1","50.00","0","0","0.00","2","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
"","Travis Dermott","D","1","3.8333333333333","2","1","66.67","2","1","66.67","1","0","100.00","0","0","0.00","2","1","66.67","1","0","100.00","0","0","0.00","0.00","100.00","1.000","3","2","1","75.00"
"","Zach Hyman","C","1","1.8833333333333","1","1","50.00","1","1","50.00","0","1","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Connor Brown","R","1","1.7833333333333","1","1","50.00","1","1","50.00","0","1","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Mitchell Marner","C","1","3.8","3","1","75.00","1","1","50.00","1","1","50.00","0","1","0.00","2","1","66.67","1","0","100.00","0","0","0.00","0.00","0.00","0.000","5","0","0","100.00"
