"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","5.8166666666667","5","8","38.46","3","7","30.00","3","7","30.00","0","3","0.00","3","3","50.00","1","1","50.00","0","1","0.00","0.00","57.14","0.571","6","3","5","54.55"
"","Morgan Rielly","D","1","5.8333333333333","3","7","30.00","2","7","22.22","2","7","22.22","0","3","0.00","1","3","25.00","0","1","0.00","0","1","0.00","0.00","57.14","0.571","7","2","5","58.33"
"","Jake Gardiner","D","1","6.3333333333333","8","6","57.14","7","6","53.85","6","3","66.67","1","0","100.00","3","2","60.00","1","2","33.33","1","0","100.00","16.67","100.00","1.167","2","2","1","66.67"
"","Tyler Bozak","C","1","5.35","6","6","50.00","6","6","50.00","5","5","50.00","0","0","0.00","4","3","57.14","1","1","50.00","0","0","0.00","0.00","100.00","1.000","5","2","3","62.50"
"","Connor Carrick","D","1","5.5666666666667","5","6","45.45","5","6","45.45","4","4","50.00","0","0","0.00","3","4","42.86","1","2","33.33","0","0","0.00","0.00","100.00","1.000","3","2","1","75.00"
"","Kasperi Kapanen","R","1","4.8833333333333","5","6","45.45","5","6","45.45","4","5","44.44","0","0","0.00","3","3","50.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","5","2","3","62.50"
"","James van Riemsdyk","L","1","4.45","6","5","54.55","6","5","54.55","5","4","55.56","0","0","0.00","4","3","57.14","1","1","50.00","0","0","0.00","0.00","100.00","1.000","5","2","2","71.43"
"","Nikita Zaitsev","D","1","5.65","7","5","58.33","5","4","55.56","4","2","66.67","1","0","100.00","4","1","80.00","2","1","66.67","1","0","100.00","25.00","100.00","1.250","2","3","1","66.67"
"","William Nylander","C","1","4.7333333333333","4","5","44.44","3","5","37.50","2","3","40.00","0","0","0.00","2","1","66.67","1","1","50.00","0","0","0.00","0.00","100.00","1.000","1","2","2","33.33"
"","Zach Hyman","C","1","3.7333333333333","2","5","28.57","2","5","28.57","1","3","25.00","0","0","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","2","2","0.00"
"","Connor Brown","R","1","3.6333333333333","2","5","28.57","2","5","28.57","1","3","25.00","0","0","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","2","2","0.00"
"","Tomas Plekanec","C","1","3.9833333333333","5","4","55.56","4","3","57.14","4","2","66.67","1","0","100.00","3","1","75.00","1","1","50.00","1","0","100.00","25.00","100.00","1.250","2","2","1","66.67"
"","Leo Komarov","C","1","3.3666666666667","4","4","50.00","3","3","50.00","3","2","60.00","1","1","50.00","2","2","50.00","1","1","50.00","1","0","100.00","33.33","50.00","0.833","2","2","0","100.00"
"","Travis Dermott","D","1","4.6666666666667","2","4","33.33","2","4","33.33","1","3","25.00","0","0","0.00","2","3","40.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","4","2","1","80.00"
"","Patrick Marleau","C","1","4.6666666666667","3","4","42.86","1","4","20.00","1","4","20.00","0","3","0.00","2","3","40.00","1","1","50.00","0","1","0.00","0.00","25.00","0.250","5","1","2","71.43"
"","Nazem Kadri","C","1","3.9333333333333","1","4","20.00","0","4","0.00","0","4","0.00","0","3","0.00","0","3","0.00","0","1","0.00","0","1","0.00","0.00","25.00","0.250","4","1","2","66.67"
"","Matt Martin","L","1","3.0666666666667","4","3","57.14","3","2","60.00","3","1","75.00","1","0","100.00","2","1","66.67","1","1","50.00","1","0","100.00","33.33","100.00","1.333","2","2","0","100.00"
"","Mitchell Marner","C","1","5","3","3","50.00","1","3","25.00","1","3","25.00","0","2","0.00","2","2","50.00","1","1","50.00","0","1","0.00","0.00","33.33","0.333","5","1","2","71.43"
