"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","William Nylander","C","1","4.2","3","9","25.00","2","5","28.57","2","3","40.00","1","0","100.00","2","6","25.00","0","1","0.00","0","0","0.00","50.00","100.00","1.500","2","2","1","66.67"
"","Auston Matthews","C","1","3.8333333333333","2","8","20.00","1","5","16.67","1","3","25.00","1","0","100.00","2","5","28.57","0","1","0.00","0","0","0.00","100.00","100.00","2.000","2","2","1","66.67"
"","Andreas Borgman","D","1","5.05","3","7","30.00","2","2","50.00","1","1","50.00","0","0","0.00","0","4","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","3","1","50.00"
"","Connor Carrick","D","1","4.55","2","7","22.22","1","2","33.33","1","1","50.00","0","0","0.00","0","4","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","3","1","50.00"
"","Zach Hyman","C","1","3.3666666666667","2","5","28.57","1","3","25.00","1","2","33.33","1","0","100.00","2","3","40.00","0","1","0.00","0","0","0.00","100.00","100.00","2.000","2","2","1","66.67"
"","Leo Komarov","C","1","3.0666666666667","5","4","55.56","4","2","66.67","3","1","75.00","1","0","100.00","1","2","33.33","1","0","100.00","1","0","100.00","33.33","100.00","1.333","0","0","0","0.00"
"","Jake Gardiner","D","1","5.0833333333333","5","4","55.56","4","3","57.14","4","1","80.00","1","0","100.00","2","2","50.00","0","0","0.00","0","0","0.00","25.00","100.00","1.250","2","1","1","66.67"
"","Nikita Zaitsev","D","1","4.8666666666667","5","4","55.56","4","3","57.14","4","1","80.00","1","0","100.00","2","2","50.00","0","0","0.00","0","0","0.00","25.00","100.00","1.250","2","1","1","66.67"
"","James van Riemsdyk","L","1","4.0833333333333","4","2","66.67","4","0","100.00","3","0","100.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","3","0","100.00"
"","Tyler Bozak","C","1","3.8166666666667","4","2","66.67","4","0","100.00","3","0","100.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","3","0","100.00"
"","Nazem Kadri","C","1","3.4833333333333","1","2","33.33","0","1","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","1","0.00"
"","Connor Brown","R","1","3.5333333333333","5","1","83.33","5","0","100.00","3","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","3","0","100.00"
"","Travis Dermott","D","1","4.0166666666667","5","1","83.33","5","1","83.33","3","1","75.00","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","33.33","100.00","1.333","1","2","0","100.00"
"","Justin Holl","D","1","3.7333333333333","4","1","80.00","4","1","80.00","3","1","75.00","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","33.33","100.00","1.333","1","2","0","100.00"
"","Kasperi Kapanen","R","1","3.3","4","1","80.00","3","0","100.00","3","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","33.33","100.00","1.333","0","0","0","0.00"
"","Patrick Marleau","C","1","3.1333333333333","1","1","50.00","1","1","50.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
"","Mitchell Marner","C","1","2.6166666666667","0","1","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
"","Dominic Moore","C","1","2.5166666666667","5","0","100.00","5","0","100.00","4","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","25.00","100.00","1.250","0","1","0","0.00"
