"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Morgan Rielly","D","1","7.7333333333333","3","23","11.54","1","19","5.00","1","12","7.69","0","2","0.00","1","13","7.14","1","7","12.50","0","2","0.00","0.00","83.33","0.833","1","1","3","25.00"
"","Ron Hainsey","D","1","8.9333333333333","5","22","18.52","2","18","10.00","2","12","14.29","0","2","0.00","1","12","7.69","1","6","14.29","0","2","0.00","0.00","83.33","0.833","2","1","2","50.00"
"","Auston Matthews","C","1","7.15","7","14","33.33","5","12","29.41","4","9","30.77","0","1","0.00","4","5","44.44","3","2","60.00","0","1","0.00","0.00","88.89","0.889","1","0","2","33.33"
"","William Nylander","C","1","7.4833333333333","7","13","35.00","5","11","31.25","4","8","33.33","0","1","0.00","4","5","44.44","3","2","60.00","0","1","0.00","0.00","87.50","0.875","1","0","2","33.33"
"","Zach Hyman","C","1","5.75","6","11","35.29","4","9","30.77","4","7","36.36","0","1","0.00","3","5","37.50","2","2","50.00","0","1","0.00","0.00","85.71","0.857","1","0","2","33.33"
"","Nazem Kadri","C","1","7.5833333333333","9","10","47.37","7","8","46.67","3","3","50.00","0","0","0.00","2","4","33.33","1","2","33.33","0","0","0.00","0.00","100.00","1.000","2","3","4","33.33"
"","Leo Komarov","C","1","7.85","8","10","44.44","6","8","42.86","3","4","42.86","0","0","0.00","1","3","25.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","2","3","4","33.33"
"","Kasperi Kapanen","R","1","7.9666666666667","8","10","44.44","6","8","42.86","3","4","42.86","0","0","0.00","1","3","25.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","2","3","4","33.33"
"","Mitchell Marner","C","1","5.9333333333333","3","7","30.00","3","6","33.33","2","3","40.00","1","1","50.00","2","4","33.33","0","2","0.00","0","1","0.00","50.00","66.67","1.167","2","3","3","40.00"
"","Jake Gardiner","D","1","8.7666666666667","2","6","25.00","2","4","33.33","2","2","50.00","0","1","0.00","0","2","0.00","0","2","0.00","0","1","0.00","0.00","50.00","0.500","2","4","5","28.57"
"","James van Riemsdyk","L","1","5.4333333333333","2","6","25.00","1","5","16.67","1","4","20.00","0","2","0.00","0","5","0.00","0","3","0.00","0","2","0.00","0.00","50.00","0.500","2","1","3","40.00"
"","Connor Carrick","D","1","6.8833333333333","10","5","66.67","8","5","61.54","4","3","57.14","1","0","100.00","4","1","80.00","1","0","100.00","0","0","0.00","25.00","100.00","1.250","2","4","2","50.00"
"","Patrick Marleau","C","1","4.8666666666667","2","5","28.57","1","4","20.00","1","4","20.00","0","2","0.00","0","4","0.00","0","3","0.00","0","2","0.00","0.00","50.00","0.500","2","1","2","50.00"
"","Andreas Borgman","D","1","8.5166666666667","15","4","78.95","12","4","75.00","7","3","70.00","1","0","100.00","6","1","85.71","2","0","100.00","0","0","0.00","14.29","100.00","1.143","3","2","3","50.00"
"","Nikita Zaitsev","D","1","8.1","5","4","55.56","5","2","71.43","4","2","66.67","0","1","0.00","2","1","66.67","1","1","50.00","0","1","0.00","0.00","50.00","0.500","2","2","5","28.57"
"","Connor Brown","R","1","4.3833333333333","2","4","33.33","1","3","25.00","1","3","25.00","0","1","0.00","0","3","0.00","0","2","0.00","0","1","0.00","0.00","66.67","0.667","1","1","1","50.00"
"","Matt Martin","L","1","3.9833333333333","3","3","50.00","3","2","60.00","2","1","66.67","1","0","100.00","2","2","50.00","0","1","0.00","0","0","0.00","50.00","100.00","1.500","1","3","1","50.00"
"","Tyler Bozak","C","1","5.0166666666667","3","3","50.00","3","2","60.00","2","1","66.67","1","0","100.00","2","2","50.00","0","1","0.00","0","0","0.00","50.00","100.00","1.500","1","3","2","33.33"
