"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Morgan Rielly","D","1","4.3","3","14","17.65","1","11","8.33","1","7","12.50","0","1","0.00","1","6","14.29","1","3","25.00","0","1","0.00","0.00","85.71","0.857","0","1","3","0.00"
"","Ron Hainsey","D","1","4.4333333333333","4","13","23.53","1","10","9.09","1","7","12.50","0","1","0.00","1","5","16.67","1","2","33.33","0","1","0.00","0.00","85.71","0.857","1","1","2","33.33"
"","William Nylander","C","1","4.05","3","11","21.43","1","9","10.00","1","6","14.29","0","1","0.00","1","4","20.00","1","2","33.33","0","1","0.00","0.00","83.33","0.833","1","0","1","50.00"
"","Auston Matthews","C","1","3.8833333333333","3","11","21.43","1","9","10.00","1","6","14.29","0","1","0.00","1","4","20.00","1","2","33.33","0","1","0.00","0.00","83.33","0.833","1","0","1","50.00"
"","Zach Hyman","C","1","3.1166666666667","3","9","25.00","1","7","12.50","1","5","16.67","0","1","0.00","1","4","20.00","1","2","33.33","0","1","0.00","0.00","80.00","0.800","1","0","1","50.00"
"","Leo Komarov","C","1","3.3166666666667","1","6","14.29","1","4","20.00","1","2","33.33","0","0","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","1","4","0.00"
"","Nazem Kadri","C","1","3.0333333333333","1","6","14.29","1","4","20.00","1","2","33.33","0","0","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","1","4","0.00"
"","Kasperi Kapanen","R","1","3.6333333333333","1","6","14.29","1","4","20.00","1","2","33.33","0","0","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","1","4","0.00"
"","Andreas Borgman","D","1","4.2833333333333","5","3","62.50","4","3","57.14","3","2","60.00","1","0","100.00","2","1","66.67","0","0","0.00","0","0","0.00","33.33","100.00","1.333","1","2","2","33.33"
"","Connor Carrick","D","1","3.2","3","3","50.00","3","3","50.00","2","2","50.00","1","0","100.00","2","1","66.67","0","0","0.00","0","0","0.00","50.00","100.00","1.500","1","2","0","100.00"
"","Mitchell Marner","C","1","2.9666666666667","3","3","50.00","3","2","60.00","2","1","66.67","1","0","100.00","2","0","100.00","0","0","0.00","0","0","0.00","50.00","100.00","1.500","0","3","1","0.00"
"","Jake Gardiner","D","1","4.6166666666667","0","3","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","1","2","33.33"
"","Nikita Zaitsev","D","1","2.9333333333333","1","2","33.33","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","3","0.00"
"","Matt Martin","L","1","2.7","3","1","75.00","3","0","100.00","2","0","100.00","1","0","100.00","2","0","100.00","0","0","0.00","0","0","0.00","50.00","100.00","1.500","0","3","1","0.00"
"","Tyler Bozak","C","1","2.7333333333333","3","1","75.00","3","0","100.00","2","0","100.00","1","0","100.00","2","0","100.00","0","0","0.00","0","0","0.00","50.00","100.00","1.500","0","3","1","0.00"
"","Patrick Marleau","C","1","2.2333333333333","1","1","50.00","0","1","0.00","0","1","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","James van Riemsdyk","L","1","2.0333333333333","1","1","50.00","0","1","0.00","0","1","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Connor Brown","R","1","1.95","1","1","50.00","0","1","0.00","0","1","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
