"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Roman Polak","D","1","14.7","15","26","36.59","10","21","32.26","7","18","28.00","0","0","0.00","7","5","58.33","2","2","50.00","0","0","0.00","0.00","100.00","1.000","4","5","7","36.36"
"","Jake Gardiner","D","1","22.533333333333","29","23","55.77","21","18","53.85","12","11","52.17","0","0","0.00","19","5","79.17","7","2","77.78","0","0","0.00","0.00","100.00","1.000","7","6","10","41.18"
"","Andreas Borgman","D","1","14.35","14","23","37.84","10","21","32.26","7","18","28.00","0","0","0.00","7","6","53.85","3","3","50.00","0","0","0.00","0.00","100.00","1.000","3","4","6","33.33"
"","Patrick Marleau","C","1","17.683333333333","21","22","48.84","17","17","50.00","9","13","40.91","0","0","0.00","11","3","78.57","4","0","100.00","0","0","0.00","0.00","100.00","1.000","5","6","10","33.33"
"","Nazem Kadri","C","1","15.383333333333","21","22","48.84","17","17","50.00","11","13","45.83","0","0","0.00","12","4","75.00","4","0","100.00","0","0","0.00","0.00","100.00","1.000","4","5","8","33.33"
"","Nikita Zaitsev","D","1","21.65","22","21","51.16","14","18","43.75","7","11","38.89","0","0","0.00","13","7","65.00","4","3","57.14","0","0","0.00","0.00","100.00","1.000","8","5","10","44.44"
"","Mitchell Marner","C","1","14.233333333333","19","19","50.00","10","17","37.04","6","13","31.58","0","0","0.00","10","7","58.82","4","4","50.00","0","0","0.00","0.00","100.00","1.000","6","4","5","54.55"
"","William Nylander","C","1","13.816666666667","17","18","48.57","14","16","46.67","7","12","36.84","1","0","100.00","9","9","50.00","1","7","12.50","0","0","0.00","14.29","100.00","1.143","3","3","5","37.50"
"","Morgan Rielly","D","1","16.216666666667","21","18","53.85","11","14","44.00","6","10","37.50","1","0","100.00","10","10","50.00","1","9","10.00","0","0","0.00","16.67","100.00","1.167","3","4","9","25.00"
"","Tyler Bozak","C","1","13.983333333333","20","18","52.63","10","16","38.46","6","12","33.33","0","0","0.00","10","5","66.67","4","2","66.67","0","0","0.00","0.00","100.00","1.000","6","3","9","40.00"
"","Ron Hainsey","D","1","16.733333333333","16","18","47.06","9","14","39.13","6","11","35.29","1","0","100.00","6","9","40.00","1","6","14.29","0","0","0.00","16.67","100.00","1.167","2","2","11","15.38"
"","Auston Matthews","C","1","17.116666666667","14","18","43.75","9","15","37.50","5","11","31.25","1","0","100.00","7","11","38.89","2","10","16.67","0","0","0.00","20.00","100.00","1.200","2","2","11","15.38"
"","James van Riemsdyk","L","1","11.766666666667","18","17","51.43","9","15","37.50","7","11","38.89","0","0","0.00","10","5","66.67","4","3","57.14","0","0","0.00","0.00","100.00","1.000","7","3","5","58.33"
"","Leo Komarov","C","1","10.05","13","14","48.15","8","10","44.44","4","8","33.33","0","0","0.00","8","2","80.00","3","0","100.00","0","0","0.00","0.00","100.00","1.000","2","4","6","25.00"
"","Connor Brown","R","1","15.6","9","13","40.91","5","10","33.33","4","7","36.36","0","0","0.00","4","4","50.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","3","2","7","30.00"
"","Dominic Moore","C","1","9.4333333333333","7","12","36.84","4","11","26.67","2","7","22.22","0","0","0.00","4","6","40.00","0","4","0.00","0","0","0.00","0.00","100.00","1.000","1","3","2","33.33"
"","Zach Hyman","C","1","14.466666666667","12","11","52.17","8","9","47.06","5","7","41.67","1","0","100.00","6","6","50.00","2","6","25.00","0","0","0.00","20.00","100.00","1.200","1","2","10","9.09"
"","Matt Martin","L","1","7.85","7","10","41.18","4","9","30.77","2","7","22.22","0","0","0.00","4","4","50.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","1","3","2","33.33"
