"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Jake Gardiner","D","1","14.733333333333","17","16","51.52","15","14","51.72","8","9","47.06","0","0","0.00","11","5","68.75","6","2","75.00","0","0","0.00","0.00","100.00","1.000","6","4","7","46.15"
"","Nikita Zaitsev","D","1","13.733333333333","14","15","48.28","11","14","44.00","6","9","40.00","0","0","0.00","8","7","53.33","3","3","50.00","0","0","0.00","0.00","100.00","1.000","7","4","7","50.00"
"","Roman Polak","D","1","7.2333333333333","8","14","36.36","3","12","20.00","2","11","15.38","0","0","0.00","3","2","60.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","2","2","4","33.33"
"","Mitchell Marner","C","1","9.2833333333333","10","13","43.48","4","13","23.53","2","11","15.38","0","0","0.00","4","6","40.00","1","3","25.00","0","0","0.00","0.00","100.00","1.000","5","3","3","62.50"
"","Tyler Bozak","C","1","8.25","8","13","38.10","2","13","13.33","1","11","8.33","0","0","0.00","3","5","37.50","1","2","33.33","0","0","0.00","0.00","100.00","1.000","5","2","7","41.67"
"","Patrick Marleau","C","1","10.916666666667","13","12","52.00","11","10","52.38","6","8","42.86","0","0","0.00","6","2","75.00","3","0","100.00","0","0","0.00","0.00","100.00","1.000","3","4","8","27.27"
"","Andreas Borgman","D","1","6.9833333333333","9","12","42.86","5","12","29.41","4","11","26.67","0","0","0.00","4","3","57.14","1","3","25.00","0","0","0.00","0.00","100.00","1.000","1","2","3","25.00"
"","Nazem Kadri","C","1","9.55","14","11","56.00","12","9","57.14","7","7","50.00","0","0","0.00","7","2","77.78","3","0","100.00","0","0","0.00","0.00","100.00","1.000","3","3","6","33.33"
"","William Nylander","C","1","7.7","11","11","50.00","9","11","45.00","4","9","30.77","0","0","0.00","7","5","58.33","1","5","16.67","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
"","Morgan Rielly","D","1","9.3333333333333","13","11","54.17","5","9","35.71","1","7","12.50","0","0","0.00","5","6","45.45","0","6","0.00","0","0","0.00","0.00","100.00","1.000","2","4","5","28.57"
"","Auston Matthews","C","1","9.7333333333333","8","11","42.11","5","10","33.33","2","8","20.00","0","0","0.00","4","7","36.36","2","7","22.22","0","0","0.00","0.00","100.00","1.000","1","2","6","14.29"
"","Ron Hainsey","D","1","9.95","10","11","47.62","4","9","30.77","2","8","20.00","0","0","0.00","3","5","37.50","0","3","0.00","0","0","0.00","0.00","100.00","1.000","1","2","7","12.50"
"","James van Riemsdyk","L","1","7.25","8","11","42.11","2","11","15.38","2","9","18.18","0","0","0.00","4","4","50.00","1","2","33.33","0","0","0.00","0.00","100.00","1.000","6","2","3","66.67"
"","Connor Brown","R","1","9.0666666666667","5","9","35.71","3","7","30.00","2","4","33.33","0","0","0.00","1","3","25.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","3","2","5","37.50"
"","Zach Hyman","C","1","7.9333333333333","8","8","50.00","5","8","38.46","2","6","25.00","0","0","0.00","4","6","40.00","2","6","25.00","0","0","0.00","0.00","100.00","1.000","1","2","5","16.67"
"","Dominic Moore","C","1","4.6","7","7","50.00","4","6","40.00","2","4","33.33","0","0","0.00","4","2","66.67","0","2","0.00","0","0","0.00","0.00","100.00","1.000","0","2","1","0.00"
"","Matt Martin","L","1","4.8666666666667","7","7","50.00","4","6","40.00","2","4","33.33","0","0","0.00","4","2","66.67","0","2","0.00","0","0","0.00","0.00","100.00","1.000","0","2","1","0.00"
"","Leo Komarov","C","1","5.6166666666667","10","6","62.50","6","4","60.00","3","4","42.86","0","0","0.00","5","1","83.33","2","0","100.00","0","0","0.00","0.00","100.00","1.000","1","3","4","20.00"
