"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Roman Polak","D","1","15.7","12","34","26.09","9","29","23.68","5","24","17.24","1","0","100.00","8","17","32.00","1","7","12.50","0","0","0.00","20.00","100.00","1.200","2","6","9","18.18"
"","Nikita Zaitsev","D","1","16.366666666667","14","32","30.43","10","27","27.03","7","20","25.93","2","3","40.00","9","12","42.86","4","7","36.36","2","2","50.00","28.57","85.00","1.136","5","3","15","25.00"
"","Morgan Rielly","D","1","18.216666666667","13","30","30.23","11","23","32.35","7","17","29.17","2","0","100.00","8","16","33.33","2","7","22.22","0","0","0.00","28.57","100.00","1.286","3","8","10","23.08"
"","Travis Dermott","D","1","15.966666666667","10","26","27.78","5","23","17.86","4","15","21.05","0","1","0.00","5","10","33.33","1","4","20.00","0","1","0.00","0.00","93.33","0.933","6","8","10","37.50"
"","Auston Matthews","C","1","10.65","6","26","18.75","4","23","14.81","4","18","18.18","0","2","0.00","4","13","23.53","1","4","20.00","0","2","0.00","0.00","88.89","0.889","4","3","9","30.77"
"","Zach Hyman","C","1","10.483333333333","7","25","21.88","5","22","18.52","5","16","23.81","0","2","0.00","4","12","25.00","1","3","25.00","0","2","0.00","0.00","87.50","0.875","4","4","9","30.77"
"","William Nylander","C","1","10.75","6","24","20.00","4","21","16.00","4","16","20.00","0","2","0.00","4","12","25.00","1","3","25.00","0","2","0.00","0.00","87.50","0.875","4","3","9","30.77"
"","Ron Hainsey","D","1","15.916666666667","13","23","36.11","10","19","34.48","9","13","40.91","3","2","60.00","6","8","42.86","4","2","66.67","2","1","66.67","33.33","84.62","1.179","1","6","11","8.33"
"","Nazem Kadri","C","1","12.25","13","21","38.24","11","19","36.67","7","16","30.43","4","1","80.00","10","9","52.63","3","7","30.00","2","0","100.00","57.14","93.75","1.509","0","5","12","0.00"
"","Patrick Marleau","C","1","12.033333333333","12","21","36.36","10","20","33.33","6","17","26.09","3","0","100.00","9","8","52.94","3","6","33.33","2","0","100.00","50.00","100.00","1.500","0","5","12","0.00"
"","Kasperi Kapanen","R","1","11.983333333333","8","21","27.59","5","17","22.73","3","11","21.43","0","0","0.00","3","9","25.00","1","3","25.00","0","0","0.00","0.00","100.00","1.000","2","5","5","28.57"
"","Tyler Bozak","C","1","10.85","7","19","26.92","6","13","31.58","4","8","33.33","1","0","100.00","3","7","30.00","1","5","16.67","0","0","0.00","25.00","100.00","1.250","2","3","7","22.22"
"","Leo Komarov","C","1","12.716666666667","9","19","32.14","5","15","25.00","3","11","21.43","1","0","100.00","4","8","33.33","2","2","50.00","1","0","100.00","33.33","100.00","1.333","3","5","6","33.33"
"","Mitchell Marner","C","1","11.05","11","17","39.29","9","15","37.50","5","13","27.78","2","1","66.67","8","7","53.33","2","5","28.57","1","0","100.00","40.00","92.31","1.323","0","5","10","0.00"
"","Dominic Moore","C","1","8.9833333333333","7","12","36.84","3","10","23.08","2","6","25.00","0","0","0.00","3","5","37.50","1","0","100.00","0","0","0.00","0.00","100.00","1.000","3","5","1","75.00"
"","Connor Brown","R","1","7.7","5","10","33.33","3","7","30.00","2","4","33.33","0","0","0.00","2","3","40.00","1","2","33.33","0","0","0.00","0.00","100.00","1.000","3","3","2","60.00"
"","James van Riemsdyk","L","1","5.7833333333333","5","7","41.67","4","4","50.00","3","2","60.00","1","1","50.00","3","3","50.00","1","2","33.33","0","0","0.00","33.33","50.00","0.833","2","2","2","50.00"
"","Jake Gardiner","D","1","1.2666666666667","2","3","40.00","1","3","25.00","0","3","0.00","0","0","0.00","2","1","66.67","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
