"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Nikita Zaitsev","D","1","6.9166666666667","7","9","43.75","7","8","46.67","6","5","54.55","1","0","100.00","3","4","42.86","2","1","66.67","0","0","0.00","16.67","100.00","1.167","3","2","4","42.86"
"","Jake Gardiner","D","1","6.3666666666667","7","8","46.67","7","7","50.00","6","4","60.00","1","0","100.00","3","3","50.00","2","1","66.67","0","0","0.00","16.67","100.00","1.167","3","2","3","50.00"
"","Patrick Marleau","C","1","3.35","3","7","30.00","3","6","33.33","2","4","33.33","1","0","100.00","2","3","40.00","1","1","50.00","0","0","0.00","50.00","100.00","1.500","0","0","4","0.00"
"","Connor Brown","R","1","2.2166666666667","2","6","25.00","2","5","28.57","1","3","25.00","1","0","100.00","2","2","50.00","1","1","50.00","0","0","0.00","100.00","100.00","2.000","0","0","3","0.00"
"","Nikita Soshnikov","R","1","1.9333333333333","0","6","0.00","0","5","0.00","0","3","0.00","0","0","0.00","0","2","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","0","3","0.00"
"","Auston Matthews","C","1","7.5166666666667","11","3","78.57","9","3","75.00","7","3","70.00","0","0","0.00","6","1","85.71","4","0","100.00","0","0","0.00","0.00","100.00","1.000","4","0","2","66.67"
"","Ron Hainsey","D","1","6.1333333333333","10","3","76.92","7","3","70.00","6","3","66.67","0","0","0.00","7","1","87.50","4","0","100.00","0","0","0.00","0.00","100.00","1.000","3","0","2","60.00"
"","Morgan Rielly","D","1","6.2333333333333","10","3","76.92","7","3","70.00","6","3","66.67","0","0","0.00","7","1","87.50","4","0","100.00","0","0","0.00","0.00","100.00","1.000","3","0","1","75.00"
"","James van Riemsdyk","L","1","5.7333333333333","6","3","66.67","4","3","57.14","3","1","75.00","0","0","0.00","4","1","80.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","3","3","1","75.00"
"","Zach Hyman","C","1","6.9333333333333","11","2","84.62","9","2","81.82","7","2","77.78","0","0","0.00","6","0","100.00","4","0","100.00","0","0","0.00","0.00","100.00","1.000","4","0","1","80.00"
"","Mitchell Marner","C","1","7.25","11","2","84.62","9","2","81.82","8","2","80.00","0","0","0.00","5","0","100.00","4","0","100.00","0","0","0.00","0.00","100.00","1.000","4","0","2","66.67"
"","Tyler Bozak","C","1","5.2666666666667","5","2","71.43","3","2","60.00","3","0","100.00","0","0","0.00","3","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","3","3","1","75.00"
"","William Nylander","C","1","5.4","5","2","71.43","3","2","60.00","3","0","100.00","0","0","0.00","3","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","3","3","1","75.00"
"","Nazem Kadri","C","1","2.3","4","1","80.00","4","1","80.00","3","1","75.00","1","0","100.00","2","1","66.67","1","0","100.00","0","0","0.00","33.33","100.00","1.333","0","0","0","0.00"
"","Leo Komarov","C","1","2.15","2","1","66.67","2","1","66.67","2","1","66.67","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
"","Connor Carrick","D","1","3.9","3","1","75.00","2","1","66.67","1","0","100.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
"","Andreas Borgman","D","1","3.9","3","1","75.00","2","1","66.67","1","0","100.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
