"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Nikita Zaitsev","D","1","18.4","8","19","29.63","6","15","28.57","4","8","33.33","1","1","50.00","6","10","37.50","2","5","28.57","0","1","0.00","25.00","87.50","1.125","5","10","6","45.45"
"","Nazem Kadri","C","1","12.883333333333","5","19","20.83","4","15","21.05","2","12","14.29","0","2","0.00","3","9","25.00","2","5","28.57","0","2","0.00","0.00","83.33","0.833","1","4","6","14.29"
"","Mitchell Marner","C","1","12.4","7","17","29.17","6","13","31.58","4","10","28.57","1","2","33.33","5","9","35.71","3","5","37.50","1","2","33.33","25.00","80.00","1.050","1","3","5","16.67"
"","Jake Gardiner","D","1","14.4","8","15","34.78","6","12","33.33","5","6","45.45","1","1","50.00","6","8","42.86","2","4","33.33","0","1","0.00","20.00","83.33","1.033","5","9","3","62.50"
"","Patrick Marleau","C","1","12.433333333333","6","15","28.57","5","12","29.41","2","9","18.18","0","2","0.00","5","9","35.71","2","5","28.57","0","2","0.00","0.00","77.78","0.778","1","4","6","14.29"
"","Morgan Rielly","D","1","12.2","11","14","44.00","9","12","42.86","4","9","30.77","0","2","0.00","5","10","33.33","3","6","33.33","0","2","0.00","0.00","77.78","0.778","1","4","3","25.00"
"","Zach Hyman","C","1","10.65","6","14","30.00","5","11","31.25","3","8","27.27","1","1","50.00","3","8","27.27","1","4","20.00","0","1","0.00","33.33","87.50","1.208","2","5","1","66.67"
"","Ron Hainsey","D","1","14.1","10","13","43.48","8","11","42.11","5","9","35.71","0","2","0.00","5","7","41.67","3","4","42.86","0","2","0.00","0.00","77.78","0.778","0","5","6","0.00"
"","Roman Polak","D","1","10.133333333333","5","13","27.78","3","9","25.00","1","7","12.50","1","0","100.00","3","7","30.00","1","4","20.00","1","0","100.00","100.00","100.00","2.000","1","3","2","33.33"
"","Travis Dermott","D","1","8.6666666666667","4","13","23.53","2","8","20.00","1","5","16.67","1","0","100.00","3","7","30.00","1","4","20.00","1","0","100.00","100.00","100.00","2.000","2","3","2","50.00"
"","Auston Matthews","C","1","10.783333333333","9","10","47.37","8","8","50.00","5","5","50.00","2","1","66.67","6","8","42.86","2","4","33.33","1","1","50.00","40.00","80.00","1.200","2","5","1","66.67"
"","Dominic Moore","C","1","6.4166666666667","5","9","35.71","3","7","30.00","2","4","33.33","0","0","0.00","2","4","33.33","1","2","33.33","0","0","0.00","0.00","100.00","1.000","1","4","2","33.33"
"","Leo Komarov","C","1","9.4833333333333","5","9","35.71","3","6","33.33","2","4","33.33","0","0","0.00","2","3","40.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","1","5","4","20.00"
"","Kasperi Kapanen","R","1","7.9666666666667","5","9","35.71","3","6","33.33","2","2","50.00","0","0","0.00","2","5","28.57","1","3","25.00","0","0","0.00","0.00","100.00","1.000","1","4","3","25.00"
"","Tyler Bozak","C","1","9.2166666666667","4","8","33.33","2","6","25.00","1","3","25.00","0","0","0.00","3","4","42.86","1","3","25.00","0","0","0.00","0.00","100.00","1.000","3","4","2","60.00"
"","William Nylander","C","1","8.9","7","7","50.00","6","5","54.55","4","3","57.14","2","1","66.67","5","5","50.00","2","2","50.00","1","1","50.00","50.00","66.67","1.167","2","5","1","66.67"
"","James van Riemsdyk","L","1","7.1333333333333","5","6","45.45","3","5","37.50","2","3","40.00","0","0","0.00","3","3","50.00","1","2","33.33","0","0","0.00","0.00","100.00","1.000","3","4","1","75.00"
"","Connor Brown","R","1","7.6666666666667","5","5","50.00","3","4","42.86","1","3","25.00","0","0","0.00","3","4","42.86","1","2","33.33","0","0","0.00","0.00","100.00","1.000","3","4","1","75.00"
