"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Zach Hyman","C","1","5.4333333333333","6","9","40.00","3","7","30.00","2","6","25.00","1","0","100.00","4","1","80.00","1","0","100.00","1","0","100.00","50.00","100.00","1.500","2","1","2","50.00"
"","Auston Matthews","C","1","5.3333333333333","5","9","35.71","3","7","30.00","2","6","25.00","1","0","100.00","3","1","75.00","1","0","100.00","1","0","100.00","50.00","100.00","1.500","2","1","2","50.00"
"","William Nylander","C","1","5.7","5","9","35.71","2","7","22.22","1","6","14.29","0","0","0.00","2","1","66.67","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","1","2","50.00"
"","Ron Hainsey","D","1","5.9666666666667","7","7","50.00","5","5","50.00","4","3","57.14","1","0","100.00","5","2","71.43","1","0","100.00","1","0","100.00","25.00","100.00","1.250","1","4","1","50.00"
"","Roman Polak","D","1","6.2333333333333","6","7","46.15","3","6","33.33","1","4","20.00","0","0","0.00","4","3","57.14","1","0","100.00","0","0","0.00","0.00","100.00","1.000","3","1","0","100.00"
"","Morgan Rielly","D","1","6.5166666666667","5","7","41.67","3","5","37.50","2","3","40.00","0","0","0.00","3","2","60.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","4","1","50.00"
"","Travis Dermott","D","1","6.3","6","7","46.15","3","6","33.33","1","4","20.00","0","0","0.00","4","3","57.14","1","0","100.00","0","0","0.00","0.00","100.00","1.000","3","1","0","100.00"
"","Jake Gardiner","D","1","6.4","8","6","57.14","6","4","60.00","4","3","57.14","1","0","100.00","4","1","80.00","1","0","100.00","1","0","100.00","25.00","100.00","1.250","0","3","4","0.00"
"","Nikita Zaitsev","D","1","6.65","6","6","50.00","4","4","50.00","2","3","40.00","0","0","0.00","2","1","66.67","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","3","4","0.00"
"","Mitchell Marner","C","1","5.6666666666667","6","5","54.55","5","3","62.50","4","1","80.00","1","0","100.00","5","2","71.43","1","0","100.00","1","0","100.00","25.00","100.00","1.250","0","4","2","0.00"
"","Patrick Marleau","C","1","5.9","6","5","54.55","4","3","57.14","3","1","75.00","0","0","0.00","3","2","60.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","4","2","0.00"
"","Nazem Kadri","C","1","5.8666666666667","5","5","50.00","4","3","57.14","3","1","75.00","0","0","0.00","3","2","60.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","4","2","0.00"
"","James van Riemsdyk","L","1","4.1833333333333","6","3","66.67","5","3","62.50","2","1","66.67","0","0","0.00","3","1","75.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","3","1","50.00"
"","Tyler Bozak","C","1","4.4666666666667","7","3","70.00","5","3","62.50","2","1","66.67","0","0","0.00","4","1","80.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","3","1","50.00"
"","Connor Brown","R","1","4.15","6","3","66.67","5","3","62.50","2","1","66.67","0","0","0.00","3","1","75.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","3","1","50.00"
"","Tomas Plekanec","C","1","3.5166666666667","2","3","40.00","0","2","0.00","0","2","0.00","0","0","0.00","1","2","33.33","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Leo Komarov","C","1","3.3666666666667","1","3","25.00","0","2","0.00","0","2","0.00","0","0","0.00","1","2","33.33","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Kasperi Kapanen","R","1","3.5166666666667","2","3","40.00","0","2","0.00","0","2","0.00","0","0","0.00","1","2","33.33","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
