"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Morgan Rielly","D","1","10.566666666667","9","8","52.94","7","8","46.67","5","8","38.46","0","0","0.00","5","5","50.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","7","6","1","87.50"
"","Ron Hainsey","D","1","10.15","7","7","50.00","5","7","41.67","3","7","30.00","0","0","0.00","4","5","44.44","2","0","100.00","0","0","0.00","0.00","100.00","1.000","5","5","1","83.33"
"","James van Riemsdyk","L","1","7.9","3","6","33.33","3","6","33.33","1","6","14.29","0","0","0.00","2","4","33.33","1","1","50.00","0","0","0.00","0.00","100.00","1.000","5","3","1","83.33"
"","Connor Brown","R","1","7.7","3","6","33.33","3","6","33.33","1","6","14.29","0","0","0.00","2","4","33.33","0","0","0.00","0","0","0.00","0.00","100.00","1.000","5","3","1","83.33"
"","Patrick Marleau","C","1","12.666666666667","18","5","78.26","11","5","68.75","9","5","64.29","0","0","0.00","12","3","80.00","5","0","100.00","0","0","0.00","0.00","100.00","1.000","5","5","2","71.43"
"","Nazem Kadri","C","1","11.416666666667","15","5","75.00","10","5","66.67","8","5","61.54","0","1","0.00","10","3","76.92","5","0","100.00","0","0","0.00","0.00","80.00","0.800","5","4","3","62.50"
"","Mitchell Marner","C","1","11.816666666667","16","5","76.19","10","5","66.67","8","5","61.54","0","1","0.00","10","3","76.92","5","0","100.00","0","0","0.00","0.00","80.00","0.800","5","5","2","71.43"
"","Jake Gardiner","D","1","11.95","13","5","72.22","9","5","64.29","8","5","61.54","0","0","0.00","8","4","66.67","3","2","60.00","0","0","0.00","0.00","100.00","1.000","3","4","5","37.50"
"","Travis Dermott","D","1","9.5666666666667","12","5","70.59","9","4","69.23","7","3","70.00","0","0","0.00","8","2","80.00","4","1","80.00","0","0","0.00","0.00","100.00","1.000","3","2","2","60.00"
"","Nikita Zaitsev","D","1","11.133333333333","9","5","64.29","7","5","58.33","6","5","54.55","0","1","0.00","5","4","55.56","2","0","100.00","0","0","0.00","0.00","80.00","0.800","2","4","4","33.33"
"","William Nylander","C","1","8.1","8","5","61.54","5","4","55.56","4","3","57.14","0","0","0.00","4","3","57.14","1","1","50.00","0","0","0.00","0.00","100.00","1.000","2","4","3","40.00"
"","Tyler Bozak","C","1","7.7333333333333","2","5","28.57","2","5","28.57","0","5","0.00","0","0","0.00","1","3","25.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","5","3","1","83.33"
"","Tomas Plekanec","C","1","8.1666666666667","7","4","63.64","5","3","62.50","4","2","66.67","0","0","0.00","4","2","66.67","1","0","100.00","0","0","0.00","0.00","100.00","1.000","2","4","3","40.00"
"","Zach Hyman","C","1","6.7166666666667","6","4","60.00","4","3","57.14","3","2","60.00","0","0","0.00","3","2","60.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","4","3","25.00"
"","Connor Carrick","D","1","8.75","13","3","81.25","10","2","83.33","8","1","88.89","0","0","0.00","8","1","88.89","4","0","100.00","0","0","0.00","0.00","100.00","1.000","3","2","2","60.00"
"","Kasperi Kapanen","R","1","5.5","8","2","80.00","7","2","77.78","7","2","77.78","0","0","0.00","5","2","71.43","3","1","75.00","0","0","0.00","0.00","100.00","1.000","0","0","2","0.00"
"","Dominic Moore","C","1","3.9166666666667","6","2","75.00","6","2","75.00","6","2","75.00","0","0","0.00","3","2","60.00","2","1","66.67","0","0","0.00","0.00","100.00","1.000","0","0","1","0.00"
"","Leo Komarov","C","1","3.5833333333333","6","2","75.00","6","2","75.00","6","2","75.00","0","0","0.00","3","2","60.00","2","1","66.67","0","0","0.00","0.00","100.00","1.000","0","0","1","0.00"
