"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Morgan Rielly","D","1","19.616666666667","15","23","39.47","11","16","40.74","9","14","39.13","2","1","66.67","6","11","35.29","2","5","28.57","2","1","66.67","22.22","92.86","1.151","2","5","6","25.00"
"","Ron Hainsey","D","1","17.733333333333","14","23","37.84","10","16","38.46","8","13","38.10","2","1","66.67","5","11","31.25","1","5","16.67","1","1","50.00","25.00","92.31","1.173","2","6","7","22.22"
"","Nikita Zaitsev","D","1","18.966666666667","18","21","46.15","12","17","41.38","7","11","38.89","2","0","100.00","10","11","47.62","0","2","0.00","0","0","0.00","28.57","100.00","1.286","3","10","6","33.33"
"","Jake Gardiner","D","1","21.983333333333","19","20","48.72","12","16","42.86","7","10","41.18","1","0","100.00","11","11","50.00","0","2","0.00","0","0","0.00","14.29","100.00","1.143","4","9","5","44.44"
"","Connor Brown","R","1","13.25","10","20","33.33","9","17","34.62","6","12","33.33","2","1","66.67","2","11","15.38","0","4","0.00","0","1","0.00","33.33","91.67","1.250","2","5","4","33.33"
"","Patrick Marleau","C","1","13.233333333333","13","19","40.63","10","17","37.04","7","12","36.84","1","1","50.00","4","14","22.22","0","6","0.00","0","1","0.00","14.29","91.67","1.060","3","4","2","60.00"
"","Nazem Kadri","C","1","14.983333333333","16","17","48.48","11","11","50.00","9","7","56.25","2","0","100.00","8","8","50.00","1","2","33.33","1","0","100.00","22.22","100.00","1.222","2","5","5","28.57"
"","Tyler Bozak","C","1","13.45","6","17","26.09","3","13","18.75","0","10","0.00","0","0","0.00","4","7","36.36","0","3","0.00","0","0","0.00","0.00","100.00","1.000","5","3","6","45.45"
"","Leo Komarov","C","1","14.4","15","16","48.39","9","10","47.37","7","7","50.00","2","0","100.00","8","7","53.33","1","2","33.33","1","0","100.00","28.57","100.00","1.286","2","5","5","28.57"
"","Zach Hyman","C","1","12.166666666667","10","16","38.46","8","14","36.36","5","10","33.33","1","1","50.00","3","11","21.43","0","4","0.00","0","1","0.00","20.00","90.00","1.100","1","4","2","33.33"
"","Mitchell Marner","C","1","13.783333333333","7","14","33.33","4","10","28.57","1","7","12.50","0","0","0.00","5","7","41.67","0","3","0.00","0","0","0.00","0.00","100.00","1.000","6","3","6","50.00"
"","Connor Carrick","D","1","12.7","7","13","35.00","5","10","33.33","4","6","40.00","1","0","100.00","5","7","41.67","2","3","40.00","1","0","100.00","25.00","100.00","1.250","5","3","5","50.00"
"","William Nylander","C","1","14.733333333333","15","12","55.56","8","8","50.00","6","5","54.55","1","0","100.00","9","7","56.25","1","2","33.33","1","0","100.00","16.67","100.00","1.167","3","4","3","50.00"
"","Dominic Moore","C","1","10.866666666667","7","10","41.18","6","7","46.15","6","5","54.55","1","0","100.00","4","4","50.00","2","1","66.67","1","0","100.00","16.67","100.00","1.167","0","6","4","0.00"
"","Andreas Borgman","D","1","9.2","5","10","33.33","4","7","36.36","3","4","42.86","0","0","0.00","3","7","30.00","1","3","25.00","0","0","0.00","0.00","100.00","1.000","4","3","3","57.14"
"","Josh Leivo","L","1","9.85","5","8","38.46","5","5","50.00","5","4","55.56","1","0","100.00","3","3","50.00","2","1","66.67","1","0","100.00","20.00","100.00","1.200","0","7","4","0.00"
"","James van Riemsdyk","L","1","10.3","7","8","46.67","4","6","40.00","1","4","20.00","0","0","0.00","5","4","55.56","0","1","0.00","0","0","0.00","0.00","100.00","1.000","5","2","3","62.50"
"","Matt Martin","L","1","8.75","5","8","38.46","4","5","44.44","4","4","50.00","1","0","100.00","4","4","50.00","2","1","66.67","1","0","100.00","25.00","100.00","1.250","0","6","4","0.00"
