"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","4.8166666666667","5","8","38.46","4","4","50.00","2","3","40.00","1","0","100.00","3","5","37.50","1","2","33.33","1","0","100.00","50.00","100.00","1.500","0","0","3","0.00"
"","Nazem Kadri","C","1","4.5166666666667","6","8","42.86","4","4","50.00","2","3","40.00","1","0","100.00","5","5","50.00","1","2","33.33","1","0","100.00","50.00","100.00","1.500","0","0","3","0.00"
"","Morgan Rielly","D","1","4.9666666666667","5","8","38.46","4","4","50.00","2","3","40.00","1","0","100.00","3","5","37.50","1","2","33.33","1","0","100.00","50.00","100.00","1.500","0","0","3","0.00"
"","Leo Komarov","C","1","4.6166666666667","5","8","38.46","3","4","42.86","1","3","25.00","1","0","100.00","4","5","44.44","1","2","33.33","1","0","100.00","100.00","100.00","2.000","0","0","3","0.00"
"","William Nylander","C","1","4.45","5","8","38.46","3","4","42.86","1","3","25.00","1","0","100.00","4","5","44.44","1","2","33.33","1","0","100.00","100.00","100.00","2.000","0","0","3","0.00"
"","Jake Gardiner","D","1","6.5666666666667","5","7","41.67","3","4","42.86","2","4","33.33","1","0","100.00","4","3","57.14","0","1","0.00","0","0","0.00","50.00","100.00","1.500","1","3","3","25.00"
"","Nikita Zaitsev","D","1","6.1833333333333","5","6","45.45","3","3","50.00","2","3","40.00","1","0","100.00","4","3","57.14","0","1","0.00","0","0","0.00","50.00","100.00","1.500","1","3","3","25.00"
"","Dominic Moore","C","1","4.8166666666667","3","6","33.33","2","4","33.33","2","3","40.00","0","0","0.00","3","2","60.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","0","3","1","0.00"
"","Matt Martin","L","1","4.7333333333333","3","6","33.33","2","4","33.33","2","3","40.00","0","0","0.00","3","2","60.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","0","3","2","0.00"
"","Patrick Marleau","C","1","4.2666666666667","4","4","50.00","3","3","50.00","2","3","40.00","1","0","100.00","2","3","40.00","0","2","0.00","0","0","0.00","50.00","100.00","1.500","1","3","1","50.00"
"","Connor Carrick","D","1","5.1333333333333","4","4","50.00","3","4","42.86","2","3","40.00","0","0","0.00","3","2","60.00","1","2","33.33","0","0","0.00","0.00","100.00","1.000","2","3","1","66.67"
"","Josh Leivo","L","1","3.8833333333333","2","4","33.33","2","3","40.00","2","2","50.00","0","0","0.00","2","1","66.67","1","1","50.00","0","0","0.00","0.00","100.00","1.000","0","3","1","0.00"
"","Zach Hyman","C","1","3.7833333333333","5","3","62.50","3","2","60.00","2","2","50.00","1","0","100.00","3","2","60.00","0","1","0.00","0","0","0.00","50.00","100.00","1.500","0","3","1","0.00"
"","Connor Brown","R","1","3.9833333333333","4","3","57.14","3","2","60.00","2","2","50.00","1","0","100.00","2","2","50.00","0","1","0.00","0","0","0.00","50.00","100.00","1.500","1","3","1","50.00"
"","Andreas Borgman","D","1","5.0833333333333","4","3","57.14","3","3","50.00","2","2","50.00","0","0","0.00","3","2","60.00","1","2","33.33","0","0","0.00","0.00","100.00","1.000","2","3","1","66.67"
"","Mitchell Marner","C","1","4.4","2","2","50.00","2","1","66.67","1","1","50.00","0","0","0.00","1","2","33.33","0","1","0.00","0","0","0.00","0.00","100.00","1.000","3","0","2","60.00"
"","Tyler Bozak","C","1","3.2333333333333","1","2","33.33","1","2","33.33","0","2","0.00","0","0","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","2","0","2","50.00"
"","James van Riemsdyk","L","1","2.9","2","0","100.00","2","0","100.00","1","0","100.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","0","1","66.67"
