"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","8.55","7","13","35.00","5","10","33.33","5","9","35.71","1","1","50.00","1","4","20.00","0","3","0.00","0","1","0.00","20.00","88.89","1.089","2","3","4","33.33"
"","Connor Brown","R","1","6.4833333333333","4","12","25.00","4","10","28.57","3","7","30.00","1","1","50.00","0","4","0.00","0","3","0.00","0","1","0.00","33.33","85.71","1.190","1","2","3","25.00"
"","Tyler Bozak","C","1","6.85","5","12","29.41","2","8","20.00","0","6","0.00","0","0","0.00","4","6","40.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","3","2","2","60.00"
"","Morgan Rielly","D","1","9.4833333333333","8","11","42.11","6","8","42.86","6","8","42.86","1","1","50.00","2","4","33.33","1","3","25.00","1","1","50.00","16.67","87.50","1.042","2","2","2","50.00"
"","Nikita Zaitsev","D","1","8.95","9","10","47.37","6","9","40.00","3","5","37.50","1","0","100.00","5","3","62.50","0","1","0.00","0","0","0.00","33.33","100.00","1.333","2","6","3","40.00"
"","Patrick Marleau","C","1","6.0666666666667","5","10","33.33","4","9","30.77","3","6","33.33","0","1","0.00","1","6","14.29","0","4","0.00","0","1","0.00","0.00","83.33","0.833","2","1","1","66.67"
"","Mitchell Marner","C","1","6.0833333333333","5","9","35.71","2","6","25.00","0","4","0.00","0","0","0.00","4","5","44.44","0","2","0.00","0","0","0.00","0.00","100.00","1.000","3","2","2","60.00"
"","Nazem Kadri","C","1","7.3666666666667","8","8","50.00","6","6","50.00","6","4","60.00","1","0","100.00","2","2","50.00","0","0","0.00","0","0","0.00","16.67","100.00","1.167","2","3","2","50.00"
"","Zach Hyman","C","1","5.35","3","8","27.27","3","7","30.00","2","5","28.57","0","1","0.00","0","4","0.00","0","3","0.00","0","1","0.00","0.00","80.00","0.800","1","1","1","50.00"
"","Jake Gardiner","D","1","10.366666666667","10","7","58.82","6","6","50.00","3","3","50.00","0","0","0.00","6","3","66.67","0","1","0.00","0","0","0.00","0.00","100.00","1.000","3","5","1","75.00"
"","Leo Komarov","C","1","6.7166666666667","6","7","46.15","4","5","44.44","4","4","50.00","1","0","100.00","2","1","66.67","0","0","0.00","0","0","0.00","25.00","100.00","1.250","2","3","2","50.00"
"","Andreas Borgman","D","1","4.1166666666667","1","7","12.50","1","4","20.00","1","2","33.33","0","0","0.00","0","5","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","2","0","2","50.00"
"","James van Riemsdyk","L","1","4.2833333333333","5","6","45.45","2","4","33.33","0","2","0.00","0","0","0.00","4","4","50.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","3","1","1","75.00"
"","Connor Carrick","D","1","5.0833333333333","3","6","33.33","2","3","40.00","2","1","66.67","1","0","100.00","2","5","28.57","1","1","50.00","1","0","100.00","50.00","100.00","1.500","3","0","2","60.00"
"","Josh Leivo","L","1","4.9","3","3","50.00","3","1","75.00","3","1","75.00","1","0","100.00","1","1","50.00","1","0","100.00","1","0","100.00","33.33","100.00","1.333","0","3","3","0.00"
"","William Nylander","C","1","6.85","6","3","66.67","3","3","50.00","3","2","60.00","0","0","0.00","3","1","75.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","3","2","0","100.00"
"","Dominic Moore","C","1","4.8333333333333","4","2","66.67","4","1","80.00","4","1","80.00","1","0","100.00","1","1","50.00","1","0","100.00","1","0","100.00","25.00","100.00","1.250","0","2","2","0.00"
"","Matt Martin","L","1","3.05","2","1","66.67","2","0","100.00","2","0","100.00","1","0","100.00","1","1","50.00","1","0","100.00","1","0","100.00","50.00","100.00","1.500","0","2","2","0.00"
