"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","12.733333333333","12","22","35.29","8","16","33.33","8","13","38.10","2","1","66.67","6","7","46.15","2","1","66.67","1","0","100.00","25.00","92.31","1.173","2","6","9","18.18"
"","Auston Matthews","C","1","12.666666666667","10","19","34.48","8","13","38.10","7","9","43.75","2","1","66.67","6","11","35.29","1","4","20.00","1","0","100.00","28.57","88.89","1.175","6","7","5","54.55"
"","Zach Hyman","C","1","10.7","8","18","30.77","7","14","33.33","6","10","37.50","2","1","66.67","5","9","35.71","1","4","20.00","1","0","100.00","33.33","90.00","1.233","6","7","5","54.55"
"","Jake Gardiner","D","1","11.716666666667","9","18","33.33","6","13","31.58","6","10","37.50","1","1","50.00","7","7","50.00","1","2","33.33","0","0","0.00","16.67","90.00","1.067","5","6","7","41.67"
"","Nazem Kadri","C","1","9.2166666666667","7","18","28.00","3","15","16.67","3","12","20.00","0","0","0.00","3","4","42.86","1","1","50.00","0","0","0.00","0.00","100.00","1.000","0","2","6","0.00"
"","William Nylander","C","1","10.8","10","17","37.04","8","12","40.00","7","8","46.67","2","1","66.67","6","10","37.50","1","4","20.00","1","0","100.00","28.57","87.50","1.161","6","7","4","60.00"
"","Patrick Marleau","C","1","10.816666666667","9","17","34.62","3","14","17.65","3","11","21.43","0","0","0.00","5","4","55.56","1","2","33.33","0","0","0.00","0.00","100.00","1.000","0","2","6","0.00"
"","Travis Dermott","D","1","11.933333333333","10","16","38.46","6","13","31.58","4","10","28.57","0","0","0.00","5","9","35.71","2","5","28.57","0","0","0.00","0.00","100.00","1.000","2","5","4","33.33"
"","Roman Polak","D","1","11.8","13","15","46.43","10","14","41.67","8","10","44.44","1","0","100.00","7","7","50.00","3","4","42.86","1","0","100.00","12.50","100.00","1.125","3","4","4","42.86"
"","Connor Carrick","D","1","10.816666666667","4","14","22.22","2","11","15.38","1","8","11.11","0","0","0.00","2","5","28.57","0","1","0.00","0","0","0.00","0.00","100.00","1.000","5","3","2","71.43"
"","Andreas Borgman","D","1","11.7","4","13","23.53","2","11","15.38","1","7","12.50","0","0","0.00","3","5","37.50","0","1","0.00","0","0","0.00","0.00","100.00","1.000","5","4","2","71.43"
"","Connor Brown","R","1","8.8666666666667","6","12","33.33","6","10","37.50","4","8","33.33","0","0","0.00","4","6","40.00","2","2","50.00","0","0","0.00","0.00","100.00","1.000","4","2","3","57.14"
"","Mitchell Marner","C","1","7.7333333333333","8","11","42.11","3","11","21.43","3","10","23.08","0","0","0.00","4","3","57.14","1","1","50.00","0","0","0.00","0.00","100.00","1.000","0","2","3","0.00"
"","Leo Komarov","C","1","8.2666666666667","3","10","23.08","1","6","14.29","1","3","25.00","0","0","0.00","1","2","33.33","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","3","3","25.00"
"","James van Riemsdyk","L","1","7.6","7","9","43.75","6","8","42.86","4","6","40.00","0","0","0.00","4","5","44.44","2","1","66.67","0","0","0.00","0.00","100.00","1.000","4","2","3","57.14"
"","Tyler Bozak","C","1","8.6333333333333","8","7","53.33","6","7","46.15","4","5","44.44","0","0","0.00","5","5","50.00","2","2","50.00","0","0","0.00","0.00","100.00","1.000","4","2","2","66.67"
"","Kasperi Kapanen","R","1","5.2166666666667","1","5","16.67","0","4","0.00","0","3","0.00","0","0","0.00","1","1","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","3","1","50.00"
"","Dominic Moore","C","1","5.3666666666667","1","4","20.00","0","3","0.00","0","2","0.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","3","1","50.00"
