"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","14.6","7","30","18.92","3","19","13.64","3","12","20.00","0","1","0.00","4","15","21.05","0","6","0.00","0","1","0.00","0.00","91.67","0.917","3","6","4","42.86"
"","Morgan Rielly","D","1","17.7","13","29","30.95","9","19","32.14","7","12","36.84","0","1","0.00","7","14","33.33","1","6","14.29","0","1","0.00","0.00","91.67","0.917","3","6","5","37.50"
"","Nazem Kadri","C","1","14.733333333333","10","29","25.64","6","18","25.00","4","11","26.67","0","0","0.00","5","15","25.00","0","5","0.00","0","0","0.00","0.00","100.00","1.000","3","4","6","33.33"
"","Connor Brown","R","1","13.883333333333","9","25","26.47","5","17","22.73","3","10","23.08","0","0","0.00","5","13","27.78","0","5","0.00","0","0","0.00","0.00","100.00","1.000","3","4","6","33.33"
"","Leo Komarov","C","1","12.933333333333","8","25","24.24","4","15","21.05","2","8","20.00","0","0","0.00","4","12","25.00","0","5","0.00","0","0","0.00","0.00","100.00","1.000","3","4","5","37.50"
"","Jake Gardiner","D","1","18.616666666667","19","23","45.24","17","17","50.00","11","12","47.83","2","0","100.00","9","10","47.37","5","3","62.50","1","0","100.00","18.18","100.00","1.182","3","8","6","33.33"
"","Roman Polak","D","1","15.1","15","19","44.12","14","14","50.00","10","11","47.62","1","0","100.00","6","8","42.86","1","2","33.33","0","0","0.00","10.00","100.00","1.100","0","6","10","0.00"
"","William Nylander","C","1","15.916666666667","16","16","50.00","14","12","53.85","7","10","41.18","1","1","50.00","6","5","54.55","3","3","50.00","0","1","0.00","14.29","90.00","1.043","2","7","8","20.00"
"","Zach Hyman","C","1","14.783333333333","15","15","50.00","12","10","54.55","5","7","41.67","1","1","50.00","4","5","44.44","2","3","40.00","0","1","0.00","20.00","85.71","1.057","2","6","7","22.22"
"","Patrick Marleau","C","1","14.633333333333","16","14","53.33","13","11","54.17","6","9","40.00","2","1","66.67","6","5","54.55","4","3","57.14","0","1","0.00","33.33","88.89","1.222","2","7","7","22.22"
"","Andreas Borgman","D","1","16.4","20","13","60.61","19","10","65.52","13","7","65.00","2","0","100.00","8","3","72.73","3","1","75.00","0","0","0.00","15.38","100.00","1.154","3","7","11","21.43"
"","Connor Carrick","D","1","16.366666666667","18","13","58.06","16","8","66.67","10","5","66.67","3","0","100.00","8","4","66.67","4","2","66.67","1","0","100.00","30.00","100.00","1.300","6","7","6","50.00"
"","Matt Martin","L","1","9.8666666666667","7","13","35.00","7","10","41.18","6","6","50.00","1","0","100.00","3","6","33.33","0","1","0.00","0","0","0.00","16.67","100.00","1.167","1","5","3","25.00"
"","Mitchell Marner","C","1","10.316666666667","15","11","57.69","15","6","71.43","13","5","72.22","2","0","100.00","9","4","69.23","4","1","80.00","1","0","100.00","15.38","100.00","1.154","3","4","6","33.33"
"","Tyler Bozak","C","1","10.633333333333","14","11","56.00","14","7","66.67","12","5","70.59","2","0","100.00","8","4","66.67","4","1","80.00","1","0","100.00","16.67","100.00","1.167","3","4","6","33.33"
"","James van Riemsdyk","L","1","10.216666666667","12","10","54.55","12","5","70.59","10","4","71.43","1","0","100.00","6","2","75.00","3","1","75.00","1","0","100.00","10.00","100.00","1.100","3","4","6","33.33"
"","Dominic Moore","C","1","9.45","8","10","44.44","7","9","43.75","6","6","50.00","1","0","100.00","3","5","37.50","0","1","0.00","0","0","0.00","16.67","100.00","1.167","1","5","2","33.33"
"","Kasperi Kapanen","R","1","9.1833333333333","8","9","47.06","8","8","50.00","7","5","58.33","1","0","100.00","4","5","44.44","1","1","50.00","0","0","0.00","14.29","100.00","1.143","1","6","1","50.00"
