"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Morgan Rielly","D","1","16.55","16","23","41.03","11","18","37.93","8","14","36.36","1","2","33.33","7","13","35.00","4","4","50.00","1","2","33.33","12.50","85.71","0.982","4","10","2","66.67"
"","Nikita Zaitsev","D","1","21.383333333333","9","23","28.13","7","19","26.92","5","15","25.00","1","1","50.00","3","7","30.00","1","3","25.00","1","1","50.00","20.00","93.33","1.133","5","2","11","31.25"
"","Jake Gardiner","D","1","21.833333333333","13","20","39.39","10","15","40.00","7","11","38.89","1","0","100.00","4","7","36.36","2","3","40.00","1","0","100.00","14.29","100.00","1.143","6","2","15","28.57"
"","William Nylander","C","1","14.133333333333","6","20","23.08","4","16","20.00","1","13","7.14","0","2","0.00","4","5","44.44","2","2","50.00","0","2","0.00","0.00","84.62","0.846","4","1","4","50.00"
"","Ron Hainsey","D","1","13.333333333333","11","19","36.67","9","15","37.50","7","9","43.75","1","1","50.00","6","9","40.00","4","2","66.67","1","1","50.00","14.29","88.89","1.032","3","9","2","60.00"
"","Roman Polak","D","1","15","9","18","33.33","5","15","25.00","4","13","23.53","0","2","0.00","4","9","30.77","0","5","0.00","0","2","0.00","0.00","84.62","0.846","2","5","8","20.00"
"","Mitchell Marner","C","1","15.483333333333","13","17","43.33","10","12","45.45","8","9","47.06","1","0","100.00","4","9","30.77","2","3","40.00","1","0","100.00","12.50","100.00","1.125","5","7","5","50.00"
"","Leo Komarov","C","1","10.466666666667","5","16","23.81","4","14","22.22","4","10","28.57","0","1","0.00","3","7","30.00","1","3","25.00","0","1","0.00","0.00","90.00","0.900","0","5","6","0.00"
"","Patrick Marleau","C","1","15.316666666667","13","15","46.43","8","11","42.11","6","8","42.86","1","0","100.00","4","9","30.77","2","3","40.00","1","0","100.00","16.67","100.00","1.167","4","7","6","40.00"
"","Zach Hyman","C","1","11.233333333333","6","14","30.00","4","12","25.00","1","10","9.09","0","1","0.00","4","4","50.00","2","1","66.67","0","1","0.00","0.00","90.00","0.900","3","1","3","50.00"
"","Josh Leivo","L","1","8.9333333333333","5","14","26.32","4","12","25.00","4","8","33.33","0","2","0.00","3","6","33.33","1","3","25.00","0","2","0.00","0.00","75.00","0.750","0","5","4","0.00"
"","Tyler Bozak","C","1","14.95","12","13","48.00","8","10","44.44","7","7","50.00","1","0","100.00","3","6","33.33","1","3","25.00","1","0","100.00","14.29","100.00","1.143","4","3","11","26.67"
"","Nazem Kadri","C","1","14.633333333333","11","13","45.83","8","8","50.00","6","6","50.00","1","0","100.00","4","7","36.36","1","2","33.33","1","0","100.00","16.67","100.00","1.167","4","8","5","44.44"
"","James van Riemsdyk","L","1","14.05","10","13","43.48","7","10","41.18","6","7","46.15","1","0","100.00","3","5","37.50","1","2","33.33","1","0","100.00","16.67","100.00","1.167","4","3","7","36.36"
"","Connor Brown","R","1","13.9","10","12","45.45","6","9","40.00","5","6","45.45","1","1","50.00","3","6","33.33","1","3","25.00","1","1","50.00","20.00","83.33","1.033","5","3","7","41.67"
"","Kasperi Kapanen","R","1","11.35","7","11","38.89","5","9","35.71","2","8","20.00","0","1","0.00","5","3","62.50","2","1","66.67","0","1","0.00","0.00","87.50","0.875","2","2","2","50.00"
"","Travis Dermott","D","1","13.733333333333","10","10","50.00","5","8","38.46","4","6","40.00","0","0","0.00","4","4","50.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","4","5","5","44.44"
"","Tomas Plekanec","C","1","10.233333333333","6","9","40.00","4","9","30.77","4","7","36.36","0","1","0.00","3","5","37.50","1","3","25.00","0","1","0.00","0.00","85.71","0.857","0","5","5","0.00"
