"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Jake Gardiner","D","1","18.316666666667","22","27","44.90","18","18","50.00","15","14","51.72","1","0","100.00","14","10","58.33","5","3","62.50","0","0","0.00","6.67","100.00","1.067","11","7","8","57.89"
"","Auston Matthews","C","1","14.183333333333","18","26","40.91","15","20","42.86","12","14","46.15","3","0","100.00","10","14","41.67","3","3","50.00","1","0","100.00","25.00","100.00","1.250","8","5","7","53.33"
"","Nikita Zaitsev","D","1","17.366666666667","27","21","56.25","21","15","58.33","16","11","59.26","1","0","100.00","17","7","70.83","7","2","77.78","0","0","0.00","6.25","100.00","1.063","11","7","7","61.11"
"","William Nylander","C","1","12.95","17","21","44.74","14","16","46.67","11","11","50.00","3","0","100.00","10","11","47.62","3","3","50.00","1","0","100.00","27.27","100.00","1.273","8","5","6","57.14"
"","Zach Hyman","C","1","12.2","15","21","41.67","13","15","46.43","10","11","47.62","3","0","100.00","10","9","52.63","3","3","50.00","1","0","100.00","30.00","100.00","1.300","8","5","6","57.14"
"","Leo Komarov","C","1","12.833333333333","20","20","50.00","16","13","55.17","13","6","68.42","0","0","0.00","9","9","50.00","6","1","85.71","0","0","0.00","0.00","100.00","1.000","3","1","9","25.00"
"","Travis Dermott","D","1","15.733333333333","32","19","62.75","28","15","65.12","21","10","67.74","2","0","100.00","19","10","65.52","11","1","91.67","1","0","100.00","9.52","100.00","1.095","7","3","10","41.18"
"","Justin Holl","D","1","14.766666666667","25","18","58.14","22","12","64.71","16","8","66.67","2","0","100.00","15","8","65.22","8","2","80.00","1","0","100.00","12.50","100.00","1.125","7","3","7","50.00"
"","Andreas Borgman","D","1","15.816666666667","16","15","51.61","11","7","61.11","7","2","77.78","1","0","100.00","7","6","53.85","3","1","75.00","1","0","100.00","14.29","100.00","1.143","3","7","3","50.00"
"","Patrick Marleau","C","1","11.283333333333","16","14","53.33","12","10","54.55","9","8","52.94","1","0","100.00","11","5","68.75","4","2","66.67","1","0","100.00","11.11","100.00","1.111","6","3","5","54.55"
"","Kasperi Kapanen","R","1","11.366666666667","18","13","58.06","15","8","65.22","12","3","80.00","0","0","0.00","8","5","61.54","5","0","100.00","0","0","0.00","0.00","100.00","1.000","2","1","7","22.22"
"","Nazem Kadri","C","1","13.35","20","13","60.61","14","6","70.00","11","4","73.33","1","0","100.00","12","3","80.00","4","2","66.67","1","0","100.00","9.09","100.00","1.091","6","2","2","75.00"
"","Connor Carrick","D","1","15.316666666667","18","13","58.06","14","7","66.67","9","3","75.00","1","0","100.00","6","5","54.55","2","1","66.67","1","0","100.00","11.11","100.00","1.111","3","7","3","50.00"
"","Mitchell Marner","C","1","11.55","14","11","56.00","12","7","63.16","9","6","60.00","1","0","100.00","9","3","75.00","3","1","75.00","1","0","100.00","11.11","100.00","1.111","5","4","3","62.50"
"","Dominic Moore","C","1","10.55","15","9","62.50","13","5","72.22","10","1","90.91","0","0","0.00","6","4","60.00","3","0","100.00","0","0","0.00","0.00","100.00","1.000","2","2","7","22.22"
"","Tyler Bozak","C","1","11.933333333333","21","7","75.00","18","5","78.26","12","4","75.00","0","0","0.00","12","2","85.71","8","0","100.00","0","0","0.00","0.00","100.00","1.000","5","8","3","62.50"
"","Connor Brown","R","1","12.016666666667","20","7","74.07","16","3","84.21","10","2","83.33","0","0","0.00","10","2","83.33","6","0","100.00","0","0","0.00","0.00","100.00","1.000","5","8","1","83.33"
"","James van Riemsdyk","L","1","10.383333333333","16","5","76.19","13","3","81.25","7","2","77.78","0","0","0.00","10","2","83.33","6","0","100.00","0","0","0.00","0.00","100.00","1.000","5","7","1","83.33"
