"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","William Nylander","C","1","2.8666666666667","3","7","30.00","2","4","33.33","2","2","50.00","1","0","100.00","2","5","28.57","0","1","0.00","0","0","0.00","50.00","100.00","1.500","2","1","1","66.67"
"","Auston Matthews","C","1","2.8","2","7","22.22","1","4","20.00","1","2","33.33","1","0","100.00","2","5","28.57","0","1","0.00","0","0","0.00","100.00","100.00","2.000","2","1","1","66.67"
"","Connor Carrick","D","1","2.6666666666667","1","6","14.29","0","2","0.00","0","1","0.00","0","0","0.00","0","3","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
"","Andreas Borgman","D","1","3","1","6","14.29","0","2","0.00","0","1","0.00","0","0","0.00","0","3","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
"","Leo Komarov","C","1","1.95","2","4","33.33","1","2","33.33","1","1","50.00","0","0","0.00","0","2","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
"","Zach Hyman","C","1","2.3333333333333","2","4","33.33","1","2","33.33","1","1","50.00","1","0","100.00","2","3","40.00","0","1","0.00","0","0","0.00","100.00","100.00","2.000","2","1","1","66.67"
"","Jake Gardiner","D","1","3.1166666666667","4","3","57.14","3","2","60.00","3","1","75.00","1","0","100.00","2","2","50.00","0","0","0.00","0","0","0.00","33.33","100.00","1.333","2","1","0","100.00"
"","Nikita Zaitsev","D","1","2.7833333333333","4","3","57.14","3","2","60.00","3","1","75.00","1","0","100.00","2","2","50.00","0","0","0.00","0","0","0.00","33.33","100.00","1.333","2","1","0","100.00"
"","James van Riemsdyk","L","1","2.3166666666667","3","1","75.00","3","0","100.00","2","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","1","0","100.00"
"","Tyler Bozak","C","1","2.05","3","1","75.00","3","0","100.00","2","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","1","0","100.00"
"","Connor Brown","R","1","2.1833333333333","3","1","75.00","3","0","100.00","2","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","1","0","100.00"
"","Nazem Kadri","C","1","1.9","1","1","50.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
"","Kasperi Kapanen","R","1","1.6166666666667","1","1","50.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
"","Justin Holl","D","1","2.25","2","0","100.00","2","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
"","Travis Dermott","D","1","2.25","2","0","100.00","2","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
"","Dominic Moore","C","1","1.2833333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Patrick Marleau","C","1","1.4333333333333","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Mitchell Marner","C","1","1.3666666666667","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
