"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Morgan Rielly","D","1","6.9833333333333","6","9","40.00","6","7","46.15","5","7","41.67","0","0","0.00","4","5","44.44","1","3","25.00","0","0","0.00","0.00","100.00","1.000","3","3","6","33.33"
"","Ron Hainsey","D","1","8.4666666666667","9","6","60.00","9","5","64.29","6","5","54.55","0","0","0.00","6","3","66.67","3","1","75.00","0","0","0.00","0.00","100.00","1.000","3","4","6","33.33"
"","Jake Gardiner","D","1","7.9","6","6","50.00","6","4","60.00","4","4","50.00","1","0","100.00","4","4","50.00","4","2","66.67","1","0","100.00","25.00","100.00","1.250","7","3","0","100.00"
"","Patrick Marleau","C","1","6.5666666666667","6","5","54.55","6","4","60.00","4","4","50.00","0","0","0.00","3","3","50.00","0","3","0.00","0","0","0.00","0.00","100.00","1.000","3","3","2","60.00"
"","Mitchell Marner","C","1","5.1833333333333","4","5","44.44","4","3","57.14","3","3","50.00","0","0","0.00","3","2","60.00","3","0","100.00","0","0","0.00","0.00","100.00","1.000","4","3","2","66.67"
"","Tyler Bozak","C","1","4.7","4","4","50.00","4","3","57.14","3","3","50.00","0","0","0.00","2","2","50.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","4","3","2","66.67"
"","James van Riemsdyk","L","1","4.3666666666667","3","4","42.86","3","3","50.00","2","3","40.00","0","0","0.00","2","2","50.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","4","2","2","66.67"
"","Zach Hyman","C","1","3.3666666666667","3","3","50.00","3","1","75.00","3","1","75.00","1","0","100.00","3","1","75.00","3","0","100.00","1","0","100.00","33.33","100.00","1.333","2","1","3","40.00"
"","Connor Brown","R","1","3.5","3","3","50.00","3","3","50.00","1","3","25.00","0","0","0.00","2","3","40.00","2","2","50.00","0","0","0.00","0.00","100.00","1.000","1","2","0","100.00"
"","William Nylander","C","1","3.2166666666667","3","3","50.00","3","1","75.00","2","1","66.67","1","0","100.00","2","1","66.67","2","0","100.00","1","0","100.00","50.00","100.00","1.500","2","0","3","40.00"
"","Auston Matthews","C","1","4.25","3","3","50.00","3","1","75.00","3","1","75.00","1","0","100.00","3","1","75.00","3","0","100.00","1","0","100.00","33.33","100.00","1.333","3","1","3","50.00"
"","Leo Komarov","C","1","6.0166666666667","8","2","80.00","8","2","80.00","5","2","71.43","0","0","0.00","5","1","83.33","2","1","66.67","0","0","0.00","0.00","100.00","1.000","3","2","2","60.00"
"","Nazem Kadri","C","1","6","8","2","80.00","8","2","80.00","5","2","71.43","0","0","0.00","5","1","83.33","2","1","66.67","0","0","0.00","0.00","100.00","1.000","3","2","2","60.00"
"","Roman Polak","D","1","5.6333333333333","4","2","66.67","4","1","80.00","3","1","75.00","0","0","0.00","2","1","66.67","2","0","100.00","0","0","0.00","0.00","100.00","1.000","3","2","1","75.00"
"","Andreas Borgman","D","1","3.3","4","2","66.67","4","1","80.00","2","1","66.67","0","0","0.00","2","1","66.67","2","0","100.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
"","Connor Carrick","D","1","3.0833333333333","3","1","75.00","3","0","100.00","2","0","100.00","1","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","50.00","100.00","1.500","4","1","0","100.00"
"","Dominic Moore","C","1","1.85","1","1","50.00","1","1","50.00","1","1","50.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Matt Martin","L","1","1.7833333333333","1","1","50.00","1","1","50.00","1","1","50.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
