"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Roman Polak","D","1","5.75","1","11","8.33","1","9","10.00","1","5","16.67","0","1","0.00","1","8","11.11","0","3","0.00","0","0","0.00","0.00","80.00","0.800","1","2","1","50.00"
"","Jake Gardiner","D","1","10.216666666667","15","8","65.22","9","7","56.25","7","3","70.00","0","0","0.00","8","4","66.67","2","2","50.00","0","0","0.00","0.00","100.00","1.000","7","5","1","87.50"
"","Mitchell Marner","C","1","7.8","5","8","38.46","4","5","44.44","2","4","33.33","0","0","0.00","3","4","42.86","0","0","0.00","0","0","0.00","0.00","100.00","1.000","4","3","0","100.00"
"","William Nylander","C","1","7.7833333333333","14","7","66.67","8","7","53.33","6","4","60.00","0","1","0.00","6","3","66.67","2","1","66.67","0","0","0.00","0.00","75.00","0.750","6","4","2","75.00"
"","Auston Matthews","C","1","8.05","14","7","66.67","8","7","53.33","6","4","60.00","0","1","0.00","6","3","66.67","2","1","66.67","0","0","0.00","0.00","75.00","0.750","6","4","2","75.00"
"","Tyler Bozak","C","1","7.3833333333333","7","7","50.00","5","5","50.00","3","4","42.86","0","0","0.00","3","4","42.86","1","0","100.00","0","0","0.00","0.00","100.00","1.000","5","3","0","100.00"
"","Ron Hainsey","D","1","8.9833333333333","6","7","46.15","3","7","30.00","1","6","14.29","0","1","0.00","2","3","40.00","0","2","0.00","0","0","0.00","0.00","83.33","0.833","2","0","5","28.57"
"","James van Riemsdyk","L","1","6.9666666666667","4","7","36.36","3","5","37.50","1","4","20.00","0","0","0.00","2","4","33.33","0","0","0.00","0","0","0.00","0.00","100.00","1.000","3","3","0","100.00"
"","Andreas Borgman","D","1","4.8666666666667","3","7","30.00","3","5","37.50","2","3","40.00","0","0","0.00","2","5","28.57","0","1","0.00","0","0","0.00","0.00","100.00","1.000","2","2","0","100.00"
"","Zach Hyman","C","1","7.5166666666667","11","6","64.71","6","6","50.00","4","3","57.14","0","0","0.00","5","2","71.43","1","1","50.00","0","0","0.00","0.00","100.00","1.000","4","4","2","66.67"
"","Morgan Rielly","D","1","11.766666666667","16","5","76.19","10","5","66.67","6","4","60.00","0","0","0.00","7","1","87.50","1","1","50.00","0","0","0.00","0.00","100.00","1.000","5","0","5","50.00"
"","Patrick Marleau","C","1","7.0833333333333","11","5","68.75","7","5","58.33","5","3","62.50","0","0","0.00","5","4","55.56","1","4","20.00","0","0","0.00","0.00","100.00","1.000","3","0","3","50.00"
"","Connor Carrick","D","1","6.3166666666667","7","5","58.33","4","4","50.00","3","2","60.00","0","0","0.00","4","2","66.67","1","0","100.00","0","0","0.00","0.00","100.00","1.000","5","5","0","100.00"
"","Nazem Kadri","C","1","7.5666666666667","5","5","50.00","3","5","37.50","2","3","40.00","0","1","0.00","3","4","42.86","0","3","0.00","0","0","0.00","0.00","66.67","0.667","2","0","4","33.33"
"","Leo Komarov","C","1","5.5666666666667","4","4","50.00","2","4","33.33","1","2","33.33","0","0","0.00","2","2","50.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","1","0","4","20.00"
"","Connor Brown","R","1","4.2333333333333","2","4","33.33","1","3","25.00","1","2","33.33","0","0","0.00","2","3","40.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","1","0","1","50.00"
"","Frederik Gauthier","C","1","2.9","1","4","20.00","1","3","25.00","1","2","33.33","0","0","0.00","1","2","33.33","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Matt Martin","L","1","2.0666666666667","1","3","25.00","1","3","25.00","1","2","33.33","0","0","0.00","1","2","33.33","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
