"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Leo Komarov","C","1","5.3833333333333","5","8","38.46","2","8","20.00","2","4","33.33","0","0","0.00","2","3","40.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","2","33.33"
"","Roman Polak","D","1","6.6166666666667","9","7","56.25","7","7","50.00","5","4","55.56","0","1","0.00","3","3","50.00","0","1","0.00","0","0","0.00","0.00","75.00","0.750","2","3","0","100.00"
"","Nikita Zaitsev","D","1","6.2666666666667","9","7","56.25","6","6","50.00","5","4","55.56","0","0","0.00","2","2","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","2","1","50.00"
"","William Nylander","C","1","4.2","5","7","41.67","2","7","22.22","2","3","40.00","0","0","0.00","2","3","40.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","2","33.33"
"","Nazem Kadri","C","1","5.7666666666667","6","6","50.00","3","6","33.33","3","2","60.00","0","0","0.00","3","2","60.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","2","33.33"
"","Zach Hyman","C","1","6.1833333333333","3","6","33.33","2","4","33.33","2","2","50.00","0","0","0.00","2","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","4","0","0.00"
"","Jake Gardiner","D","1","6.2","8","5","61.54","5","5","50.00","4","3","57.14","0","0","0.00","3","2","60.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","2","1","50.00"
"","Ron Hainsey","D","1","7.3333333333333","5","5","50.00","4","4","50.00","2","2","50.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","3","5","1","75.00"
"","Andreas Borgman","D","1","6.1","5","5","50.00","3","4","42.86","3","2","60.00","0","1","0.00","3","3","50.00","0","1","0.00","0","0","0.00","0.00","50.00","0.500","2","3","0","100.00"
"","Tyler Bozak","C","1","4.4833333333333","10","4","71.43","9","4","69.23","6","4","60.00","0","1","0.00","2","3","40.00","0","1","0.00","0","0","0.00","0.00","75.00","0.750","3","3","0","100.00"
"","Patrick Marleau","C","1","6.0166666666667","4","4","50.00","3","2","60.00","3","1","75.00","0","0","0.00","3","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","4","0","0.00"
"","Morgan Rielly","D","1","6.2833333333333","6","3","66.67","5","2","71.43","3","1","75.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","3","5","1","75.00"
"","Kasperi Kapanen","R","1","4.6833333333333","3","3","50.00","2","2","50.00","1","2","33.33","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","2","0","100.00"
"","Mitchell Marner","C","1","5.8","3","3","50.00","2","2","50.00","2","1","66.67","0","0","0.00","2","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","4","0","0.00"
"","James van Riemsdyk","L","1","3.95","9","2","81.82","8","2","80.00","5","2","71.43","0","1","0.00","1","2","33.33","0","1","0.00","0","0","0.00","0.00","50.00","0.500","3","3","0","100.00"
"","Connor Brown","R","1","4.0166666666667","9","2","81.82","8","2","80.00","5","2","71.43","0","1","0.00","1","2","33.33","0","1","0.00","0","0","0.00","0.00","50.00","0.500","3","3","0","100.00"
"","Dominic Moore","C","1","4.3833333333333","3","2","60.00","2","2","50.00","1","1","50.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","2","0","100.00"
"","Matt Martin","L","1","3.3333333333333","3","1","75.00","2","1","66.67","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","2","0","100.00"
