"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Mitchell Marner","C","1","6.5166666666667","7","8","46.67","5","7","41.67","3","5","37.50","0","1","0.00","6","5","54.55","2","1","66.67","0","1","0.00","0.00","80.00","0.800","4","2","0","100.00"
"","Roman Polak","D","1","5.1166666666667","3","8","27.27","2","8","20.00","2","6","25.00","0","0","0.00","3","6","33.33","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","2","0","0.00"
"","Frederik Gauthier","C","1","3.7333333333333","2","8","20.00","2","8","20.00","2","5","28.57","0","0","0.00","2","5","28.57","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","2","0","0.00"
"","Jake Gardiner","D","1","11.016666666667","15","6","71.43","10","6","62.50","6","5","54.55","1","1","50.00","11","4","73.33","4","1","80.00","0","1","0.00","16.67","80.00","0.967","6","3","3","66.67"
"","Ron Hainsey","D","1","9.6333333333333","8","5","61.54","6","5","54.55","3","2","60.00","1","0","100.00","5","3","62.50","1","0","100.00","0","0","0.00","33.33","100.00","1.333","2","3","3","40.00"
"","Zach Hyman","C","1","6.3333333333333","8","5","61.54","6","5","54.55","5","3","62.50","0","1","0.00","4","4","50.00","2","1","66.67","0","1","0.00","0.00","66.67","0.667","5","1","2","71.43"
"","Matt Martin","L","1","3.1166666666667","3","5","37.50","3","5","37.50","2","4","33.33","0","0","0.00","2","3","40.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","2","0","0.00"
"","Leo Komarov","C","1","5.3833333333333","3","4","42.86","1","4","20.00","1","2","33.33","1","0","100.00","2","3","40.00","0","0","0.00","0","0","0.00","100.00","100.00","2.000","1","3","3","25.00"
"","Connor Carrick","D","1","6.5","10","3","76.92","7","2","77.78","5","1","83.33","0","0","0.00","7","2","77.78","3","0","100.00","0","0","0.00","0.00","100.00","1.000","6","2","2","75.00"
"","William Nylander","C","1","6.4666666666667","8","3","72.73","6","3","66.67","5","2","71.43","0","1","0.00","4","2","66.67","2","1","66.67","0","1","0.00","0.00","50.00","0.500","5","1","2","71.43"
"","Auston Matthews","C","1","6.7","8","3","72.73","6","3","66.67","5","2","71.43","0","1","0.00","4","2","66.67","2","1","66.67","0","1","0.00","0.00","50.00","0.500","5","1","2","71.43"
"","Travis Dermott","D","1","6.5666666666667","7","3","70.00","5","2","71.43","4","1","80.00","0","0","0.00","3","2","60.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","4","2","2","66.67"
"","Tyler Bozak","C","1","6.0833333333333","9","2","81.82","6","1","85.71","3","1","75.00","0","0","0.00","8","2","80.00","3","0","100.00","0","0","0.00","0.00","100.00","1.000","3","1","0","100.00"
"","Connor Brown","R","1","5.7833333333333","6","2","75.00","5","1","83.33","3","1","75.00","0","0","0.00","5","2","71.43","2","0","100.00","0","0","0.00","0.00","100.00","1.000","2","1","0","100.00"
"","Patrick Marleau","C","1","6.3833333333333","4","2","66.67","2","2","50.00","2","2","50.00","1","1","50.00","3","2","60.00","1","1","50.00","0","1","0.00","50.00","50.00","1.000","4","3","3","57.14"
"","Andreas Borgman","D","1","4.1666666666667","2","2","50.00","1","2","33.33","1","2","33.33","0","0","0.00","2","2","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","2","0","0.00"
"","James van Riemsdyk","L","1","5.85","9","1","90.00","6","1","85.71","3","1","75.00","0","0","0.00","8","1","88.89","3","0","100.00","0","0","0.00","0.00","100.00","1.000","3","1","0","100.00"
"","Nazem Kadri","C","1","6.2","8","1","88.89","4","1","80.00","2","1","66.67","1","0","100.00","6","1","85.71","2","0","100.00","0","0","0.00","50.00","100.00","1.500","4","3","3","57.14"
