"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Jake Gardiner","D","1","23.116666666667","25","22","53.19","19","20","48.72","10","12","45.45","1","1","50.00","14","11","56.00","5","4","55.56","0","1","0.00","10.00","91.67","1.017","7","9","9","43.75"
"","Ron Hainsey","D","1","21.316666666667","16","20","44.44","13","18","41.94","5","9","35.71","1","0","100.00","7","9","43.75","2","2","50.00","0","0","0.00","20.00","100.00","1.200","3","9","9","25.00"
"","Leo Komarov","C","1","15.783333333333","10","19","34.48","8","17","32.00","4","8","33.33","1","0","100.00","4","9","30.77","1","3","25.00","0","0","0.00","25.00","100.00","1.250","2","9","8","20.00"
"","Patrick Marleau","C","1","16","11","16","40.74","9","14","39.13","4","7","36.36","1","1","50.00","5","8","38.46","2","4","33.33","0","1","0.00","25.00","85.71","1.107","5","9","9","35.71"
"","Frederik Gauthier","C","1","9.85","7","16","30.43","7","15","31.82","5","11","31.25","0","2","0.00","6","10","37.50","0","3","0.00","0","2","0.00","0.00","81.82","0.818","2","2","3","40.00"
"","Nazem Kadri","C","1","16.15","15","15","50.00","11","13","45.83","4","6","40.00","1","0","100.00","8","7","53.33","3","3","50.00","0","0","0.00","25.00","100.00","1.250","5","9","9","35.71"
"","Mitchell Marner","C","1","11.116666666667","10","15","40.00","8","13","38.10","5","10","33.33","0","3","0.00","8","10","44.44","2","4","33.33","0","3","0.00","0.00","70.00","0.700","6","2","4","60.00"
"","Travis Dermott","D","1","19.433333333333","23","13","63.89","17","11","60.71","13","6","68.42","1","1","50.00","13","8","61.90","5","2","71.43","1","1","50.00","7.69","83.33","0.910","14","5","7","66.67"
"","Roman Polak","D","1","13.816666666667","11","13","45.83","7","13","35.00","6","11","35.29","0","2","0.00","7","10","41.18","0","3","0.00","0","2","0.00","0.00","81.82","0.818","2","2","2","50.00"
"","Zach Hyman","C","1","16.716666666667","22","12","64.71","15","12","55.56","13","8","61.90","1","2","33.33","12","8","60.00","4","2","66.67","1","2","33.33","7.69","75.00","0.827","9","4","5","64.29"
"","Matt Martin","L","1","7.25","6","12","33.33","6","11","35.29","4","9","30.77","0","2","0.00","4","8","33.33","0","3","0.00","0","2","0.00","0.00","77.78","0.778","2","2","2","50.00"
"","Connor Carrick","D","1","18.116666666667","27","11","71.05","20","9","68.97","15","5","75.00","1","1","50.00","18","7","72.00","7","1","87.50","1","1","50.00","6.67","80.00","0.867","15","5","8","65.22"
"","William Nylander","C","1","15.833333333333","22","9","70.97","15","9","62.50","13","6","68.42","1","2","33.33","12","6","66.67","4","2","66.67","1","2","33.33","7.69","66.67","0.744","9","4","4","69.23"
"","Auston Matthews","C","1","16.366666666667","22","9","70.97","15","9","62.50","12","6","66.67","1","2","33.33","12","6","66.67","4","2","66.67","1","2","33.33","8.33","66.67","0.750","9","4","4","69.23"
"","Andreas Borgman","D","1","11.6","8","8","50.00","4","8","33.33","3","8","27.27","0","2","0.00","5","6","45.45","0","3","0.00","0","2","0.00","0.00","75.00","0.750","1","2","3","25.00"
"","Tyler Bozak","C","1","13.566666666667","18","4","81.82","12","3","80.00","7","3","70.00","0","0","0.00","13","3","81.25","5","0","100.00","0","0","0.00","0.00","100.00","1.000","8","1","3","72.73"
"","Connor Brown","R","1","13.316666666667","14","4","77.78","10","3","76.92","7","3","70.00","0","0","0.00","9","3","75.00","4","0","100.00","0","0","0.00","0.00","100.00","1.000","7","1","3","70.00"
"","James van Riemsdyk","L","1","13.716666666667","18","3","85.71","12","3","80.00","7","3","70.00","0","0","0.00","13","2","86.67","5","0","100.00","0","0","0.00","0.00","100.00","1.000","8","1","3","72.73"
