"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Nikita Zaitsev","D","1","8","6","9","40.00","4","6","40.00","4","4","50.00","1","0","100.00","6","6","50.00","2","3","40.00","1","0","100.00","25.00","100.00","1.250","1","6","4","20.00"
"","William Nylander","C","1","5.9833333333333","6","6","50.00","5","3","62.50","5","3","62.50","1","0","100.00","6","4","60.00","2","1","66.67","1","0","100.00","20.00","100.00","1.200","1","2","3","25.00"
"","Auston Matthews","C","1","5.8166666666667","7","6","53.85","5","3","62.50","5","2","71.43","1","0","100.00","7","4","63.64","3","2","60.00","1","0","100.00","20.00","100.00","1.200","1","2","2","33.33"
"","Jake Gardiner","D","1","7.8333333333333","5","6","45.45","4","3","57.14","4","2","66.67","0","0","0.00","5","5","50.00","1","2","33.33","0","0","0.00","0.00","100.00","1.000","1","5","3","25.00"
"","Calle Rosen","D","1","6.6333333333333","6","6","50.00","3","6","33.33","2","5","28.57","0","1","0.00","3","4","42.86","1","2","33.33","0","0","0.00","0.00","80.00","0.800","6","3","1","85.71"
"","Patrick Marleau","C","1","4.75","6","5","54.55","5","5","50.00","4","4","50.00","0","0","0.00","3","4","42.86","0","3","0.00","0","0","0.00","0.00","100.00","1.000","2","3","2","50.00"
"","Ron Hainsey","D","1","5.7","8","5","61.54","5","5","50.00","4","2","66.67","1","1","50.00","7","3","70.00","2","2","50.00","1","0","100.00","25.00","50.00","0.750","1","4","2","33.33"
"","Morgan Rielly","D","1","5.8333333333333","7","5","58.33","5","5","50.00","4","2","66.67","0","1","0.00","6","3","66.67","1","2","33.33","0","0","0.00","0.00","50.00","0.500","1","3","2","33.33"
"","Tyler Bozak","C","1","5.5","6","5","54.55","3","5","37.50","2","3","40.00","0","1","0.00","5","4","55.56","2","2","50.00","0","0","0.00","0.00","66.67","0.667","5","2","1","83.33"
"","Zach Hyman","C","1","4.9166666666667","5","5","50.00","3","2","60.00","3","1","75.00","0","0","0.00","5","4","55.56","1","1","50.00","0","0","0.00","0.00","100.00","1.000","0","2","3","0.00"
"","James van Riemsdyk","L","1","5.2","6","4","60.00","3","4","42.86","2","2","50.00","0","1","0.00","5","3","62.50","2","2","50.00","0","0","0.00","0.00","50.00","0.500","5","2","1","83.33"
"","Andreas Borgman","D","1","6.65","6","4","60.00","3","4","42.86","2","3","40.00","0","1","0.00","3","4","42.86","1","2","33.33","0","0","0.00","0.00","66.67","0.667","6","3","0","100.00"
"","Mitchell Marner","C","1","4.5","4","4","50.00","2","4","33.33","1","2","33.33","0","1","0.00","3","3","50.00","1","2","33.33","0","0","0.00","0.00","50.00","0.500","5","2","1","83.33"
"","Nazem Kadri","C","1","5.6","7","3","70.00","5","3","62.50","4","2","66.67","0","0","0.00","4","3","57.14","0","2","0.00","0","0","0.00","0.00","100.00","1.000","3","5","2","60.00"
"","Leo Komarov","C","1","4.3833333333333","6","3","66.67","4","3","57.14","3","2","60.00","0","0","0.00","3","3","50.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","2","4","2","50.00"
"","Dominic Moore","C","1","4.7","2","3","40.00","1","3","25.00","1","2","33.33","1","1","50.00","2","1","66.67","1","0","100.00","1","0","100.00","100.00","50.00","1.500","0","4","1","0.00"
"","Matt Martin","L","1","3.1833333333333","1","3","25.00","0","3","0.00","0","2","0.00","0","1","0.00","1","1","50.00","0","0","0.00","0","0","0.00","0.00","50.00","0.500","0","4","0","0.00"
"","Connor Brown","R","1","4.2666666666667","1","3","25.00","0","3","0.00","0","2","0.00","0","1","0.00","1","1","50.00","0","0","0.00","0","0","0.00","0.00","50.00","0.500","0","4","0","0.00"
