"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","1.6","5","1","83.33","4","1","80.00","3","0","100.00","1","0","100.00","4","1","80.00","2","1","66.67","1","0","100.00","33.33","100.00","1.333","1","1","0","100.00"
"","James van Riemsdyk","L","1","0.81666666666667","4","1","80.00","3","1","75.00","2","0","100.00","0","0","0.00","3","1","75.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Tyler Bozak","C","1","0.96666666666667","4","1","80.00","3","1","75.00","2","0","100.00","0","0","0.00","3","1","75.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Morgan Rielly","D","1","0.96666666666667","4","1","80.00","3","1","75.00","2","0","100.00","0","0","0.00","3","1","75.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
"","Mitchell Marner","C","1","0.45","2","1","66.67","2","1","66.67","1","0","100.00","0","0","0.00","1","1","50.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Patrick Marleau","C","1","0.78333333333333","2","1","66.67","1","1","50.00","1","1","50.00","0","0","0.00","1","1","50.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Leo Komarov","C","1","0.78333333333333","2","1","66.67","1","1","50.00","1","1","50.00","0","0","0.00","1","1","50.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Nazem Kadri","C","1","1.4666666666667","2","1","66.67","1","1","50.00","1","1","50.00","0","0","0.00","1","1","50.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","2","1","0","100.00"
"","Calle Rosen","D","1","1.4833333333333","2","1","66.67","1","1","50.00","1","1","50.00","0","0","0.00","1","1","50.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","2","0","100.00"
"","Andreas Borgman","D","1","1.2666666666667","2","1","66.67","1","1","50.00","1","1","50.00","0","0","0.00","1","1","50.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","2","0","100.00"
"","Auston Matthews","C","1","1.25","3","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","3","0","100.00","2","0","100.00","1","0","100.00","50.00","100.00","1.500","1","1","0","100.00"
"","Dominic Moore","C","1","1.1333333333333","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","100.00","100.00","2.000","0","3","0","0.00"
"","William Nylander","C","1","1","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","100.00","100.00","2.000","1","1","0","100.00"
"","Nikita Zaitsev","D","1","0.86666666666667","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","100.00","100.00","2.000","1","1","0","100.00"
"","Jake Gardiner","D","1","0.95","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","0","100.00"
"","Matt Martin","L","1","0.75","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","3","0","0.00"
"","Zach Hyman","C","1","0.33333333333333","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
"","Connor Brown","R","1","1.0833333333333","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","3","0","0.00"
