"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Calle Rosen","D","1","6.3","14","8","63.64","10","7","58.82","6","6","50.00","0","1","0.00","7","6","53.85","2","2","50.00","0","0","0.00","0.00","83.33","0.833","5","4","1","83.33"
"","Andreas Borgman","D","1","6.5666666666667","10","7","58.82","8","6","57.14","5","5","50.00","0","2","0.00","5","5","50.00","0","2","0.00","0","0","0.00","0.00","60.00","0.600","4","5","2","66.67"
"","Morgan Rielly","D","1","8.6666666666667","19","6","76.00","16","6","72.73","11","4","73.33","0","1","0.00","10","4","71.43","3","2","60.00","0","0","0.00","0.00","75.00","0.750","6","3","5","54.55"
"","Leo Komarov","C","1","6.4","13","5","72.22","12","4","75.00","10","1","90.91","0","0","0.00","7","2","77.78","3","1","75.00","0","0","0.00","0.00","100.00","1.000","5","1","5","50.00"
"","Nazem Kadri","C","1","6.8833333333333","11","5","68.75","9","4","69.23","8","2","80.00","0","1","0.00","6","1","85.71","1","1","50.00","0","0","0.00","0.00","50.00","0.500","5","2","5","50.00"
"","William Nylander","C","1","6.7","11","5","68.75","9","5","64.29","8","2","80.00","1","0","100.00","9","1","90.00","6","1","85.71","1","0","100.00","12.50","100.00","1.125","4","2","2","66.67"
"","Ron Hainsey","D","1","7.7166666666667","16","4","80.00","15","3","83.33","12","1","92.31","1","0","100.00","11","3","78.57","5","2","71.43","1","0","100.00","8.33","100.00","1.083","4","2","5","44.44"
"","Patrick Marleau","C","1","6.1","14","4","77.78","13","3","81.25","12","3","80.00","0","0","0.00","9","2","81.82","3","1","75.00","0","0","0.00","0.00","100.00","1.000","3","1","5","37.50"
"","Nikita Zaitsev","D","1","8.8833333333333","12","4","75.00","11","3","78.57","10","1","90.91","1","0","100.00","10","0","100.00","6","0","100.00","1","0","100.00","10.00","100.00","1.100","4","3","5","44.44"
"","Dominic Moore","C","1","5.1666666666667","11","4","73.33","10","3","76.92","7","2","77.78","1","1","50.00","5","3","62.50","2","0","100.00","1","0","100.00","14.29","50.00","0.643","2","5","1","66.67"
"","James van Riemsdyk","L","1","6.65","11","4","73.33","9","3","75.00","6","2","75.00","0","0","0.00","7","3","70.00","1","2","33.33","0","0","0.00","0.00","100.00","1.000","3","1","0","100.00"
"","Matt Martin","L","1","5.4","10","4","71.43","9","3","75.00","6","2","75.00","0","1","0.00","4","3","57.14","1","0","100.00","0","0","0.00","0.00","50.00","0.500","2","5","1","66.67"
"","Auston Matthews","C","1","5.9833333333333","11","4","73.33","8","4","66.67","5","3","62.50","1","0","100.00","8","2","80.00","5","1","83.33","1","0","100.00","20.00","100.00","1.200","4","2","3","57.14"
"","Zach Hyman","C","1","4.15","8","4","66.67","5","4","55.56","3","3","50.00","0","1","0.00","5","2","71.43","4","1","80.00","0","0","0.00","0.00","66.67","0.667","3","2","3","50.00"
"","Tyler Bozak","C","1","6.1333333333333","9","3","75.00","8","3","72.73","6","2","75.00","0","0","0.00","7","3","70.00","1","2","33.33","0","0","0.00","0.00","100.00","1.000","3","2","1","75.00"
"","Jake Gardiner","D","1","7.4666666666667","7","3","70.00","6","3","66.67","6","1","85.71","0","0","0.00","5","0","100.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","3","3","2","60.00"
"","Mitchell Marner","C","1","5.5","7","3","70.00","6","3","66.67","4","2","66.67","0","0","0.00","5","3","62.50","0","2","0.00","0","0","0.00","0.00","100.00","1.000","3","2","1","75.00"
"","Connor Brown","R","1","4.0666666666667","3","3","50.00","3","3","50.00","1","3","25.00","0","2","0.00","1","2","33.33","0","0","0.00","0","0","0.00","0.00","33.33","0.333","2","5","3","40.00"
