"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Morgan Rielly","D","1","7.1833333333333","10","10","50.00","5","8","38.46","5","3","62.50","1","0","100.00","6","6","50.00","1","3","25.00","1","0","100.00","20.00","100.00","1.200","5","2","3","62.50"
"","Patrick Marleau","C","1","6.1166666666667","11","7","61.11","10","4","71.43","8","1","88.89","2","0","100.00","6","3","66.67","4","1","80.00","1","0","100.00","25.00","100.00","1.250","4","4","0","100.00"
"","Ron Hainsey","D","1","6.35","8","7","53.33","5","7","41.67","5","2","71.43","0","0","0.00","5","3","62.50","2","2","50.00","0","0","0.00","0.00","100.00","1.000","4","2","3","57.14"
"","William Nylander","C","1","4.7333333333333","7","7","50.00","3","5","37.50","3","3","50.00","0","0","0.00","5","4","55.56","1","2","33.33","0","0","0.00","0.00","100.00","1.000","4","1","2","66.67"
"","Auston Matthews","C","1","5.2","7","7","50.00","3","5","37.50","3","3","50.00","0","0","0.00","5","4","55.56","1","2","33.33","0","0","0.00","0.00","100.00","1.000","4","1","2","66.67"
"","Mitchell Marner","C","1","5.7333333333333","9","6","60.00","7","5","58.33","7","3","70.00","1","0","100.00","4","2","66.67","2","1","66.67","1","0","100.00","14.29","100.00","1.143","4","1","2","66.67"
"","James van Riemsdyk","L","1","5.4333333333333","8","6","57.14","6","5","54.55","6","3","66.67","1","0","100.00","4","2","66.67","2","1","66.67","1","0","100.00","16.67","100.00","1.167","4","1","2","66.67"
"","Tyler Bozak","C","1","5.7833333333333","8","6","57.14","6","5","54.55","6","3","66.67","1","0","100.00","4","2","66.67","2","1","66.67","1","0","100.00","16.67","100.00","1.167","4","1","2","66.67"
"","Andreas Borgman","D","1","5.3833333333333","9","5","64.29","9","2","81.82","6","1","85.71","2","0","100.00","4","2","66.67","1","1","50.00","0","0","0.00","33.33","100.00","1.333","2","4","0","100.00"
"","Jake Gardiner","D","1","7.0166666666667","10","5","66.67","7","3","70.00","7","3","70.00","1","0","100.00","6","2","75.00","4","0","100.00","1","0","100.00","14.29","100.00","1.143","5","1","4","55.56"
"","Martin Marincin","D","1","5.7833333333333","3","5","37.50","2","3","40.00","2","2","50.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","1","4","33.33"
"","Roman Polak","D","1","5.7","10","3","76.92","10","2","83.33","7","1","87.50","2","0","100.00","5","0","100.00","2","0","100.00","0","0","0.00","28.57","100.00","1.286","2","4","0","100.00"
"","Connor Brown","R","1","4.5833333333333","7","3","70.00","7","2","77.78","5","0","100.00","1","0","100.00","3","1","75.00","2","0","100.00","0","0","0.00","20.00","100.00","1.200","2","4","0","100.00"
"","Zach Hyman","C","1","4.25","7","3","70.00","3","3","50.00","3","2","60.00","0","0","0.00","5","2","71.43","1","1","50.00","0","0","0.00","0.00","100.00","1.000","4","1","2","66.67"
"","Leo Komarov","C","1","3.9","7","2","77.78","7","1","87.50","5","0","100.00","1","0","100.00","3","1","75.00","2","0","100.00","0","0","0.00","20.00","100.00","1.200","2","4","0","100.00"
"","Dominic Moore","C","1","3.7","3","1","75.00","3","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","50.00","100.00","1.500","0","1","3","0.00"
"","Matt Martin","L","1","3.8833333333333","3","1","75.00","3","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","50.00","100.00","1.500","0","1","3","0.00"
"","Josh Leivo","L","1","3.1833333333333","2","1","66.67","2","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","100.00","100.00","2.000","0","1","3","0.00"
