"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Zach Hyman","C","1","11.25","8","18","30.77","5","14","26.32","3","8","27.27","0","1","0.00","3","7","30.00","2","4","33.33","0","1","0.00","0.00","87.50","0.875","3","6","8","27.27"
"","Ron Hainsey","D","1","11.716666666667","8","18","30.77","4","15","21.05","3","11","21.43","0","2","0.00","4","5","44.44","2","3","40.00","0","1","0.00","0.00","81.82","0.818","5","6","5","50.00"
"","Morgan Rielly","D","1","11.6","7","15","31.82","3","14","17.65","2","10","16.67","0","3","0.00","3","8","27.27","2","4","33.33","0","1","0.00","0.00","70.00","0.700","4","4","4","50.00"
"","Auston Matthews","C","1","12.65","7","13","35.00","3","11","21.43","1","8","11.11","0","1","0.00","4","4","50.00","2","3","40.00","0","1","0.00","0.00","87.50","0.875","2","6","7","22.22"
"","William Nylander","C","1","9.85","6","11","35.29","2","10","16.67","1","6","14.29","0","1","0.00","3","5","37.50","1","3","25.00","0","1","0.00","0.00","83.33","0.833","2","5","2","50.00"
"","Roman Polak","D","1","11.5","8","10","44.44","7","7","50.00","7","5","58.33","0","1","0.00","3","3","50.00","2","0","100.00","0","0","0.00","0.00","80.00","0.800","2","8","5","28.57"
"","Patrick Marleau","C","1","8.1","7","7","50.00","6","7","46.15","6","5","54.55","0","2","0.00","4","4","50.00","2","0","100.00","0","0","0.00","0.00","60.00","0.600","1","4","2","33.33"
"","Connor Brown","R","1","8.1833333333333","6","7","46.15","6","6","50.00","6","5","54.55","0","2","0.00","3","3","50.00","1","0","100.00","0","0","0.00","0.00","60.00","0.600","2","3","4","33.33"
"","Leo Komarov","C","1","6.5666666666667","4","6","40.00","4","5","44.44","4","4","50.00","0","2","0.00","3","5","37.50","1","1","50.00","0","0","0.00","0.00","50.00","0.500","1","3","2","33.33"
"","Mitchell Marner","C","1","8.55","5","6","45.45","3","3","50.00","1","1","50.00","0","0","0.00","3","3","50.00","2","1","66.67","0","0","0.00","0.00","100.00","1.000","5","8","3","62.50"
"","Martin Marincin","D","1","9.4833333333333","7","5","58.33","4","3","57.14","2","1","66.67","0","0","0.00","3","3","50.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","4","4","5","44.44"
"","James van Riemsdyk","L","1","7.8","6","4","60.00","2","3","40.00","1","2","33.33","0","0","0.00","2","1","66.67","1","0","100.00","0","0","0.00","0.00","100.00","1.000","5","6","2","71.43"
"","Tyler Bozak","C","1","8.1166666666667","5","4","55.56","1","3","25.00","0","2","0.00","0","0","0.00","1","1","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","5","6","3","62.50"
"","Dominic Moore","C","1","5.6833333333333","6","3","66.67","5","2","71.43","5","2","71.43","0","0","0.00","2","0","100.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","2","0","1","66.67"
"","Andreas Borgman","D","1","7.8333333333333","5","3","62.50","5","3","62.50","5","2","71.43","0","0","0.00","1","2","33.33","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","5","1","50.00"
"","Jake Gardiner","D","1","12.183333333333","9","3","75.00","4","2","66.67","2","1","66.67","0","0","0.00","4","1","80.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","4","4","4","50.00"
"","Matt Martin","L","1","5.0666666666667","3","1","75.00","2","1","66.67","2","1","66.67","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","1","50.00"
"","Josh Leivo","L","1","5.4333333333333","4","1","80.00","2","1","66.67","2","1","66.67","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","1","50.00"
