"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Jake Gardiner","D","1","17.4","11","37","22.92","8","29","21.62","6","19","24.00","1","2","33.33","6","22","21.43","2","12","14.29","1","2","33.33","16.67","89.47","1.061","1","5","7","12.50"
"","Nikita Zaitsev","D","1","17.966666666667","9","36","20.00","7","28","20.00","5","19","20.83","1","2","33.33","4","23","14.81","2","12","14.29","1","2","33.33","20.00","89.47","1.095","0","6","10","0.00"
"","Ron Hainsey","D","1","22.4","12","29","29.27","11","25","30.56","9","19","32.14","2","1","66.67","6","12","33.33","1","6","14.29","0","0","0.00","22.22","94.74","1.170","2","8","13","13.33"
"","Morgan Rielly","D","1","20.8","12","27","30.77","10","23","30.30","8","17","32.00","2","1","66.67","6","11","35.29","1","6","14.29","0","0","0.00","25.00","94.12","1.191","2","7","12","14.29"
"","William Nylander","C","1","12.366666666667","6","26","18.75","5","20","20.00","2","15","11.76","2","3","40.00","3","14","17.65","0","6","0.00","0","2","0.00","100.00","80.00","1.800","4","1","9","30.77"
"","James van Riemsdyk","L","1","11.65","7","24","22.58","5","18","21.74","2","14","12.50","2","3","40.00","3","13","18.75","0","6","0.00","0","2","0.00","100.00","78.57","1.786","4","1","7","36.36"
"","Auston Matthews","C","1","17.316666666667","14","23","37.84","9","16","36.00","6","8","42.86","0","1","0.00","6","8","42.86","2","2","50.00","0","0","0.00","0.00","87.50","0.875","1","8","3","25.00"
"","Tyler Bozak","C","1","11.5","6","23","20.69","5","17","22.73","2","13","13.33","2","2","50.00","3","13","18.75","0","6","0.00","0","2","0.00","100.00","84.62","1.846","4","1","7","36.36"
"","Zach Hyman","C","1","15.433333333333","14","22","38.89","10","16","38.46","7","8","46.67","1","0","100.00","7","10","41.18","3","3","50.00","1","0","100.00","14.29","100.00","1.143","0","8","3","0.00"
"","Patrick Marleau","C","1","14.95","7","22","24.14","5","19","20.83","4","13","23.53","0","1","0.00","3","13","18.75","1","7","12.50","0","1","0.00","0.00","92.31","0.923","2","3","11","15.38"
"","Leo Komarov","C","1","15.166666666667","7","21","25.00","7","18","28.00","7","12","36.84","1","0","100.00","4","10","28.57","1","8","11.11","0","0","0.00","14.29","100.00","1.143","1","6","8","11.11"
"","Connor Brown","R","1","11.166666666667","5","19","20.83","3","15","16.67","2","11","15.38","0","1","0.00","2","12","14.29","0","3","0.00","0","1","0.00","0.00","90.91","0.909","1","3","6","14.29"
"","Nazem Kadri","C","1","14.616666666667","8","18","30.77","8","15","34.78","8","11","42.11","2","0","100.00","5","8","38.46","2","7","22.22","1","0","100.00","25.00","100.00","1.250","1","6","8","11.11"
"","Nikita Soshnikov","R","1","10.133333333333","2","17","10.53","1","16","5.88","1","12","7.69","0","1","0.00","2","11","15.38","0","6","0.00","0","1","0.00","0.00","91.67","0.917","0","3","7","0.00"
"","Connor Carrick","D","1","13.4","10","16","38.46","7","11","38.89","4","5","44.44","1","1","50.00","5","7","41.67","1","2","33.33","0","1","0.00","25.00","80.00","1.050","4","4","3","57.14"
"","Mitchell Marner","C","1","14.85","14","15","48.28","11","11","50.00","8","5","61.54","1","0","100.00","8","6","57.14","3","3","50.00","1","0","100.00","12.50","100.00","1.125","0","8","3","0.00"
"","Andreas Borgman","D","1","12.916666666667","10","15","40.00","7","10","41.18","4","5","44.44","1","1","50.00","5","7","41.67","1","2","33.33","0","1","0.00","25.00","80.00","1.050","3","4","5","37.50"
"","Josh Leivo","L","1","8.3","6","10","37.50","6","8","42.86","5","4","55.56","1","0","100.00","2","5","28.57","0","3","0.00","0","0","0.00","20.00","100.00","1.200","0","3","3","0.00"
