"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Nikita Zaitsev","D","1","9.15","2","21","8.70","2","17","10.53","2","10","16.67","1","0","100.00","1","14","6.67","1","7","12.50","1","0","100.00","50.00","100.00","1.500","0","3","8","0.00"
"","Jake Gardiner","D","1","8.35","3","18","14.29","2","15","11.76","2","8","20.00","1","0","100.00","2","12","14.29","1","6","14.29","1","0","100.00","50.00","100.00","1.500","0","2","5","0.00"
"","Ron Hainsey","D","1","10.95","3","15","16.67","2","12","14.29","1","7","12.50","0","0","0.00","1","8","11.11","0","4","0.00","0","0","0.00","0.00","100.00","1.000","0","2","7","0.00"
"","Leo Komarov","C","1","8.0166666666667","3","14","17.65","3","12","20.00","3","7","30.00","1","0","100.00","2","9","18.18","0","7","0.00","0","0","0.00","33.33","100.00","1.333","0","2","6","0.00"
"","Morgan Rielly","D","1","9.8833333333333","4","13","23.53","2","10","16.67","1","5","16.67","0","0","0.00","2","7","22.22","0","4","0.00","0","0","0.00","0.00","100.00","1.000","0","2","5","0.00"
"","Nazem Kadri","C","1","7.65","4","11","26.67","4","9","30.77","4","6","40.00","2","0","100.00","3","7","30.00","1","6","14.29","1","0","100.00","50.00","100.00","1.500","0","2","6","0.00"
"","Patrick Marleau","C","1","6.5333333333333","2","11","15.38","2","9","18.18","1","4","20.00","0","0","0.00","0","7","0.00","0","4","0.00","0","0","0.00","0.00","100.00","1.000","0","0","8","0.00"
"","Connor Brown","R","1","5.5333333333333","2","11","15.38","2","8","20.00","1","5","16.67","0","0","0.00","0","7","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","0","4","0.00"
"","Zach Hyman","C","1","7.0666666666667","3","10","23.08","2","7","22.22","1","3","25.00","1","0","100.00","2","6","25.00","1","1","50.00","1","0","100.00","100.00","100.00","2.000","0","2","1","0.00"
"","Nikita Soshnikov","R","1","4.7833333333333","0","10","0.00","0","9","0.00","0","6","0.00","0","0","0.00","0","6","0.00","0","4","0.00","0","0","0.00","0.00","100.00","1.000","0","1","4","0.00"
"","James van Riemsdyk","L","1","5.9166666666667","2","9","18.18","1","6","14.29","0","3","0.00","0","0","0.00","1","5","16.67","0","2","0.00","0","0","0.00","0.00","100.00","1.000","2","1","3","40.00"
"","Tyler Bozak","C","1","5.8166666666667","2","9","18.18","1","6","14.29","0","3","0.00","0","0","0.00","1","5","16.67","0","2","0.00","0","0","0.00","0.00","100.00","1.000","2","1","3","40.00"
"","William Nylander","C","1","6.15","2","9","18.18","1","6","14.29","0","3","0.00","0","0","0.00","1","5","16.67","0","2","0.00","0","0","0.00","0.00","100.00","1.000","2","1","3","40.00"
"","Auston Matthews","C","1","7.95","2","9","18.18","1","6","14.29","0","2","0.00","0","0","0.00","1","4","20.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","2","1","0.00"
"","Josh Leivo","L","1","4.45","4","6","40.00","4","5","44.44","3","2","60.00","1","0","100.00","1","5","16.67","0","3","0.00","0","0","0.00","33.33","100.00","1.333","0","1","2","0.00"
"","Andreas Borgman","D","1","6.1833333333333","4","5","44.44","4","2","66.67","2","0","100.00","1","0","100.00","2","3","40.00","0","1","0.00","0","0","0.00","50.00","100.00","1.500","2","1","2","50.00"
"","Mitchell Marner","C","1","6.4333333333333","4","5","44.44","3","4","42.86","2","1","66.67","1","0","100.00","3","3","50.00","1","1","50.00","1","0","100.00","50.00","100.00","1.500","0","2","1","0.00"
"","Connor Carrick","D","1","6.2666666666667","4","4","50.00","4","2","66.67","2","0","100.00","1","0","100.00","2","2","50.00","0","0","0.00","0","0","0.00","50.00","100.00","1.500","2","0","1","66.67"
