"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Jake Gardiner","D","1","11.916666666667","8","27","22.86","6","21","22.22","4","15","21.05","0","2","0.00","4","15","21.05","1","9","10.00","0","2","0.00","0.00","86.67","0.867","1","4","4","20.00"
"","Nikita Zaitsev","D","1","12.766666666667","7","26","21.21","5","20","20.00","3","14","17.65","0","2","0.00","3","16","15.79","1","9","10.00","0","2","0.00","0.00","85.71","0.857","0","5","6","0.00"
"","Ron Hainsey","D","1","16.666666666667","11","21","34.38","11","18","37.93","9","14","39.13","2","1","66.67","5","6","45.45","1","3","25.00","0","0","0.00","22.22","92.86","1.151","2","7","11","15.38"
"","William Nylander","C","1","8.8833333333333","4","21","16.00","4","17","19.05","2","13","13.33","2","3","40.00","2","11","15.38","0","5","0.00","0","2","0.00","100.00","76.92","1.769","2","1","8","20.00"
"","Morgan Rielly","D","1","16.05","10","20","33.33","10","17","37.04","8","13","38.10","2","1","66.67","4","6","40.00","1","3","25.00","0","0","0.00","25.00","92.31","1.173","2","6","11","15.38"
"","Auston Matthews","C","1","12.183333333333","13","19","40.63","9","12","42.86","6","7","46.15","0","1","0.00","5","7","41.67","2","2","50.00","0","0","0.00","0.00","85.71","0.857","1","7","3","25.00"
"","James van Riemsdyk","L","1","8.4666666666667","5","19","20.83","4","15","21.05","2","12","14.29","2","3","40.00","2","10","16.67","0","5","0.00","0","2","0.00","100.00","75.00","1.750","2","1","6","25.00"
"","Tyler Bozak","C","1","8.4166666666667","4","18","18.18","4","14","22.22","2","11","15.38","2","2","50.00","2","10","16.67","0","5","0.00","0","2","0.00","100.00","81.82","1.818","2","1","6","25.00"
"","Patrick Marleau","C","1","12.1","5","18","21.74","3","16","15.79","3","12","20.00","0","1","0.00","3","9","25.00","1","5","16.67","0","1","0.00","0.00","91.67","0.917","2","3","9","18.18"
"","Zach Hyman","C","1","11.183333333333","12","17","41.38","9","11","45.00","6","6","50.00","0","0","0.00","5","7","41.67","2","2","50.00","0","0","0.00","0.00","100.00","1.000","0","7","3","0.00"
"","Leo Komarov","C","1","11.133333333333","7","14","33.33","7","12","36.84","7","7","50.00","1","0","100.00","4","5","44.44","1","5","16.67","0","0","0.00","14.29","100.00","1.143","1","5","6","14.29"
"","Connor Brown","R","1","7.5166666666667","3","14","17.65","1","11","8.33","1","9","10.00","0","1","0.00","2","8","20.00","0","2","0.00","0","1","0.00","0.00","88.89","0.889","1","3","4","20.00"
"","Connor Carrick","D","1","8.5833333333333","8","13","38.10","5","9","35.71","4","5","44.44","1","1","50.00","5","6","45.45","1","2","33.33","0","1","0.00","25.00","80.00","1.050","2","4","3","40.00"
"","Andreas Borgman","D","1","9.1833333333333","8","13","38.10","5","9","35.71","4","5","44.44","1","1","50.00","5","7","41.67","1","2","33.33","0","1","0.00","25.00","80.00","1.050","1","4","5","16.67"
"","Nazem Kadri","C","1","10.566666666667","7","12","36.84","7","10","41.18","7","7","50.00","1","0","100.00","4","4","50.00","1","4","20.00","0","0","0.00","14.29","100.00","1.143","1","5","6","14.29"
"","Mitchell Marner","C","1","10.3","12","11","52.17","10","7","58.82","7","4","63.64","0","0","0.00","6","4","60.00","2","2","50.00","0","0","0.00","0.00","100.00","1.000","0","7","3","0.00"
"","Nikita Soshnikov","R","1","6.9333333333333","2","11","15.38","1","11","8.33","1","8","11.11","0","1","0.00","2","7","22.22","0","3","0.00","0","1","0.00","0.00","87.50","0.875","0","2","5","0.00"
"","Josh Leivo","L","1","5.0666666666667","4","6","40.00","4","5","44.44","4","3","57.14","1","0","100.00","2","2","50.00","0","2","0.00","0","0","0.00","25.00","100.00","1.250","0","3","1","0.00"
