"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Morgan Rielly","D","1","13.066666666667","15","15","50.00","12","12","50.00","10","11","47.62","2","0","100.00","9","8","52.94","4","4","50.00","0","0","0.00","20.00","100.00","1.200","6","2","6","50.00"
"","Ron Hainsey","D","1","13.4","13","15","46.43","11","13","45.83","8","11","42.11","2","0","100.00","7","8","46.67","3","4","42.86","0","0","0.00","25.00","100.00","1.250","5","3","6","45.45"
"","Nikita Zaitsev","D","1","14.1","11","13","45.83","8","11","42.11","6","5","54.55","0","0","0.00","5","5","50.00","1","3","25.00","0","0","0.00","0.00","100.00","1.000","7","6","4","63.64"
"","Auston Matthews","C","1","9.8833333333333","14","11","56.00","12","10","54.55","8","7","53.33","1","0","100.00","9","5","64.29","3","1","75.00","0","0","0.00","12.50","100.00","1.125","3","1","6","33.33"
"","William Nylander","C","1","9.9166666666667","13","11","54.17","11","10","52.38","7","7","50.00","1","0","100.00","8","5","61.54","3","1","75.00","0","0","0.00","14.29","100.00","1.143","3","1","6","33.33"
"","Jake Gardiner","D","1","13.566666666667","12","11","52.17","9","10","47.37","6","5","54.55","0","0","0.00","5","5","50.00","1","3","25.00","0","0","0.00","0.00","100.00","1.000","7","6","4","63.64"
"","Tyler Bozak","C","1","10.5","5","10","33.33","4","9","30.77","3","7","30.00","0","0","0.00","2","4","33.33","0","3","0.00","0","0","0.00","0.00","100.00","1.000","7","6","0","100.00"
"","James van Riemsdyk","L","1","9.8166666666667","5","9","35.71","4","8","33.33","3","6","33.33","0","0","0.00","2","3","40.00","0","3","0.00","0","0","0.00","0.00","100.00","1.000","7","6","0","100.00"
"","Connor Brown","R","1","9.9833333333333","5","9","35.71","4","8","33.33","3","6","33.33","0","0","0.00","2","3","40.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","7","6","0","100.00"
"","Zach Hyman","C","1","9.0166666666667","14","8","63.64","12","7","63.16","8","4","66.67","1","0","100.00","9","4","69.23","3","1","75.00","0","0","0.00","12.50","100.00","1.125","3","1","6","33.33"
"","Mitchell Marner","C","1","10.1","10","7","58.82","8","6","57.14","8","4","66.67","1","0","100.00","5","4","55.56","1","3","25.00","0","0","0.00","12.50","100.00","1.125","4","2","4","50.00"
"","Patrick Marleau","C","1","9.4666666666667","9","6","60.00","7","5","58.33","7","3","70.00","1","0","100.00","4","3","57.14","1","2","33.33","0","0","0.00","14.29","100.00","1.143","4","2","4","50.00"
"","Nazem Kadri","C","1","9.85","9","6","60.00","7","5","58.33","7","3","70.00","1","0","100.00","4","3","57.14","1","2","33.33","0","0","0.00","14.29","100.00","1.143","4","2","4","50.00"
"","Leo Komarov","C","1","6.2833333333333","7","6","53.85","5","5","50.00","3","5","37.50","0","0","0.00","4","4","50.00","2","1","66.67","0","0","0.00","0.00","100.00","1.000","2","1","1","66.67"
"","Travis Dermott","D","1","8.0666666666667","11","2","84.62","9","2","81.82","7","2","77.78","0","0","0.00","7","1","87.50","2","0","100.00","0","0","0.00","0.00","100.00","1.000","4","2","1","80.00"
"","Connor Carrick","D","1","6.9666666666667","8","2","80.00","7","2","77.78","5","2","71.43","0","0","0.00","5","1","83.33","1","0","100.00","0","0","0.00","0.00","100.00","1.000","3","1","1","75.00"
"","Dominic Moore","C","1","4.35","7","2","77.78","5","1","83.33","3","1","75.00","0","0","0.00","4","2","66.67","2","1","66.67","0","0","0.00","0.00","100.00","1.000","2","1","1","66.67"
"","Kasperi Kapanen","R","1","4.5833333333333","7","2","77.78","5","1","83.33","3","1","75.00","0","0","0.00","4","2","66.67","2","1","66.67","0","0","0.00","0.00","100.00","1.000","2","1","1","66.67"
