"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Connor Carrick","D","1","7.3333333333333","7","9","43.75","6","7","46.15","5","4","55.56","0","1","0.00","3","5","37.50","2","3","40.00","0","1","0.00","0.00","75.00","0.750","2","1","0","100.00"
"","Travis Dermott","D","1","6.75","4","7","36.36","4","7","36.36","3","4","42.86","0","1","0.00","1","5","16.67","1","3","25.00","0","1","0.00","0.00","75.00","0.750","1","1","0","100.00"
"","Tyler Bozak","C","1","4.7833333333333","3","6","33.33","1","6","14.29","0","5","0.00","0","1","0.00","2","4","33.33","0","2","0.00","0","1","0.00","0.00","80.00","0.800","2","2","1","66.67"
"","Ron Hainsey","D","1","6.4666666666667","8","5","61.54","5","5","50.00","3","4","42.86","0","0","0.00","3","4","42.86","0","2","0.00","0","0","0.00","0.00","100.00","1.000","0","5","1","0.00"
"","Leo Komarov","C","1","4.95","3","5","37.50","3","4","42.86","1","3","25.00","0","0","0.00","0","4","0.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","0","5","0","0.00"
"","Kasperi Kapanen","R","1","4.55","3","5","37.50","3","4","42.86","1","3","25.00","0","0","0.00","0","4","0.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","0","3","0","0.00"
"","Morgan Rielly","D","1","4.2666666666667","7","4","63.64","4","4","50.00","3","3","50.00","0","0","0.00","3","3","50.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","0","3","1","0.00"
"","Dominic Moore","C","1","4.1833333333333","3","4","42.86","3","4","42.86","1","3","25.00","0","0","0.00","0","4","0.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","0","3","0","0.00"
"","Patrick Marleau","C","1","4.1666666666667","2","4","33.33","1","4","20.00","1","3","25.00","0","0","0.00","1","2","33.33","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","3","1","0.00"
"","James van Riemsdyk","L","1","4.1666666666667","3","4","42.86","1","4","20.00","0","2","0.00","0","1","0.00","2","3","40.00","0","2","0.00","0","1","0.00","0.00","50.00","0.500","2","2","0","100.00"
"","Nazem Kadri","C","1","4.8833333333333","3","4","42.86","1","4","20.00","1","3","25.00","0","0","0.00","1","2","33.33","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","3","1","0.00"
"","Auston Matthews","C","1","5.7666666666667","9","3","75.00","8","1","88.89","6","0","100.00","0","0","0.00","3","1","75.00","2","1","66.67","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
"","Zach Hyman","C","1","5.7833333333333","9","2","81.82","8","1","88.89","6","0","100.00","0","0","0.00","3","1","75.00","2","1","66.67","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
"","William Nylander","C","1","5.6333333333333","8","2","80.00","8","1","88.89","6","1","85.71","0","1","0.00","3","1","75.00","2","1","66.67","0","1","0.00","0.00","0.00","0.000","1","1","1","50.00"
"","Jake Gardiner","D","1","5.1333333333333","5","2","71.43","4","0","100.00","2","0","100.00","0","0","0.00","2","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","2","3","1","66.67"
"","Connor Brown","R","1","3.9166666666667","3","2","60.00","1","2","33.33","0","1","0.00","0","0","0.00","2","1","66.67","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","2","0","100.00"
"","Nikita Zaitsev","D","1","7.15","3","1","75.00","3","1","75.00","0","1","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","5","1","50.00"
"","Mitchell Marner","C","1","2.8666666666667","2","1","66.67","1","1","50.00","1","0","100.00","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
