"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Nikita Zaitsev","D","1","5.8166666666667","3","11","21.43","3","10","23.08","2","5","28.57","0","1","0.00","1","9","10.00","0","2","0.00","0","0","0.00","0.00","80.00","0.800","1","4","5","16.67"
"","William Nylander","C","1","5.0333333333333","2","10","16.67","2","10","16.67","2","7","22.22","0","1","0.00","2","8","20.00","1","3","25.00","0","0","0.00","0.00","85.71","0.857","1","3","6","14.29"
"","Auston Matthews","C","1","5.1","2","10","16.67","2","10","16.67","2","7","22.22","0","1","0.00","2","8","20.00","1","3","25.00","0","0","0.00","0.00","85.71","0.857","1","3","6","14.29"
"","Morgan Rielly","D","1","6.8166666666667","6","9","40.00","5","8","38.46","3","7","30.00","0","1","0.00","4","6","40.00","2","4","33.33","0","1","0.00","0.00","85.71","0.857","3","1","5","37.50"
"","Jake Gardiner","D","1","5.0833333333333","4","9","30.77","4","8","33.33","3","4","42.86","0","1","0.00","2","8","20.00","1","1","50.00","0","0","0.00","0.00","75.00","0.750","1","4","5","16.67"
"","Zach Hyman","C","1","4.1166666666667","2","9","18.18","2","9","18.18","2","6","25.00","0","1","0.00","2","7","22.22","1","3","25.00","0","0","0.00","0.00","83.33","0.833","1","3","5","16.67"
"","Ron Hainsey","D","1","6.3666666666667","5","8","38.46","4","7","36.36","2","5","28.57","0","0","0.00","4","5","44.44","2","4","33.33","0","0","0.00","0.00","100.00","1.000","3","1","4","42.86"
"","Nazem Kadri","C","1","4.8333333333333","3","8","27.27","3","6","33.33","2","4","33.33","0","1","0.00","1","5","16.67","0","2","0.00","0","1","0.00","0.00","75.00","0.750","2","2","3","40.00"
"","Mitchell Marner","C","1","4.0666666666667","2","8","20.00","2","6","25.00","1","4","20.00","0","1","0.00","1","5","16.67","0","2","0.00","0","1","0.00","0.00","75.00","0.750","2","2","3","40.00"
"","Roman Polak","D","1","6.4833333333333","5","7","41.67","4","5","44.44","4","5","44.44","0","0","0.00","2","3","40.00","2","1","66.67","0","0","0.00","0.00","100.00","1.000","5","1","2","71.43"
"","Patrick Marleau","C","1","3.9833333333333","2","7","22.22","2","5","28.57","1","3","25.00","0","0","0.00","1","4","20.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","2","2","3","40.00"
"","Travis Dermott","D","1","6.0666666666667","7","6","53.85","6","4","60.00","6","4","60.00","0","1","0.00","3","3","50.00","3","2","60.00","0","1","0.00","0.00","75.00","0.750","5","1","1","83.33"
"","James van Riemsdyk","L","1","5.7666666666667","6","6","50.00","5","5","50.00","3","4","42.86","0","1","0.00","4","3","57.14","3","2","60.00","0","1","0.00","0.00","75.00","0.750","2","1","2","50.00"
"","Tyler Bozak","C","1","6.1333333333333","7","5","58.33","6","4","60.00","4","3","57.14","0","0","0.00","4","2","66.67","3","1","75.00","0","0","0.00","0.00","100.00","1.000","2","1","2","50.00"
"","Connor Brown","R","1","6.5833333333333","7","5","58.33","6","4","60.00","4","3","57.14","0","0","0.00","4","2","66.67","3","1","75.00","0","0","0.00","0.00","100.00","1.000","2","1","2","50.00"
"","Dominic Moore","C","1","3.3833333333333","4","3","57.14","3","2","60.00","3","2","60.00","0","0","0.00","1","3","25.00","1","1","50.00","0","0","0.00","0.00","100.00","1.000","4","0","1","80.00"
"","Leo Komarov","C","1","3.1","4","2","66.67","3","1","75.00","3","1","75.00","0","0","0.00","1","2","33.33","1","1","50.00","0","0","0.00","0.00","100.00","1.000","4","0","0","100.00"
"","Kasperi Kapanen","R","1","2.85","4","2","66.67","3","1","75.00","3","1","75.00","0","0","0.00","1","2","33.33","1","1","50.00","0","0","0.00","0.00","100.00","1.000","4","0","0","100.00"
