"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Nikita Zaitsev","D","1","4.9333333333333","3","10","23.08","3","9","25.00","2","4","33.33","0","1","0.00","1","9","10.00","0","2","0.00","0","0","0.00","0.00","75.00","0.750","1","4","5","16.67"
"","Jake Gardiner","D","1","4.65","4","9","30.77","4","8","33.33","3","4","42.86","0","1","0.00","2","8","20.00","1","1","50.00","0","0","0.00","0.00","75.00","0.750","1","4","5","16.67"
"","Zach Hyman","C","1","3.3333333333333","2","9","18.18","2","9","18.18","2","6","25.00","0","1","0.00","2","7","22.22","1","3","25.00","0","0","0.00","0.00","83.33","0.833","1","3","5","16.67"
"","William Nylander","C","1","3.3333333333333","2","9","18.18","2","9","18.18","2","6","25.00","0","1","0.00","2","7","22.22","1","3","25.00","0","0","0.00","0.00","83.33","0.833","1","3","5","16.67"
"","Auston Matthews","C","1","3.3333333333333","2","9","18.18","2","9","18.18","2","6","25.00","0","1","0.00","2","7","22.22","1","3","25.00","0","0","0.00","0.00","83.33","0.833","1","3","5","16.67"
"","Ron Hainsey","D","1","5.2833333333333","5","8","38.46","4","7","36.36","2","5","28.57","0","0","0.00","4","5","44.44","2","4","33.33","0","0","0.00","0.00","100.00","1.000","2","1","3","40.00"
"","Morgan Rielly","D","1","5.0166666666667","6","7","46.15","5","6","45.45","3","5","37.50","0","0","0.00","4","4","50.00","2","3","40.00","0","0","0.00","0.00","100.00","1.000","2","1","3","40.00"
"","Nazem Kadri","C","1","3.7666666666667","3","6","33.33","3","4","42.86","2","2","50.00","0","0","0.00","1","4","20.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","2","2","33.33"
"","Patrick Marleau","C","1","3.1","2","6","25.00","2","4","33.33","1","2","33.33","0","0","0.00","1","4","20.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","2","2","33.33"
"","Mitchell Marner","C","1","3.1","2","6","25.00","2","4","33.33","1","2","33.33","0","0","0.00","1","4","20.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","2","2","33.33"
"","Tyler Bozak","C","1","6.0833333333333","7","5","58.33","6","4","60.00","4","3","57.14","0","0","0.00","4","2","66.67","3","1","75.00","0","0","0.00","0.00","100.00","1.000","2","1","2","50.00"
"","Connor Brown","R","1","6.2833333333333","7","5","58.33","6","4","60.00","4","3","57.14","0","0","0.00","4","2","66.67","3","1","75.00","0","0","0.00","0.00","100.00","1.000","2","1","2","50.00"
"","James van Riemsdyk","L","1","5.2833333333333","6","5","54.55","5","4","55.56","3","3","50.00","0","0","0.00","4","2","66.67","3","1","75.00","0","0","0.00","0.00","100.00","1.000","2","1","2","50.00"
"","Travis Dermott","D","1","4.5833333333333","7","3","70.00","6","2","75.00","6","2","75.00","0","0","0.00","3","0","100.00","3","0","100.00","0","0","0.00","0.00","100.00","1.000","4","1","1","80.00"
"","Roman Polak","D","1","4.5333333333333","5","3","62.50","4","2","66.67","4","2","66.67","0","0","0.00","2","0","100.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","4","1","1","80.00"
"","Dominic Moore","C","1","1.85","4","0","100.00","3","0","100.00","3","0","100.00","0","0","0.00","1","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","3","0","0","100.00"
"","Leo Komarov","C","1","2.05","4","0","100.00","3","0","100.00","3","0","100.00","0","0","0.00","1","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","3","0","0","100.00"
"","Kasperi Kapanen","R","1","1.9833333333333","4","0","100.00","3","0","100.00","3","0","100.00","0","0","0.00","1","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","3","0","0","100.00"
