"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","19.25","14","25","35.90","8","19","29.63","5","12","29.41","0","0","0.00","6","13","31.58","2","5","28.57","0","0","0.00","0.00","100.00","1.000","8","3","11","42.11"
"","Morgan Rielly","D","1","18.466666666667","16","24","40.00","10","19","34.48","6","15","28.57","0","0","0.00","7","11","38.89","2","3","40.00","0","0","0.00","0.00","100.00","1.000","7","4","13","35.00"
"","Nazem Kadri","C","1","16.2","16","23","41.03","12","20","37.50","8","15","34.78","1","0","100.00","12","13","48.00","4","4","50.00","0","0","0.00","12.50","100.00","1.125","5","4","10","33.33"
"","Jake Gardiner","D","1","22.016666666667","21","20","51.22","15","17","46.88","9","12","42.86","1","0","100.00","9","7","56.25","5","2","71.43","0","0","0.00","11.11","100.00","1.111","4","11","7","36.36"
"","Leo Komarov","C","1","14.25","13","20","39.39","9","17","34.62","6","11","35.29","0","0","0.00","9","10","47.37","4","2","66.67","0","0","0.00","0.00","100.00","1.000","5","3","8","38.46"
"","William Nylander","C","1","15.4","16","19","45.71","11","16","40.74","8","11","42.11","1","0","100.00","10","11","47.62","4","3","57.14","0","0","0.00","12.50","100.00","1.125","5","4","9","35.71"
"","Nikita Zaitsev","D","1","19.366666666667","17","18","48.57","13","16","44.83","8","11","42.11","0","0","0.00","8","5","61.54","5","1","83.33","0","0","0.00","0.00","100.00","1.000","5","11","5","50.00"
"","Mitchell Marner","C","1","14.816666666667","12","14","46.15","7","11","38.89","4","8","33.33","0","0","0.00","6","5","54.55","2","3","40.00","0","0","0.00","0.00","100.00","1.000","5","4","11","31.25"
"","James van Riemsdyk","L","1","14.983333333333","13","12","52.00","7","10","41.18","4","8","33.33","0","0","0.00","6","4","60.00","2","2","50.00","0","0","0.00","0.00","100.00","1.000","5","4","10","33.33"
"","Tyler Bozak","C","1","14.933333333333","13","12","52.00","7","10","41.18","4","7","36.36","0","0","0.00","6","3","66.67","2","1","66.67","0","0","0.00","0.00","100.00","1.000","5","4","9","35.71"
"","Patrick Marleau","C","1","15.6","16","11","59.26","12","6","66.67","6","4","60.00","0","0","0.00","5","4","55.56","3","1","75.00","0","0","0.00","0.00","100.00","1.000","5","5","5","50.00"
"","Connor Carrick","D","1","14.783333333333","15","11","57.69","12","8","60.00","5","5","50.00","0","0","0.00","6","5","54.55","2","1","66.67","0","0","0.00","0.00","100.00","1.000","4","2","6","40.00"
"","Zach Hyman","C","1","14.066666666667","16","10","61.54","13","5","72.22","7","4","63.64","0","0","0.00","6","2","75.00","3","0","100.00","0","0","0.00","0.00","100.00","1.000","5","5","3","62.50"
"","Connor Brown","R","1","14.3","16","10","61.54","12","6","66.67","6","5","54.55","0","0","0.00","5","3","62.50","3","0","100.00","0","0","0.00","0.00","100.00","1.000","5","5","4","55.56"
"","Andreas Borgman","D","1","14.7","15","10","60.00","12","7","63.16","5","5","50.00","0","0","0.00","6","4","60.00","2","1","66.67","0","0","0.00","0.00","100.00","1.000","4","2","6","40.00"
"","Nikita Soshnikov","R","1","9.7166666666667","6","10","37.50","6","9","40.00","2","5","28.57","0","0","0.00","0","5","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","4","2","33.33"
"","Dominic Moore","C","1","9.5","6","9","40.00","6","8","42.86","2","5","28.57","0","0","0.00","0","4","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","4","1","50.00"
"","Matt Martin","L","1","8.15","5","8","38.46","5","7","41.67","1","4","20.00","0","0","0.00","0","3","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","4","1","50.00"
