"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Dominic Moore","C","1","0.81666666666667","0","4","0.00","0","3","0.00","0","1","0.00","0","0","0.00","0","3","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
"","Roman Polak","D","1","0.91666666666667","0","4","0.00","0","3","0.00","0","1","0.00","0","0","0.00","0","3","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
"","Leo Komarov","C","1","0.81666666666667","0","4","0.00","0","3","0.00","0","1","0.00","0","0","0.00","0","3","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
"","Jake Gardiner","D","1","1.65","2","4","33.33","0","3","0.00","0","3","0.00","0","1","0.00","1","3","25.00","0","2","0.00","0","1","0.00","0.00","66.67","0.667","0","0","1","0.00"
"","Kasperi Kapanen","R","1","0.81666666666667","0","4","0.00","0","3","0.00","0","1","0.00","0","0","0.00","0","3","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
"","Travis Dermott","D","1","0.91666666666667","0","4","0.00","0","3","0.00","0","1","0.00","0","0","0.00","0","3","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
"","Nikita Zaitsev","D","1","1.65","2","4","33.33","0","3","0.00","0","3","0.00","0","1","0.00","1","3","25.00","0","2","0.00","0","1","0.00","0.00","66.67","0.667","0","0","1","0.00"
"","Patrick Marleau","C","1","1.05","1","3","25.00","0","3","0.00","0","3","0.00","0","1","0.00","1","2","33.33","0","2","0.00","0","1","0.00","0.00","66.67","0.667","0","1","1","0.00"
"","Nazem Kadri","C","1","1.05","1","3","25.00","0","3","0.00","0","3","0.00","0","1","0.00","1","2","33.33","0","2","0.00","0","1","0.00","0.00","66.67","0.667","0","1","1","0.00"
"","Mitchell Marner","C","1","1.05","1","3","25.00","0","3","0.00","0","3","0.00","0","1","0.00","1","2","33.33","0","2","0.00","0","1","0.00","0.00","66.67","0.667","0","1","1","0.00"
"","James van Riemsdyk","L","1","0.71666666666667","0","1","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
"","Tyler Bozak","C","1","0.71666666666667","0","1","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
"","William Nylander","C","1","1.3666666666667","1","1","50.00","0","0","0.00","0","0","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Ron Hainsey","D","1","1.1333333333333","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","2","0","0.00"
"","Tomas Plekanec","C","1","1.1166666666667","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Zach Hyman","C","1","1.1166666666667","1","0","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Morgan Rielly","D","1","1.1333333333333","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","2","0","0.00"
"","Connor Brown","R","1","0.46666666666667","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
