"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Jake Gardiner","D","1","19.816666666667","23","20","53.49","13","16","44.83","9","11","45.00","0","1","0.00","11","14","44.00","4","3","57.14","0","0","0.00","0.00","90.91","0.909","8","4","6","57.14"
"","Morgan Rielly","D","1","19.066666666667","21","20","51.22","13","14","48.15","10","12","45.45","0","0","0.00","12","12","50.00","2","4","33.33","0","0","0.00","0.00","100.00","1.000","3","8","7","30.00"
"","Connor Carrick","D","1","18.6","18","19","48.65","11","15","42.31","7","10","41.18","0","0","0.00","9","13","40.91","4","3","57.14","0","0","0.00","0.00","100.00","1.000","7","4","6","53.85"
"","Patrick Marleau","C","1","13.55","9","17","34.62","6","12","33.33","5","10","33.33","0","1","0.00","5","11","31.25","1","4","20.00","0","0","0.00","0.00","90.00","0.900","3","6","6","33.33"
"","Auston Matthews","C","1","16.05","21","16","56.76","11","11","50.00","8","9","47.06","0","0","0.00","12","10","54.55","3","1","75.00","0","0","0.00","0.00","100.00","1.000","6","3","7","46.15"
"","Leo Komarov","C","1","13.15","11","16","40.74","6","12","33.33","5","10","33.33","0","0","0.00","6","11","35.29","1","4","20.00","0","0","0.00","0.00","100.00","1.000","2","6","6","25.00"
"","Nazem Kadri","C","1","13.683333333333","10","16","38.46","6","11","35.29","5","9","35.71","0","0","0.00","6","10","37.50","1","4","20.00","0","0","0.00","0.00","100.00","1.000","2","7","6","25.00"
"","William Nylander","C","1","15.7","20","15","57.14","11","11","50.00","8","9","47.06","0","0","0.00","12","10","54.55","3","1","75.00","0","0","0.00","0.00","100.00","1.000","6","3","7","46.15"
"","Travis Dermott","D","1","9.85","7","15","31.82","4","12","25.00","4","10","28.57","0","0","0.00","3","12","20.00","1","3","25.00","0","0","0.00","0.00","100.00","1.000","1","1","2","33.33"
"","Zach Hyman","C","1","14.433333333333","20","13","60.61","11","8","57.89","8","7","53.33","0","0","0.00","10","8","55.56","3","1","75.00","0","0","0.00","0.00","100.00","1.000","6","4","7","46.15"
"","Ron Hainsey","D","1","16.05","17","12","58.62","11","7","61.11","8","7","53.33","0","0","0.00","11","7","61.11","2","3","40.00","0","0","0.00","0.00","100.00","1.000","3","7","7","30.00"
"","Mitchell Marner","C","1","11.8","13","12","52.00","10","10","50.00","8","9","47.06","0","1","0.00","7","10","41.18","4","2","66.67","0","0","0.00","0.00","88.89","0.889","3","2","1","75.00"
"","James van Riemsdyk","L","1","11.333333333333","11","11","50.00","8","10","44.44","6","9","40.00","0","0","0.00","6","9","40.00","3","2","60.00","0","0","0.00","0.00","100.00","1.000","2","2","1","66.67"
"","Roman Polak","D","1","10.066666666667","9","11","45.00","6","9","40.00","6","8","42.86","0","0","0.00","5","8","38.46","2","2","50.00","0","0","0.00","0.00","100.00","1.000","1","1","2","33.33"
"","Tyler Bozak","C","1","11.716666666667","13","10","56.52","10","9","52.63","8","8","50.00","0","0","0.00","7","9","43.75","4","2","66.67","0","0","0.00","0.00","100.00","1.000","2","2","1","66.67"
"","Connor Brown","R","1","7.0166666666667","5","8","38.46","3","6","33.33","2","3","40.00","0","0","0.00","2","4","33.33","0","2","0.00","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
"","Frederik Gauthier","C","1","6.5333333333333","5","7","41.67","3","6","33.33","2","3","40.00","0","0","0.00","2","4","33.33","0","2","0.00","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
"","Matt Martin","L","1","6.0666666666667","6","6","50.00","3","5","37.50","2","2","50.00","0","0","0.00","3","4","42.86","0","2","0.00","0","0","0.00","0.00","100.00","1.000","1","1","1","50.00"
