"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","19","19","24","44.19","16","18","47.06","15","15","50.00","1","0","100.00","7","10","41.18","5","3","62.50","1","0","100.00","6.67","100.00","1.067","7","7","8","46.67"
"","Morgan Rielly","D","1","18.2","20","21","48.78","17","15","53.13","16","12","57.14","0","0","0.00","6","10","37.50","4","2","66.67","0","0","0.00","0.00","100.00","1.000","10","8","5","66.67"
"","Nazem Kadri","C","1","13.666666666667","13","16","44.83","12","11","52.17","11","8","57.89","1","0","100.00","3","2","60.00","2","1","66.67","1","0","100.00","9.09","100.00","1.091","2","0","7","22.22"
"","Zach Hyman","C","1","13.433333333333","13","14","48.15","13","14","48.15","10","11","47.62","1","0","100.00","7","6","53.85","5","2","71.43","1","0","100.00","10.00","100.00","1.100","3","4","5","37.50"
"","Roman Polak","D","1","14.583333333333","11","14","44.00","10","11","47.62","8","8","50.00","2","0","100.00","6","5","54.55","2","4","33.33","1","0","100.00","25.00","100.00","1.250","2","2","11","15.38"
"","Jake Gardiner","D","1","16.816666666667","12","14","46.15","10","11","47.62","8","8","50.00","1","0","100.00","5","6","45.45","1","4","20.00","0","0","0.00","12.50","100.00","1.125","6","3","8","42.86"
"","Patrick Marleau","C","1","15.066666666667","17","13","56.67","17","12","58.62","14","9","60.87","2","0","100.00","9","5","64.29","7","2","77.78","1","0","100.00","14.29","100.00","1.143","3","4","4","42.86"
"","Mitchell Marner","C","1","13.183333333333","18","12","60.00","14","8","63.64","13","6","68.42","1","0","100.00","3","3","50.00","2","1","66.67","0","0","0.00","7.69","100.00","1.077","2","0","7","22.22"
"","William Nylander","C","1","12.55","15","11","57.69","15","11","57.69","12","9","57.14","1","0","100.00","7","5","58.33","5","2","71.43","0","0","0.00","8.33","100.00","1.083","3","4","1","75.00"
"","Tyler Bozak","C","1","14.383333333333","14","11","56.00","10","5","66.67","8","2","80.00","0","0","0.00","4","4","50.00","2","1","66.67","0","0","0.00","0.00","100.00","1.000","8","7","4","66.67"
"","Connor Brown","R","1","12.966666666667","12","11","52.17","10","5","66.67","8","2","80.00","0","0","0.00","4","4","50.00","2","1","66.67","0","0","0.00","0.00","100.00","1.000","8","7","1","88.89"
"","Kasperi Kapanen","R","1","9.4666666666667","5","11","31.25","4","8","33.33","4","6","40.00","1","0","100.00","3","7","30.00","0","4","0.00","0","0","0.00","25.00","100.00","1.250","1","3","7","12.50"
"","Matt Martin","L","1","8.1","7","10","41.18","7","8","46.67","6","6","50.00","1","0","100.00","3","7","30.00","0","4","0.00","0","0","0.00","16.67","100.00","1.167","1","3","5","16.67"
"","James van Riemsdyk","L","1","12.866666666667","13","9","59.09","11","5","68.75","9","3","75.00","1","0","100.00","5","2","71.43","2","0","100.00","0","0","0.00","11.11","100.00","1.111","8","7","2","80.00"
"","Travis Dermott","D","1","12.883333333333","15","8","65.22","13","6","68.42","10","3","76.92","1","0","100.00","5","2","71.43","3","1","75.00","0","0","0.00","10.00","100.00","1.100","2","4","2","50.00"
"","Connor Carrick","D","1","11.1","15","7","68.18","14","5","73.68","11","2","84.62","1","0","100.00","5","1","83.33","3","0","100.00","0","0","0.00","9.09","100.00","1.091","1","4","2","33.33"
"","Tomas Plekanec","C","1","7.4666666666667","5","7","41.67","4","6","40.00","4","5","44.44","1","0","100.00","3","6","33.33","0","3","0.00","0","0","0.00","25.00","100.00","1.250","1","3","7","12.50"
"","Leo Komarov","C","1","5.2333333333333","5","7","41.67","4","6","40.00","4","5","44.44","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","0","3","40.00"
