"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Morgan Rielly","D","1","5.5333333333333","6","2","75.00","6","2","75.00","6","2","75.00","0","0","0.00","1","1","50.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","6","4","0","100.00"
"","Ron Hainsey","D","1","5.0833333333333","5","2","71.43","5","2","71.43","5","2","71.43","0","0","0.00","1","1","50.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","3","4","0","100.00"
"","Travis Dermott","D","1","4.4166666666667","7","2","77.78","5","2","71.43","3","2","60.00","1","0","100.00","3","1","75.00","2","1","66.67","0","0","0.00","33.33","100.00","1.333","1","1","2","33.33"
"","Mitchell Marner","C","1","3.9666666666667","7","2","77.78","5","2","71.43","5","2","71.43","1","0","100.00","1","0","100.00","0","0","0.00","0","0","0.00","20.00","100.00","1.200","2","0","2","50.00"
"","Leo Komarov","C","1","2.9833333333333","5","2","71.43","4","2","66.67","4","2","66.67","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","0","1","66.67"
"","Jake Gardiner","D","1","4.4666666666667","6","2","75.00","4","1","80.00","4","1","80.00","1","0","100.00","3","1","75.00","1","1","50.00","0","0","0.00","25.00","100.00","1.250","4","0","2","66.67"
"","Nazem Kadri","C","1","3.4","5","2","71.43","4","2","66.67","4","2","66.67","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","0","1","66.67"
"","Patrick Marleau","C","1","4.55","5","1","83.33","5","1","83.33","5","1","83.33","1","0","100.00","2","1","66.67","2","0","100.00","0","0","0.00","20.00","100.00","1.200","1","4","0","100.00"
"","Connor Carrick","D","1","3.05","6","1","85.71","5","1","83.33","3","1","75.00","1","0","100.00","3","0","100.00","2","0","100.00","0","0","0.00","33.33","100.00","1.333","0","1","2","0.00"
"","William Nylander","C","1","4.6833333333333","5","1","83.33","5","1","83.33","5","1","83.33","1","0","100.00","2","1","66.67","2","0","100.00","0","0","0.00","20.00","100.00","1.200","1","4","0","100.00"
"","James van Riemsdyk","L","1","2.8666666666667","5","1","83.33","4","0","100.00","2","0","100.00","1","0","100.00","3","0","100.00","2","0","100.00","0","0","0.00","50.00","100.00","1.500","4","1","1","80.00"
"","Zach Hyman","C","1","4.5833333333333","4","1","80.00","4","1","80.00","4","1","80.00","0","0","0.00","2","1","66.67","2","0","100.00","0","0","0.00","0.00","100.00","1.000","1","4","0","100.00"
"","Roman Polak","D","1","2.1833333333333","4","1","80.00","3","0","100.00","3","0","100.00","1","0","100.00","3","0","100.00","1","0","100.00","0","0","0.00","33.33","100.00","1.333","0","0","2","0.00"
"","Tyler Bozak","C","1","2.7666666666667","4","1","80.00","3","0","100.00","1","0","100.00","0","0","0.00","2","0","100.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","4","1","1","80.00"
"","Connor Brown","R","1","2.35","4","1","80.00","3","0","100.00","1","0","100.00","0","0","0.00","2","0","100.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","4","1","1","80.00"
"","Tomas Plekanec","C","1","2.0666666666667","3","1","75.00","2","1","66.67","2","1","66.67","1","0","100.00","2","1","66.67","0","1","0.00","0","0","0.00","50.00","100.00","1.500","0","0","2","0.00"
"","Matt Martin","L","1","1.2833333333333","2","1","66.67","2","1","66.67","2","1","66.67","1","0","100.00","2","1","66.67","0","1","0.00","0","0","0.00","50.00","100.00","1.500","0","0","1","0.00"
"","Kasperi Kapanen","R","1","1.9333333333333","3","1","75.00","2","1","66.67","2","1","66.67","1","0","100.00","2","1","66.67","0","1","0.00","0","0","0.00","50.00","100.00","1.500","0","0","2","0.00"
