"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","19.816666666667","20","28","41.67","17","20","45.95","16","17","48.48","1","0","100.00","7","12","36.84","5","3","62.50","1","0","100.00","6.25","100.00","1.063","8","7","8","50.00"
"","Morgan Rielly","D","1","19.366666666667","22","25","46.81","19","17","52.78","18","14","56.25","1","0","100.00","6","12","33.33","4","2","66.67","0","0","0.00","5.56","100.00","1.056","11","8","5","68.75"
"","Zach Hyman","C","1","14.25","14","18","43.75","14","16","46.67","11","13","45.83","1","0","100.00","7","8","46.67","5","2","71.43","1","0","100.00","9.09","100.00","1.091","4","4","5","44.44"
"","Patrick Marleau","C","1","16","18","17","51.43","18","14","56.25","15","11","57.69","2","0","100.00","9","7","56.25","7","2","77.78","1","0","100.00","13.33","100.00","1.133","4","4","4","50.00"
"","Nazem Kadri","C","1","14.666666666667","13","17","43.33","12","11","52.17","11","8","57.89","1","0","100.00","3","2","60.00","2","1","66.67","1","0","100.00","9.09","100.00","1.091","2","1","7","22.22"
"","William Nylander","C","1","13.433333333333","16","15","51.61","16","13","55.17","13","11","54.17","1","0","100.00","7","7","50.00","5","2","71.43","0","0","0.00","7.69","100.00","1.077","4","4","1","80.00"
"","Jake Gardiner","D","1","18.583333333333","14","15","48.28","11","11","50.00","9","8","52.94","2","0","100.00","6","6","50.00","1","4","20.00","0","0","0.00","22.22","100.00","1.222","6","4","8","42.86"
"","Roman Polak","D","1","16.216666666667","12","15","44.44","10","11","47.62","8","8","50.00","2","0","100.00","7","5","58.33","2","4","33.33","1","0","100.00","25.00","100.00","1.250","2","3","11","15.38"
"","Mitchell Marner","C","1","14.433333333333","18","13","58.06","14","8","63.64","13","6","68.42","1","0","100.00","3","3","50.00","2","1","66.67","0","0","0.00","7.69","100.00","1.077","2","1","7","22.22"
"","Tyler Bozak","C","1","15.6","16","12","57.14","11","5","68.75","9","2","81.82","1","0","100.00","5","4","55.56","2","1","66.67","0","0","0.00","11.11","100.00","1.111","8","8","4","66.67"
"","Connor Brown","R","1","14.083333333333","14","12","53.85","11","5","68.75","9","2","81.82","1","0","100.00","5","4","55.56","2","1","66.67","0","0","0.00","11.11","100.00","1.111","8","8","1","88.89"
"","Kasperi Kapanen","R","1","9.9333333333333","5","11","31.25","4","8","33.33","4","6","40.00","1","0","100.00","3","7","30.00","0","4","0.00","0","0","0.00","25.00","100.00","1.250","1","3","7","12.50"
"","James van Riemsdyk","L","1","13.983333333333","15","10","60.00","12","5","70.59","10","3","76.92","2","0","100.00","6","2","75.00","2","0","100.00","0","0","0.00","20.00","100.00","1.200","8","8","2","80.00"
"","Matt Martin","L","1","8.75","7","10","41.18","7","8","46.67","6","6","50.00","1","0","100.00","3","7","30.00","0","4","0.00","0","0","0.00","16.67","100.00","1.167","1","3","5","16.67"
"","Travis Dermott","D","1","13.95","15","9","62.50","13","6","68.42","10","3","76.92","1","0","100.00","5","2","71.43","3","1","75.00","0","0","0.00","10.00","100.00","1.100","2","5","2","50.00"
"","Connor Carrick","D","1","11.95","15","8","65.22","14","5","73.68","11","2","84.62","1","0","100.00","5","1","83.33","3","0","100.00","0","0","0.00","9.09","100.00","1.091","1","5","2","33.33"
"","Leo Komarov","C","1","6.1833333333333","5","8","38.46","4","6","40.00","4","5","44.44","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","1","3","40.00"
"","Tomas Plekanec","C","1","8.0166666666667","5","7","41.67","4","6","40.00","4","5","44.44","1","0","100.00","3","6","33.33","0","3","0.00","0","0","0.00","25.00","100.00","1.250","1","3","7","12.50"
