"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","7.1","2","10","16.67","2","6","25.00","2","5","28.57","1","0","100.00","1","7","12.50","0","3","0.00","0","0","0.00","50.00","100.00","1.500","1","0","5","16.67"
"","Nikita Zaitsev","D","1","6.4","2","9","18.18","2","5","28.57","2","5","28.57","0","0","0.00","0","4","0.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","1","2","4","20.00"
"","Nazem Kadri","C","1","5.3","4","7","36.36","4","5","44.44","3","4","42.86","1","0","100.00","2","2","50.00","1","1","50.00","0","0","0.00","33.33","100.00","1.333","0","2","5","0.00"
"","Zach Hyman","C","1","5.6166666666667","4","7","36.36","3","5","37.50","3","5","37.50","1","0","100.00","2","5","28.57","1","2","33.33","0","0","0.00","33.33","100.00","1.333","1","0","2","33.33"
"","Patrick Marleau","C","1","4.5666666666667","2","6","25.00","2","4","33.33","2","3","40.00","0","0","0.00","1","2","33.33","0","1","0.00","0","0","0.00","0.00","100.00","1.000","0","2","5","0.00"
"","William Nylander","C","1","4.3166666666667","3","6","33.33","2","4","33.33","2","4","33.33","0","0","0.00","2","5","28.57","1","2","33.33","0","0","0.00","0.00","100.00","1.000","1","0","1","50.00"
"","Leo Komarov","C","1","4.7166666666667","3","5","37.50","3","3","50.00","3","2","60.00","1","0","100.00","1","2","33.33","0","1","0.00","0","0","0.00","33.33","100.00","1.333","0","2","5","0.00"
"","Jake Gardiner","D","1","5.0333333333333","3","5","37.50","3","3","50.00","2","2","50.00","0","0","0.00","1","1","50.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","2","3","25.00"
"","Morgan Rielly","D","1","4.1","2","5","28.57","2","4","33.33","2","4","33.33","1","0","100.00","1","3","25.00","0","1","0.00","0","0","0.00","50.00","100.00","1.500","1","0","2","33.33"
"","Auston Matthews","C","1","4.6833333333333","3","5","37.50","2","3","40.00","2","3","40.00","0","0","0.00","2","4","33.33","1","2","33.33","0","0","0.00","0.00","100.00","1.000","1","0","2","33.33"
"","Connor Brown","R","1","2.3833333333333","1","5","16.67","1","4","20.00","0","3","0.00","0","0","0.00","1","1","50.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Connor Carrick","D","1","2.5666666666667","2","4","33.33","1","4","20.00","1","3","25.00","0","0","0.00","2","1","66.67","1","0","100.00","0","0","0.00","0.00","100.00","1.000","0","0","2","0.00"
"","Tyler Bozak","C","1","1.55","0","4","0.00","0","3","0.00","0","2","0.00","0","0","0.00","0","2","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","0","0","100.00"
"","Calle Rosen","D","1","2.3","3","3","50.00","2","2","50.00","1","1","50.00","0","0","0.00","3","2","60.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
"","James van Riemsdyk","L","1","1.8833333333333","1","3","25.00","1","2","33.33","0","1","0.00","0","0","0.00","1","1","50.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","0","1","50.00"
"","Dominic Moore","C","1","2.3333333333333","0","2","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","2","0.00"
"","Matt Martin","L","1","2.0666666666667","0","2","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","1","0.00"
"","Mitchell Marner","C","1","1.8333333333333","0","2","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","0","0","0.00"
