"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Jake Gardiner","D","1","16.95","11","22","33.33","11","20","35.48","9","17","34.62","1","3","25.00","10","14","41.67","2","8","20.00","1","1","50.00","11.11","82.35","0.935","7","3","5","58.33"
"","Nazem Kadri","C","1","13.116666666667","10","18","35.71","7","16","30.43","3","12","20.00","0","0","0.00","7","8","46.67","2","2","50.00","0","0","0.00","0.00","100.00","1.000","4","3","6","40.00"
"","Morgan Rielly","D","1","18.033333333333","19","16","54.29","13","12","52.00","8","9","47.06","1","0","100.00","11","4","73.33","3","1","75.00","0","0","0.00","12.50","100.00","1.125","7","3","9","43.75"
"","Connor Brown","R","1","15.2","13","16","44.83","11","13","45.83","10","8","55.56","1","0","100.00","9","7","56.25","1","3","25.00","0","0","0.00","10.00","100.00","1.100","5","4","6","45.45"
"","Connor Carrick","D","1","12.266666666667","9","16","36.00","5","13","27.78","5","9","35.71","0","0","0.00","6","8","42.86","0","4","0.00","0","0","0.00","0.00","100.00","1.000","4","6","1","80.00"
"","Travis Dermott","D","1","16.1","18","15","54.55","11","11","50.00","9","6","60.00","1","0","100.00","11","5","68.75","1","1","50.00","0","0","0.00","11.11","100.00","1.111","4","7","2","66.67"
"","Patrick Marleau","C","1","12.416666666667","7","15","31.82","6","15","28.57","4","13","23.53","0","0","0.00","5","8","38.46","1","2","33.33","0","0","0.00","0.00","100.00","1.000","3","2","6","33.33"
"","Tyler Bozak","C","1","13.033333333333","10","14","41.67","9","11","45.00","8","6","57.14","1","0","100.00","7","6","53.85","1","3","25.00","0","0","0.00","12.50","100.00","1.125","4","3","6","40.00"
"","Nikita Zaitsev","D","1","15.833333333333","10","14","41.67","9","12","42.86","9","11","45.00","0","3","0.00","7","7","50.00","0","3","0.00","0","1","0.00","0.00","72.73","0.727","5","5","5","50.00"
"","Mitchell Marner","C","1","12.233333333333","6","14","30.00","5","14","26.32","3","12","20.00","0","0","0.00","4","8","33.33","1","2","33.33","0","0","0.00","0.00","100.00","1.000","3","2","6","33.33"
"","James van Riemsdyk","L","1","12.25","11","13","45.83","9","10","47.37","8","6","57.14","1","0","100.00","7","7","50.00","1","4","20.00","0","0","0.00","12.50","100.00","1.125","5","3","4","55.56"
"","William Nylander","C","1","14.416666666667","19","12","61.29","13","7","65.00","9","6","60.00","1","3","25.00","12","5","70.59","3","4","42.86","1","1","50.00","11.11","50.00","0.611","7","3","4","63.64"
"","Auston Matthews","C","1","13.3","15","12","55.56","10","8","55.56","8","7","53.33","1","3","25.00","8","6","57.14","1","4","20.00","1","1","50.00","12.50","57.14","0.696","7","3","4","63.64"
"","Zach Hyman","C","1","12.783333333333","16","10","61.54","10","6","62.50","8","5","61.54","1","3","25.00","9","3","75.00","2","2","50.00","1","1","50.00","12.50","40.00","0.525","6","3","4","60.00"
"","Ron Hainsey","D","1","14.016666666667","11","10","52.38","7","7","50.00","4","6","40.00","1","0","100.00","5","1","83.33","2","0","100.00","1","0","100.00","25.00","100.00","1.250","4","3","8","33.33"
"","Kasperi Kapanen","R","1","8.3666666666667","5","7","41.67","3","6","33.33","3","5","37.50","0","0","0.00","4","2","66.67","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","5","0","100.00"
"","Leo Komarov","C","1","7.5","4","6","40.00","2","5","28.57","2","5","28.57","0","0","0.00","3","1","75.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","5","0","100.00"
"","Dominic Moore","C","1","7.7666666666667","4","5","44.44","2","4","33.33","2","4","33.33","0","0","0.00","3","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","5","0","100.00"
