"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Roman Polak","D","1","16.45","20","19","51.28","10","12","45.45","7","5","58.33","3","1","75.00","8","8","50.00","2","2","50.00","0","0","0.00","42.86","80.00","1.229","4","4","7","36.36"
"","Nikita Zaitsev","D","1","19.9","18","17","51.43","13","10","56.52","9","8","52.94","2","0","100.00","7","3","70.00","1","1","50.00","0","0","0.00","22.22","100.00","1.222","7","7","7","50.00"
"","Mitchell Marner","C","1","13.5","19","17","52.78","10","11","47.62","5","5","50.00","0","1","0.00","9","8","52.94","3","2","60.00","0","0","0.00","0.00","80.00","0.800","7","4","6","53.85"
"","Andreas Borgman","D","1","11.75","16","17","48.48","7","11","38.89","5","5","50.00","1","1","50.00","6","8","42.86","1","2","33.33","0","0","0.00","20.00","80.00","1.000","2","2","6","25.00"
"","Ron Hainsey","D","1","18.866666666667","19","16","54.29","14","11","56.00","10","7","58.82","0","0","0.00","8","6","57.14","2","3","40.00","0","0","0.00","0.00","100.00","1.000","4","9","6","40.00"
"","Jake Gardiner","D","1","19.4","15","16","48.39","13","11","54.17","9","8","52.94","2","0","100.00","8","4","66.67","2","2","50.00","0","0","0.00","22.22","100.00","1.222","8","6","6","57.14"
"","Zach Hyman","C","1","15.933333333333","14","16","46.67","13","12","52.00","10","9","52.63","1","0","100.00","9","6","60.00","2","4","33.33","0","0","0.00","10.00","100.00","1.100","2","7","4","33.33"
"","Tyler Bozak","C","1","12.933333333333","17","16","51.52","9","10","47.37","4","4","50.00","0","1","0.00","7","7","50.00","2","2","50.00","0","0","0.00","0.00","75.00","0.750","7","4","6","53.85"
"","Morgan Rielly","D","1","17.383333333333","20","15","57.14","13","11","54.17","10","7","58.82","0","0","0.00","9","7","56.25","2","4","33.33","0","0","0.00","0.00","100.00","1.000","3","10","6","33.33"
"","Auston Matthews","C","1","16.466666666667","13","15","46.43","12","11","52.17","9","8","52.94","1","0","100.00","8","6","57.14","1","4","20.00","0","0","0.00","11.11","100.00","1.111","2","7","5","28.57"
"","Nazem Kadri","C","1","15.066666666667","14","15","48.28","9","8","52.94","8","5","61.54","3","0","100.00","3","4","42.86","0","1","0.00","0","0","0.00","37.50","100.00","1.375","4","6","7","36.36"
"","James van Riemsdyk","L","1","12.416666666667","16","15","51.61","8","9","47.06","3","3","50.00","0","1","0.00","6","7","46.15","1","2","33.33","0","0","0.00","0.00","66.67","0.667","7","4","6","53.85"
"","Connor Brown","R","1","15.183333333333","13","14","48.15","12","10","54.55","9","7","56.25","1","0","100.00","8","5","61.54","1","3","25.00","0","0","0.00","11.11","100.00","1.111","2","7","4","33.33"
"","Patrick Marleau","C","1","14.633333333333","12","14","46.15","9","7","56.25","8","4","66.67","3","0","100.00","2","4","33.33","0","1","0.00","0","0","0.00","37.50","100.00","1.375","4","6","7","36.36"
"","Leo Komarov","C","1","13.516666666667","10","14","41.67","7","7","50.00","6","4","60.00","2","0","100.00","0","4","0.00","0","2","0.00","0","0","0.00","33.33","100.00","1.333","2","6","7","22.22"
"","William Nylander","C","1","9.2333333333333","12","5","70.59","6","5","54.55","5","4","55.56","1","0","100.00","6","1","85.71","1","0","100.00","0","0","0.00","20.00","100.00","1.200","3","2","2","60.00"
"","Matt Martin","L","1","7.7833333333333","12","5","70.59","5","5","50.00","4","4","50.00","0","0","0.00","6","1","85.71","2","0","100.00","0","0","0.00","0.00","100.00","1.000","1","2","1","50.00"
"","Dominic Moore","C","1","7.3833333333333","10","4","71.43","5","4","55.56","4","3","57.14","0","0","0.00","5","1","83.33","2","0","100.00","0","0","0.00","0.00","100.00","1.000","1","2","1","50.00"
