"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Nikita Zaitsev","D","1","22.233333333333","26","26","50.00","24","23","51.06","21","17","55.26","1","0","100.00","11","11","50.00","7","3","70.00","0","0","0.00","4.76","100.00","1.048","8","8","12","40.00"
"","Jake Gardiner","D","1","22.483333333333","30","24","55.56","27","22","55.10","22","18","55.00","1","0","100.00","11","11","50.00","6","4","60.00","0","0","0.00","4.55","100.00","1.045","8","8","10","44.44"
"","Ron Hainsey","D","1","19.3","23","22","51.11","15","21","41.67","13","15","46.43","0","0","0.00","14","5","73.68","7","1","87.50","0","0","0.00","0.00","100.00","1.000","7","3","12","36.84"
"","Nazem Kadri","C","1","13.316666666667","10","22","31.25","9","19","32.14","7","15","31.82","1","0","100.00","5","6","45.45","4","1","80.00","0","0","0.00","14.29","100.00","1.143","5","5","6","45.45"
"","Patrick Marleau","C","1","13.683333333333","14","21","40.00","10","19","34.48","8","17","32.00","1","1","50.00","5","7","41.67","2","3","40.00","0","0","0.00","12.50","94.12","1.066","2","3","10","16.67"
"","Nikita Soshnikov","R","1","8.7166666666667","2","18","10.00","1","14","6.67","0","9","0.00","0","1","0.00","0","5","0.00","0","2","0.00","0","0","0.00","0.00","88.89","0.889","1","3","7","12.50"
"","Morgan Rielly","D","1","19.05","23","17","57.50","15","16","48.39","12","12","50.00","0","0","0.00","14","3","82.35","6","0","100.00","0","0","0.00","0.00","100.00","1.000","7","4","8","46.67"
"","Connor Brown","R","1","10.45","10","17","37.04","7","14","33.33","6","12","33.33","1","1","50.00","5","5","50.00","2","2","50.00","0","0","0.00","16.67","91.67","1.083","2","3","8","20.00"
"","Leo Komarov","C","1","10.633333333333","4","17","19.05","4","14","22.22","3","10","23.08","0","0","0.00","2","7","22.22","2","2","50.00","0","0","0.00","0.00","100.00","1.000","3","4","4","42.86"
"","Mitchell Marner","C","1","17.283333333333","24","11","68.57","20","11","64.52","17","8","68.00","0","0","0.00","13","4","76.47","7","1","87.50","0","0","0.00","0.00","100.00","1.000","7","3","5","58.33"
"","Auston Matthews","C","1","19.233333333333","29","10","74.36","24","10","70.59","19","7","73.08","0","0","0.00","17","4","80.95","9","0","100.00","0","0","0.00","0.00","100.00","1.000","8","4","7","53.33"
"","William Nylander","C","1","16.966666666667","19","10","65.52","13","10","56.52","11","7","61.11","0","0","0.00","7","3","70.00","3","1","75.00","0","0","0.00","0.00","100.00","1.000","8","5","7","53.33"
"","Tyler Bozak","C","1","14.016666666667","18","10","64.29","11","10","52.38","10","7","58.82","0","0","0.00","8","3","72.73","3","1","75.00","0","0","0.00","0.00","100.00","1.000","7","4","3","70.00"
"","Connor Carrick","D","1","12","9","10","47.37","6","8","42.86","4","6","40.00","0","1","0.00","5","4","55.56","3","1","75.00","0","0","0.00","0.00","83.33","0.833","5","3","1","83.33"
"","Zach Hyman","C","1","14.85","20","9","68.97","17","9","65.38","14","5","73.68","0","0","0.00","12","3","80.00","6","0","100.00","0","0","0.00","0.00","100.00","1.000","7","2","3","70.00"
"","Andreas Borgman","D","1","12.016666666667","9","9","50.00","6","7","46.15","4","5","44.44","0","1","0.00","5","2","71.43","3","0","100.00","0","0","0.00","0.00","80.00","0.800","5","3","1","83.33"
"","James van Riemsdyk","L","1","14.15","23","8","74.19","16","7","69.57","13","5","72.22","0","0","0.00","12","3","80.00","5","1","83.33","0","0","0.00","0.00","100.00","1.000","7","4","2","77.78"
"","Matt Martin","L","1","6.9","7","5","58.33","7","5","58.33","6","4","60.00","0","0","0.00","4","2","66.67","4","0","100.00","0","0","0.00","0.00","100.00","1.000","2","4","2","50.00"
