"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Nikita Zaitsev","D","1","6.8333333333333","7","12","36.84","5","11","31.25","3","7","30.00","0","0","0.00","3","5","37.50","2","3","40.00","0","0","0.00","0.00","100.00","1.000","1","1","2","33.33"
"","Ron Hainsey","D","1","6.45","2","9","18.18","1","7","12.50","1","3","25.00","0","0","0.00","0","4","0.00","0","3","0.00","0","0","0.00","0.00","100.00","1.000","2","4","4","33.33"
"","Mitchell Marner","C","1","4.7333333333333","2","7","22.22","0","7","0.00","0","3","0.00","0","0","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","3","3","25.00"
"","Jake Gardiner","D","1","4.7166666666667","7","6","53.85","6","6","50.00","3","5","37.50","0","0","0.00","4","2","66.67","3","0","100.00","0","0","0.00","0.00","100.00","1.000","2","1","1","66.67"
"","Patrick Marleau","C","1","4.25","2","6","25.00","0","6","0.00","0","3","0.00","0","0","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","3","3","25.00"
"","Zach Hyman","C","1","4.2333333333333","2","6","25.00","0","6","0.00","0","3","0.00","0","0","0.00","0","1","0.00","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","3","3","25.00"
"","Matt Martin","L","1","3.3","4","5","44.44","3","3","50.00","2","2","50.00","0","0","0.00","2","3","40.00","2","2","50.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Dominic Moore","C","1","3.55","4","4","50.00","3","3","50.00","2","2","50.00","0","0","0.00","2","3","40.00","2","2","50.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Morgan Rielly","D","1","6.8833333333333","4","4","50.00","3","3","50.00","1","2","33.33","0","0","0.00","1","1","50.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","3","4","4","42.86"
"","Kasperi Kapanen","R","1","3.0833333333333","4","4","50.00","3","3","50.00","2","2","50.00","0","0","0.00","2","3","40.00","2","2","50.00","0","0","0.00","0.00","100.00","1.000","0","1","0","0.00"
"","Nazem Kadri","C","1","3.9","2","4","33.33","2","4","33.33","1","3","25.00","0","0","0.00","1","2","33.33","1","0","100.00","0","0","0.00","0.00","100.00","1.000","3","0","2","60.00"
"","Leo Komarov","C","1","3.7333333333333","1","4","20.00","1","4","20.00","1","3","25.00","0","0","0.00","0","2","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","2","0","2","50.00"
"","Tyler Bozak","C","1","4.2833333333333","4","3","57.14","4","2","66.67","1","2","33.33","0","0","0.00","2","0","100.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","2","2","33.33"
"","James van Riemsdyk","L","1","3.9833333333333","3","3","50.00","3","2","60.00","1","2","33.33","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","2","2","0.00"
"","William Nylander","C","1","3.9833333333333","2","3","40.00","2","3","40.00","1","3","25.00","0","0","0.00","1","2","33.33","1","0","100.00","0","0","0.00","0.00","100.00","1.000","3","0","2","60.00"
"","Connor Brown","R","1","4.0166666666667","3","2","60.00","3","2","60.00","1","2","33.33","0","0","0.00","1","0","100.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","2","2","0.00"
"","Roman Polak","D","1","3.95","1","2","33.33","1","2","33.33","0","2","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","2","0.00"
"","Andreas Borgman","D","1","2.5333333333333","1","1","50.00","0","1","0.00","0","1","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","0","1","1","0.00"
