"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Ron Hainsey","D","1","14.633333333333","25","19","56.82","18","15","54.55","12","12","50.00","0","0","0.00","12","11","52.17","6","6","50.00","0","0","0.00","0.00","100.00","1.000","5","5","6","45.45"
"","Jake Gardiner","D","1","13.833333333333","17","16","51.52","11","12","47.83","7","11","38.89","0","0","0.00","6","6","50.00","4","4","50.00","0","0","0.00","0.00","100.00","1.000","4","5","5","44.44"
"","Morgan Rielly","D","1","12.716666666667","22","14","61.11","17","11","60.71","12","8","60.00","0","0","0.00","11","8","57.89","6","3","66.67","0","0","0.00","0.00","100.00","1.000","5","3","6","45.45"
"","Nazem Kadri","C","1","10.816666666667","19","14","57.58","14","12","53.85","10","11","47.62","0","0","0.00","8","8","50.00","4","5","44.44","0","0","0.00","0.00","100.00","1.000","3","1","7","30.00"
"","Tyler Bozak","C","1","9.9","10","14","41.67","6","10","37.50","4","7","36.36","0","0","0.00","5","6","45.45","2","3","40.00","0","0","0.00","0.00","100.00","1.000","5","4","5","50.00"
"","Connor Brown","R","1","8.7166666666667","10","13","43.48","6","9","40.00","4","6","40.00","0","0","0.00","5","5","50.00","2","3","40.00","0","0","0.00","0.00","100.00","1.000","5","4","4","55.56"
"","James van Riemsdyk","L","1","8.9833333333333","9","13","40.91","5","9","35.71","3","6","33.33","0","0","0.00","5","5","50.00","2","3","40.00","0","0","0.00","0.00","100.00","1.000","5","4","4","55.56"
"","Patrick Marleau","C","1","10.883333333333","16","12","57.14","13","10","56.52","10","9","52.63","0","0","0.00","6","7","46.15","4","4","50.00","0","0","0.00","0.00","100.00","1.000","3","1","7","30.00"
"","Mitchell Marner","C","1","10.7","17","11","60.71","14","9","60.87","10","8","55.56","0","0","0.00","8","6","57.14","4","2","66.67","0","0","0.00","0.00","100.00","1.000","3","1","5","37.50"
"","Roman Polak","D","1","13.7","16","11","59.26","12","5","70.59","7","4","63.64","0","0","0.00","7","1","87.50","4","1","80.00","0","0","0.00","0.00","100.00","1.000","4","7","3","57.14"
"","Connor Carrick","D","1","11.85","18","9","66.67","16","7","69.57","12","7","63.16","2","0","100.00","7","5","58.33","5","1","83.33","2","0","100.00","16.67","100.00","1.167","2","5","5","28.57"
"","Zach Hyman","C","1","11.216666666667","20","7","74.07","18","5","78.26","10","5","66.67","1","0","100.00","11","2","84.62","7","0","100.00","1","0","100.00","10.00","100.00","1.100","2","5","4","33.33"
"","Travis Dermott","D","1","11.9","20","7","74.07","18","6","75.00","12","6","66.67","2","0","100.00","9","3","75.00","5","1","83.33","2","0","100.00","16.67","100.00","1.167","2","5","5","28.57"
"","Kasperi Kapanen","R","1","8.8","11","7","61.11","8","5","61.54","7","5","58.33","1","0","100.00","3","3","50.00","2","1","66.67","1","0","100.00","14.29","100.00","1.143","1","8","0","100.00"
"","Tomas Plekanec","C","1","9.45","12","6","66.67","9","3","75.00","7","3","70.00","1","0","100.00","3","2","60.00","2","0","100.00","1","0","100.00","14.29","100.00","1.143","1","8","2","33.33"
"","William Nylander","C","1","10.633333333333","20","5","80.00","18","3","85.71","10","3","76.92","1","0","100.00","11","1","91.67","7","0","100.00","1","0","100.00","10.00","100.00","1.100","2","2","4","33.33"
"","Dominic Moore","C","1","7.8833333333333","13","5","72.22","10","3","76.92","8","3","72.73","1","0","100.00","3","2","60.00","2","1","66.67","1","0","100.00","12.50","100.00","1.125","1","5","0","100.00"
"","Andreas Johnsson","L","1","8.4","19","4","82.61","17","3","85.00","10","3","76.92","1","0","100.00","10","1","90.91","7","0","100.00","1","0","100.00","10.00","100.00","1.100","2","2","2","50.00"
