"","Player","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"","Jake Gardiner","D","1","9.65","10","8","55.56","7","6","53.85","3","3","50.00","0","0","0.00","3","5","37.50","1","2","33.33","0","0","0.00","0.00","100.00","1.000","3","5","4","42.86"
"","Nikita Zaitsev","D","1","9.2833333333333","11","7","61.11","8","5","61.54","3","3","50.00","0","0","0.00","3","4","42.86","1","1","50.00","0","0","0.00","0.00","100.00","1.000","2","5","4","33.33"
"","Zach Hyman","C","1","5.8666666666667","5","6","45.45","4","5","44.44","2","3","40.00","0","0","0.00","1","3","25.00","0","2","0.00","0","0","0.00","0.00","100.00","1.000","1","4","3","25.00"
"","Andreas Borgman","D","1","5.6833333333333","1","6","14.29","1","6","14.29","0","4","0.00","0","0","0.00","1","2","33.33","0","1","0.00","0","0","0.00","0.00","100.00","1.000","2","0","0","100.00"
"","Ron Hainsey","D","1","8.2333333333333","13","5","72.22","8","3","72.73","4","2","66.67","0","0","0.00","5","2","71.43","2","1","66.67","0","0","0.00","0.00","100.00","1.000","6","1","1","85.71"
"","James van Riemsdyk","L","1","6.3166666666667","6","5","54.55","4","3","57.14","2","3","40.00","0","0","0.00","1","1","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","4","1","0","100.00"
"","Tyler Bozak","C","1","7.2333333333333","7","5","58.33","4","3","57.14","2","3","40.00","0","0","0.00","1","1","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","4","1","0","100.00"
"","Mitchell Marner","C","1","6.8666666666667","5","5","50.00","4","3","57.14","2","3","40.00","0","0","0.00","1","1","50.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","4","1","0","100.00"
"","Auston Matthews","C","1","6.8666666666667","6","5","54.55","4","4","50.00","2","3","40.00","0","0","0.00","1","2","33.33","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","4","3","25.00"
"","Connor Carrick","D","1","6.65","3","5","37.50","3","5","37.50","1","4","20.00","0","0","0.00","2","1","66.67","0","0","0.00","0","0","0.00","0.00","100.00","1.000","3","0","0","100.00"
"","William Nylander","C","1","6.1","6","5","54.55","3","4","42.86","2","3","40.00","0","0","0.00","1","2","33.33","0","1","0.00","0","0","0.00","0.00","100.00","1.000","1","3","3","25.00"
"","Dominic Moore","C","1","4.4833333333333","3","5","37.50","2","4","33.33","0","3","0.00","0","0","0.00","2","2","50.00","1","0","100.00","0","0","0.00","0.00","100.00","1.000","1","1","2","33.33"
"","Connor Brown","R","1","4.6166666666667","2","5","28.57","2","4","33.33","0","3","0.00","0","0","0.00","0","2","0.00","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","2","2","33.33"
"","Matt Martin","L","1","4.0666666666667","2","5","28.57","1","4","20.00","0","3","0.00","0","0","0.00","1","2","33.33","0","0","0.00","0","0","0.00","0.00","100.00","1.000","1","1","2","33.33"
"","Morgan Rielly","D","1","8.5833333333333","10","4","71.43","5","2","71.43","3","2","60.00","0","0","0.00","4","1","80.00","2","0","100.00","0","0","0.00","0.00","100.00","1.000","6","1","1","85.71"
"","Leo Komarov","C","1","6.3666666666667","11","2","84.62","7","2","77.78","3","0","100.00","0","0","0.00","7","2","77.78","3","1","75.00","0","0","0.00","0.00","100.00","1.000","5","0","0","100.00"
"","Patrick Marleau","C","1","5.9166666666667","10","1","90.91","7","1","87.50","3","0","100.00","0","0","0.00","6","1","85.71","3","0","100.00","0","0","0.00","0.00","100.00","1.000","5","0","0","100.00"
"","Nazem Kadri","C","1","6.55","9","1","90.00","6","1","85.71","3","0","100.00","0","0","0.00","5","1","83.33","2","0","100.00","0","0","0.00","0.00","100.00","1.000","5","0","0","100.00"
